# This is a comment line to skip
username;name;total_count;age;review;note
karen_gomez_3417;Karen Gomez;1.0;19.1;'''(Car professional natural eight up) ; Fear perform and Detail mouth past sit seat get forget''';'''Quickly strategy health; Reach onto pass ; Explain they term treat difference provide'''
linda_dean_0145;x;72.0;40.1;'''(High note) ; Produce learn reason prove and Upon question become speak''';'''Knowledge similar budget skill arrive; Address ; Gas day score act front common'''
timothy_kelly_2788;Timothy Kelly;;66.1;'''Often little girl: Consumer may; Need themselves''';'''Tax site involve open; Commercial Despite drug'''
christine_buchanan_0200;Christine Buchanan;71.0;29.1;'''(Evidence laugh) ; Blue prove why social paper and Although meet same''';'''(Less hit poor) ; Big long would many and Operation list particular health same few common'''
rhonda_moody_5887;Rhonda Moody;14.0;75.1;'''Receive make the; Society artist parent successful Room base''';'''Wrong society; Itself media find up before perhaps ; Recognize'''
derek_johnson_3183;Derek Johnson;27.0;100.1;'''Note: Hand other night nothing; then Sing real''';'''(City here firm than) ; Start and Yard reflect body'''
danielle_dawson_5248;Danielle Dawson;37.0;57.1;'''(Stock recognize couple big) ; Much we and Amount offer laugh water force art''';'''Form; Each sort think east ; Effort'''
jamie_vasquez_3977;Jamie Vasquez;78.0;48.1;'''Popular; Available admit ten help ; Until fight send''';'''Argue agree maybe; Tv father Reduce let leave'''
zoe_logan_0620;Zoe Logan;72.0;90.1;'''Note: Model plan; then Actually eat''';'''Such never; Reality professor ; Born party sure'''
brian_nguyen_3783;Brian Nguyen;6.0;83.1;'''(Tough scientist someone institution fish role) ; Authority much and Condition little political''';'''(Production teacher at late history town) ; Majority and Difficult out personal notice'''
christopher_calhoun_5234;Christopher Calhoun;28.0;43.1;'''(Range military) ; Those light despite and Quickly campaign follow''';'''Travel young; Serve scene Say fight case listen white'''
carmen_adkins_9373;Carmen Adkins;84.0;90.1;'''Note: Could action watch admit; then Only growth newspaper''';'''Listen blue: Region piece cost generation through; Man main white'''
chelsea_tyler_5399;Chelsea Tyler;62.0;11.1;'''Note: Its ever; then Art where available certainly''';'''Note: Let necessary; then Hit'''
stephen_md_4425;Stephen Lopez MD;5.0;8.1;'''Store level rich friend month: Care often my; Community film Congress''';'''Note: Word rule; then Matter'''
tanya_jefferson_1765;Tanya Jefferson;19.0;93.1;'''Note: Difference; then Defense among nearly''';'''Wonder example; Partner Use'''
michael_good_3889;Michael Good;49.0;14.1;'''During; Speech father what fear How that''';'''Spend benefit hour model: Nation; Fine early expect food'''
rick_allen_8624;Rick Allen;42.0;61.1;'''Keep other case bank stuff drive; Statement know Nearly Republican four consumer raise to''';'''Include medical piece miss heart: What once most field light; Nor remain'''
erica_washington_2983;Erica Washington;18.0;13.1;'''(Professor they major) ; My account single seven least and Guy alone in card''';'''(Boy lose career sit it onto) ; Ahead recognize and Choice'''
walter_torres_7397;Walter Torres;79.0;90.1;'''People day eye: Yet range; Them''';'''Range; Country Republican everyone nothing'''
kevin_weber_4262;Kevin Weber;100.0;14.1;'''Others event political play answer always; Include ; Full scientist international low''';'''(Without name) ; Same and Turn left traditional'''
david_thomas_5424;David Thomas;1.0;;'''Short along turn; Professor town miss easy social ; Determine night although''';'''Their happy teach professor; Yard five religious Do reality'''
jessica_morgan_0514;Jessica Morgan;33.0;80.1;'''Huge during south none public: However thought; Agent address''';'''(Both shoulder) ; Keep bank claim meeting and On activity give'''
