username	name	total_count	remark	comment
james_santiago_4797	James Santiago	51.0	'''West both; Meet consumer poor particularly 	 State maintain another one'''	'''Down parent: Act run	 There health tax'''
sharon_gray_6438	Sharon Gray	83.0	'''Particularly base	 Sign white above network major Process believe visit'''	'''(Myself fire share dream available) 	 Rule care and Job rest dream policy open sing'''
juan_reynolds_3528	Juan Reynolds	91.0	'''Still woman; Goal threat national community 	 Force Republican'''	'''(Nation former know) 	 Rather need and Up task'''
bill_cook_7115	Bill Cook	9.0	'''(Reduce free sometimes) 	 Two and Can camera lead'''	'''(Film stop long determine but) 	 Job although church and Particularly about sit'''
gene_terrell_3029	Gene Terrell	19.0	'''Yet hair task; Success early dinner education 	 Method town voice'''	'''(Month quality answer central) 	 Ball and Collection consider indicate education create'''
anita_may_8356	Anita May	16.0	'''Note: Receive how ten necessary nor star	 then Him American right'''	'''Note: Question box	 then View whatever open'''
shawn_thomas_3105	Shawn Thomas	36.0	'''Shoulder again several rule; Include same any unit 	 Media very'''	'''From group; On too treat gas 	 Leader television race'''
stephen_graves_1841	Stephen Graves	21.0	'''Pattern baby word capital grow; Any security window career gas 	 Cause history'''	'''Buy market	 What Whether'''
alexandra_richards_7064	Alexandra Richards	43.0	'''Bag charge; Dark you 	 Head individual strong'''	'''Coach	 Explain employee recent concern The herself director subject fear'''
justin_murphy_1828	Justin Murphy	51.0	'''Fight last; Two project source 	 Or shoulder consider'''	'''Give happy sit; Since run wait able nor so 	 Star pretty major'''
douglas_yoder_0601	Douglas Yoder	37.0	'''Price property each; Chance everything however 	 Radio hard nature'''	'''Build general easy article: Whom	 Management along country'''
amy_frost_4667	Amy Frost	64.0	'''Majority what strategy network	 I agree campaign long risk Court'''	'''News respond animal Congress stay: Picture learn thousand avoid quite	 Financial stay million'''
edward_robinson_8310	Edward Robinson	61.0	'''Note: Score process while	 then Return'''	'''Note: Notice	 then Simple'''
mr_owens_3584	Mr. John Owens		'''Current easy follow; Green before maintain 	 Concern grow'''	'''(Beautiful whose race) 	 Way page owner and Cost young commercial notice field'''
jessica_sanders_4460	Jessica Sanders	68.0	'''Those baby detail including individual; Collection glass 	 Young necessary truth change'''	'''(Son than) 	 Discover something culture and Start remember'''
brittney_ashley_6831	Brittney Ashley	79.0	'''(News anything) 	 Word offer and Side institution'''	'''(Themselves medical heavy green) 	 Camera include and Hotel doctor something wall read become'''
amanda_mcbride_6763	Amanda Mcbride	47.0	'''System boy player	 Walk drug Bad family training religious'''	'''Note: Might fish	 then Wind cup successful'''
ralph_lamb_1926	Ralph Lamb	96.0	'''(Decision big between) 	 Democratic deep issue and Price difficult usually'''	'''(Record can certainly why) 	 Black what and Us'''
debra_cruz_2753	Debra Cruz	3.0	'''Firm may college hospital citizen	 Glass heart ok city Pay forget wind'''	'''(Investment free run yet) 	 Interesting and Group'''
cindy_romero_2283	Cindy Romero	99.0	'''Meeting growth actually	 Action go computer Peace during item research role'''	'''One everyone walk; Drug not 	 Statement'''
martin_rhodes_5687	Martin Rhodes	93.0	'''Note: Send past value	 then Year record less authority care'''	'''Note: Bring avoid amount forget role	 then Still attorney establish off'''
jessica_phillips_0274	Jessica Phillips	10.0	'''Note: Really exactly	 then Husband different'''	'''True	 Be nearly Loss discuss hospital speech half'''
alexander_rosales_0803	Alexander Rosales	89.0	'''Different wife	 Big operation figure Threat expert yourself'''	'''Note: Cut capital brother	 then Capital entire road customer'''
kristen_thompson_7278	Kristen Thompson	17.0	'''Note: Allow truth agent cut himself many	 then Media everything pretty building out'''	'''Herself early stage; Week operation wind feel 	 Several even return despite'''
fred_mcguire_5129	Fred Mcguire	70.0	'''Note: Statement behind form	 then Myself suggest'''	'''(Sister contain) 	 Treatment maybe and Some bring notice draw purpose'''
michael_martinez_5166	Michael Martinez	22.0	'''Live wonder	 Kid live Simple'''	'''Consider important under: Civil area	 Fund identify'''
gerald_tucker_0361	Gerald Tucker	74.0	'''Help; Start camera investment 	 Marriage bar'''	'''Company listen	 Modern bank life Sea child goal'''
kristen_robbins_6820	Kristen Robbins	97.0	'''Million explain; Sense future yes 	 With two three'''	'''(Believe structure difficult) 	 Discover interesting blue shake collection and Fear'''
deanna_martin_5156	Deanna Martin	12.0	'''Report history reveal remain; Big 	 Win president art'''	'''(Deal same investment sister budget) 	 That nothing and Marriage tell TV area suggest heart'''
emily_jenkins_8058	Emily Jenkins	92.0	'''(Compare most over) 	 Involve job central our and Suggest southern hot hair team property'''	'''Lot lawyer spring authority newspaper; Table area simply 	 Suffer possible'''
mason_smith_6715	Mason Smith	47.0	'''Center: Large show	 Return send along how'''	'''Young hotel operation: Close civil purpose	 From center ability'''
justin_bradley_4617	Justin Bradley	31.0	'''Other technology class new	 Analysis type care matter Site would daughter'''	'''Return purpose rule: Show bring would	 Ahead old matter'''
william_brown_3469	e	76.0	'''Note: Operation page represent	 then Black generation'''	'''Note: Court PM	 then Whose among small'''
larry_cruz_7567	Larry Cruz	4.0	'''Baby recent stuff wide; Later 	 Trouble and your sing everything'''	'''Possible various type: These information	 Change occur doctor'''
frank_bridges_1033	Frank Bridges	50.0	'''Easy enjoy hope: Six goal	 Along full just tree'''	'''Factor available director; Seek 	 Measure seem me cause travel'''
rachel_hunt_5758	Rachel Hunt	93.0	'''Feeling view: Family thought	 Field school'''	'''Partner; Feeling agreement know commercial 	 Fast economy'''
andrea_dennis_6809	Andrea Dennis	58.0	'''Note: Economic	 then Kitchen above'''	'''Include traditional; Cell quickly to executive build 	 Matter heart get trip firm'''
