username;name;score;rating;message;summary
mary_walters_6608;Mary Walters;73.0;74.1;'''Box room summer; Couple opportunity note ; Station available''';'''Picture: Challenge participant issue subject trouble; Final'''
geoffrey_wilson_7863;Geoffrey Wilson;22.0;16.1;'''Need test say prevent area; Garden decision million alone ; Do continue''';'''Item; Machine physical able use Study'''
stacey_williams_6424;Stacey Williams;85.0;40.1;'''Note: Leave just; then Girl here some''';'''Note: Development record so consider; then Hard seem'''
joseph_cox_7552;Joseph Cox;15.0;36.1;'''(Week word record back laugh out) ; Which and Suddenly piece involve reality''';'''Authority; Relate save owner understand would We PM data perhaps security training'''
clinton_nash_1004; ;93.0;12.1;'''Explain former history politics; Treatment type ; Treatment if recently''';'''Note: Best impact hot; then Authority bank memory me second'''
kathy_bentley_0102;Kathy Bentley;57.0;49.1;'''Start work; Of suggest ; Record gun fear less wrong high''';'''(Consider rise example stand) ; Western and Religious run senior across drive'''
robert_mcdonald_6338;Robert Mcdonald;84.0;2.1;'''Worry; Carry find ; Policy rate''';'''Thousand send first every big writer: Seat shoulder agreement; Design'''
pamela_cruz_5538;Pamela Cruz;88.0;68.1;'''Note: Its if north; then Understand personal outside ground leave''';'''(Contain price lead here) ; Item and Follow receive'''
kimberly_mcdonald_3458;Kimberly Mcdonald;35.0;14.1;'''(Couple prevent) ; Lead weight five media show bad and Son artist movie''';'''Once represent professor argue ever: Analysis positive receive; Cut tonight charge'''
jennifer_johnson_1461;Jennifer Johnson;9.0;52.1;'''Note: Technology add; then Perform source identify call''';'''Budget technology risk; Who staff Finish face pick'''
lynn_moran_1819;Lynn Moran;68.0;8.1;'''Mouth follow become morning: Performance decade eat morning factor; Little key tree''';'''(White already appear tonight) ; Painting space peace everyone and Stay south read myself surface'''
alexander_frazier_8187;Alexander Frazier;84.0;28.1;'''Note: Energy money; then Prove''';'''Note: Measure where their; then Everything born get'''
anthony_wang_3923;Anthony Wang;42.0;31.1;'''Note: Town civil get car lot; then Tv government''';'''Term decide: Us boy anything get; Positive federal shake top adult'''
christine_allen_0727;Christine Allen;55.0;89.1;'''Hold specific industry: Week work detail customer; Already until fill''';'''Best; Husband power ; Without speech money establish'''
