# This is a comment line to skip
username;rating;price;salary;comment;message
jenna_blankenship_1676;89.0;7.1;25.2;'''Key bed: Eight; View police TV nice big weight''';'''Must; Agree nor Impact score'''
jacob_baker_5092;98.0;23.1;36.2;'''Note: Wrong resource town; then Catch police upon go''';'''Politics chance; Painting rule statement Employee'''
jonathan_peterson_6257;44.0;33.1;40.2;'''Citizen all experience medical big: Her number feel; Remain describe write''';'''Money effect; Could agreement Grow data'''
danielle_jones_9955;62.0;41.1;20.2;'''Security second decide; The person ; Hope the series summer''';'''However speak rise protect range; Notice represent vote officer get Better employee create'''
kathryn_franklin_4208;47.0;8.1;14.2;'''Activity; Easy Store present clear political''';'''(Choose others central) ; Effect chair nothing and Believe weight'''
nicholas_villegas_7254;56.0;82.1;61.2;'''Worker half summer: Suggest accept wife; Bring sound get''';'''Note: Push newspaper turn out; then Third teach hot hand'''
phillip_ray_2270;71.0;61.1;93.2;'''Note: Hundred environment; then Relate stock her''';'''Note: Close strong themselves; then Might top reveal view'''
wayne_hayes_1595;88.0;56.1;68.2;'''Note: Chair describe west group; then Price''';'''Note: Say; then Arrive join worker society thought'''
kyle_allen_9891;33.0;77.1;16.2;'''Note: Already himself him attack; then Congress purpose us family thousand''';'''Practice law; Start head especially might degree ; Huge my throw newspaper movement goal ability'''
gerald_middleton_9475;8.0;;1.2;'''Note: Single physical guess vote; then Lose mouth already behind debate plant''';'''Than fine trial participant; Fall owner ; Card man'''
robin_anderson_1156;6.0;11.1;1.2;'''Suddenly; During city ; Help lawyer''';'''Both particular: Television; Deep'''
rebecca_cross_8023;55.0;89.1;67.2;'''Drug book should; First environment ; Ready north''';'''Mission everything; Bring test effort establish someone Imagine event'''
tiffany_meyer_4982;;66.1;47.2;'''Service step; Include data ; Laugh''';'''Note: Grow knowledge since area; then Story interesting'''
amanda_mason_8019;37.0;54.1;71.2;'''More bed sort: Fish year; Education''';'''Note: Son TV education program us; then Capital central edge sing future'''
christina_smith_4609;62.0;39.1;71.2;'''Add once lose partner star; Wear ; Allow rate ok represent democratic''';'''Note: Collection travel seek; then Service military it'''
alejandra_callahan_9849;63.0;40.1;7.2;'''You surface community: Sport may trial three participant gun; Development size cell interesting''';'''(Even still) ; Republican change race board and Member learn meeting year'''
jennifer_chandler_3175;93.0;98.1;81.2;'''Note: Political keep whatever with; then Less would his''';'''Recently possible ahead; Box better direction medical ; Family dark lose around dinner popular'''
meagan_black_1181;76.0;30.1;100.2;'''Note: Resource structure; then Exist whatever''';'''In number nature; Democratic build A modern'''
kelly_terry_4732;72.0;3.1;;'''Ago; Third ; Above increase''';'''Note: Possible become improve almost; then Share address blue'''
martha_meyer_6991;63.0;70.1;65.2;'''(Structure foot wonder) ; Argue job and Forget gun''';'''Note: Minute after serious medical; then Then TV'''
martha_miller_1669;19.0;88.1;67.2;'''Against morning from: Black bit there; Teacher artist agree across''';'''Ability leg explain organization; Region occur politics Share country very deep'''
matthew_owen_8072;42.0;40.1;46.2;'''Lay month: Allow color quality; Meet none present''';'''(Teacher product) ; Director school and Decide hot'''
kyle_pierce_9027;100.0;4.1;66.2;'''Eat woman as; Rate situation too early son Spring according''';'''Note: Reveal thus reveal order; then Audience understand'''
kathy_bradshaw_5208;26.0;58.1;23.2;'''Note: Recently just level nation every pick; then Big different top material''';'''Note: Quality land six; then One sure interview wide less peace'''
michael_chapman_1113;81.0;38.1;47.2;'''(Shoulder particularly) ; Person catch hand several and Glass see be enter much force''';'''(Hundred always) ; Idea mention and Interesting question miss into various'''
