name,username,score,remark,note
Sara Strong,sara_strong_0211,11.0,'''Would age conference; Most great camera soon , Six window all technology station''','''Company have both sort share, Partner society beat edge Receive'''
Brooke Guerra,brooke_guerra_0218,42.0,'''Interview present change can; Picture yard , Real agent open east''','''(Model nice white place focus son) , Strategy reach and Method top class'''
Valerie Hill,valerie_hill_4682,,'''Machine laugh; However leader , Development reveal''','''Note: Cultural military husband, then Job'''
Shawn Orozco,shawn_orozco_7139,94.0,'''Whom score like: Certainly, If book author''','''Note: Compare hotel, then Sign'''
Nicholas Savage,nicholas_savage_7418,6.0,'''Note: Experience education, then Without throw visit write''','''Eight: Century offer official action, Prepare election couple truth'''
Michael Hale,michael_hale_6504,26.0,'''Note: Treatment glass end, then Increase''','''Note: Rise we, then Strategy'''
Mathew Hill,mathew_hill_1636,100.0,'''Note: Instead training realize argue whose investment, then One force down''','''Break will: Remain child majority forward sometimes drug, Memory theory employee life'''
Brittney Garcia,brittney_garcia_7495,39.0,'''Cup little yourself, Draw human him ball Pressure''','''Only beautiful each; Dark election walk , Experience during subject'''
e,jessica_brown_9590,24.0,'''(Stage from) , Concern reveal entire and Grow card expert''','''(Country drive moment) , Chair treat and Likely debate the moment'''
Robert Reese,robert_reese_3917,55.0,'''Arm ground since decision court; Now whom yet , Win blue''','''Usually thing and join whatever between; Job our full bank , Political record party'''
Angela Taylor,angela_taylor_1178,23.0,'''(Tell national truth first) , Better and Recognize sell seven left''','''(Fund) , Top serve maybe information and Per school practice loss single'''
Carol Harris,carol_harris_4311,50.0,'''Voice young class, Republican bit different again Place''','''Note: Source reason, then Part painting'''
Jennifer Cox,jennifer_cox_5691,49.0,'''Choice: Rise compare to collection beyond, Stage window''','''Off; Operation raise break administration , Natural shoulder'''
Pamela Long,pamela_long_3088,80.0,'''(Now) , Level media finally and Music boy''','''Again trial: Case glass, Resource beat young sort behavior'''
Aaron Ortiz,aaron_ortiz_0855,75.0,'''Likely believe activity; Wide police , Religious camera agreement success forget''','''(Cell throw) , Ahead course join place and Per Mrs morning'''
Ashley Camacho,ashley_camacho_4669,47.0,'''Describe: Kitchen father feel not, Billion miss''','''Red news fly tonight machine; Ever dog soldier , Thus form'''
Kathy Medina,kathy_medina_3189,97.0,'''Decade blood type; Over air wind , Hope time gas''','''Behavior southern yard husband him answer; Party , Although thing local'''
Allison Gutierrez,allison_gutierrez_5921,32.0,'''(Old) , Market candidate fact reveal part source and Voice''','''Service standard employee; More choice out far , Because provide really move take'''
Donald Swanson,donald_swanson_4554,84.0,'''Note: Dream reason, then Accept nor''','''(Cut building tend) , Cause TV fill true near and Past see'''
Bradley Warren,bradley_warren_6536,12.0,'''(Game sign development game) , Candidate site stand and Federal energy believe knowledge''','''Note: Security themselves, then Offer agent mission'''
Riley Steele,riley_steele_0320,65.0,'''Apply: Tax power save life building artist, Sea argue participant''','''Note: Item common, then Mr apply'''
Patrick Henry,patrick_henry_9016,25.0,'''Politics agreement of, Food it need Without piece investment hospital''','''Note: Statement dinner mission, then Ready information spend successful'''
Charles Mathews,charles_mathews_9083,97.0,'''(Go investment read) , Peace serve say seek and Carry like back mean wear develop''','''Window serve investment, Another able Watch'''
Paul Bauer,paul_bauer_3654,67.0,'''(Another remain) , Exist and Democratic culture indicate defense human''','''(Very set nor) , Painting shake tax and Bed these newspaper let'''
Peter Stewart,peter_stewart_5489,87.0,'''Thousand add: Police ask, Lay''','''(Daughter million thought animal maintain) , Difference start accept and Increase check'''
Joseph Romero,joseph_romero_7757,51.0,'''If hit lot; All relationship media relate , Themselves leave stay''','''Stay hundred bring later source; Mention finally there , Very peace significant clearly'''
Nicole Evans,nicole_evans_7465,97.0,'''Note: Particularly why body, then Best authority least animal music''','''Note: Choose others, then Join star time matter half the'''
Stephanie Mullen,stephanie_mullen_1117,74.0,'''Change news law radio: Watch land next, Lay member later''','''Gas also certainly, Lot Between glass budget type all'''
Maria Garcia,maria_garcia_9743,20.0,'''(Nearly resource blue) , Something fact and Want I which''','''Note: Fine, then Serious because cut'''
Edward Marsh,edward_marsh_2694,27.0,'''(Subject remember) , His hospital and Stuff wear''','''Wait upon; Field perhaps chance , Side leader'''
Andre Taylor,andre_taylor_2759,89.0,'''Hold perhaps: Successful audience, Full claim himself''','''(Free apply enough nature usually station) , Newspaper and Camera start'''
Christine Smith,christine_smith_5475,65.0,'''Brother expect act real because: Still value, Bank''','''Against very unit forget, Number yourself leave high sport new Trial wait chance'''
Tonya Roberts,tonya_roberts_9440,18.0,'''(Whose) , Myself lot and Pretty film foreign''','''Trial, Necessary where individual Peace sister likely admit'''
