username,name,total_count,age,price,summary,note
michelle_morris_8245,Michelle Morris,97.0,93.1,73.2,'''Tempora aut, Incidunt reiciendis itaque Et cum''','''Placeat reprehenderit similique harum; Atque , Iste ipsa consectetur'''
joseph_ashton_0923,Joseph Ashton,34.0,78.1,29.2,'''(Repudiandae necessitatibus natus voluptatem) , Ratione and Non voluptatem optio asperiores ab''','''Vitae nostrum illum quis, Eveniet debitis beatae laboriosam Deserunt modi exercitationem'''
damian_west_8572,Damian West,5.0,6.1,80.2,'''Nemo laborum; Possimus hic eaque autem , Inventore dolorem temporibus''','''(Molestiae perspiciatis eius) , Excepturi and Veritatis atque nisi'''
jonathan_davey_6442,Jonathan Davey,84.0,59.1,66.2,'''(Possimus non architecto alias pariatur) , At eligendi dicta and Numquam cupiditate deserunt''','''(Laudantium officia sed) , Nobis culpa and Eos nostrum at'''
ricky_williams_3227,Ricky Williams,63.0,25.1,70.2,'''Illum dolor quod maiores repellat reprehenderit; Magni earum , Repellat quae consequatur''','''Blanditiis minus, Nam officia corrupti molestiae at Animi repellat quod laudantium consequatur'''
mrs_wood_6364,Mrs Sally Wood,51.0,91.1,13.2,'''Sunt voluptas minus eius, Accusamus Repudiandae quaerat''','''Voluptatem quasi ea quia; Ipsa , Earum delectus'''
patrick_butcher_6001,Patrick Evans-Butcher,28.0,62.1,2.2,'''(Accusamus) , Numquam aliquid and Autem tempore''','''Reprehenderit quae hic: Repellat, Quos'''
dr_berry_8681,Dr Georgia Berry,97.0,9.1,84.2,'''Ipsa vel eius a; Repudiandae quos earum , Mollitia cumque autem''','''Note: Neque voluptatem nulla alias ullam, then Dolorum debitis nobis'''
diane_andrews_5641,Diane Andrews,54.0,98.1,53.2,'''(Ut molestiae) , Animi and Consectetur iusto minima eligendi recusandae atque''','''(Tempora optio nemo nobis pariatur) , Eveniet and Quam quae saepe'''
dr_fowler_2715,Dr Katie Fowler,48.0,88.1,52.2,'''Laborum; Odio ad , Id ducimus laborum''','''Officiis ipsam dolorem: Voluptatibus culpa earum dolor, Labore odit doloremque omnis'''
mr_swift_9837,Mr Mohammed Swift,80.0,14.1,42.2,'''(Id ea veritatis) , Earum vel facilis and Corporis laudantium itaque corporis at''','''Note: Molestiae, then Unde corrupti ipsa natus minima repudiandae'''
donna_thomas_6086,Donna Thomas,89.0,3.1,78.2,'''Ipsam corporis laudantium: Cumque reiciendis alias, Deleniti nihil qui amet tenetur cumque''','''Note: Tenetur possimus expedita alias similique, then Maxime cum'''
dr_ferguson_4193,Dr Gregory Ferguson,54.0,95.1,85.2,'''(Eum aperiam cupiditate quidem eligendi placeat) , Est fugiat voluptatem and Quasi illum enim''','''Reprehenderit ut: Incidunt atque blanditiis, Doloremque non exercitationem'''
leonard_roberts_0188,Leonard Roberts,70.0,49.1,34.2,'''Note: Nesciunt exercitationem, then Natus incidunt''','''Ullam aut: Beatae voluptatibus aliquid iusto minus, In sed quis veritatis'''
ms_davies_3237,Ms Margaret Davies,17.0,18.1,42.2,'''Cum ratione commodi autem nihil: Iusto deleniti, Magnam''','''Repellendus at; Laboriosam at , Harum maiores eius'''
