name	username	age	score	note	remark
Jo Mcneil	jo_mcneil_2562	60.0	99.1	'''(Majority high story) 	 Bad view partner and Consider enjoy soon'''	'''Night other light performance; Safe organization 	 Election likely what'''
Allison Jackson	allison_jackson_2792	82.0	79.1	'''Note: Ready small long size	 then College size theory local'''	'''Thousand power always develop receive mother; Fear majority 	 Evening politics get'''
Michael Fields	michael_fields_6976	55.0	54.1	'''Note: Accept	 then Near soon yourself'''	'''(Mean indeed) 	 Trial deal fly statement and Where on drug'''
Christopher Rodriguez	christopher_rodriguez_2331	44.0	18.1	'''Member tree; Decide wall opportunity but deep 	 Consumer million'''	'''(Minute most) 	 Bill close and Board whose'''
Cheryl Hammond	cheryl_hammond_5174	24.0	72.1	'''How foot skin	 Choice increase everyone Interview fear either'''	'''Politics country	 Section state Involve else man'''
Joseph Camacho	joseph_camacho_1357	70.0	20.1	'''(Cell range) 	 They statement throughout continue and During while almost'''	'''Born blood success; Minute 	 Common around south purpose gas their'''
Wesley Lopez	wesley_lopez_8933	1.0	63.1	'''(Institution standard experience bag question over) 	 Recognize room and Past'''	'''Note: Senior civil growth each	 then Myself go'''
Renee Ryan	renee_ryan_9830	34.0	82.1	'''Note: Reality	 then Red pattern'''	'''Note: Number traditional type any catch run	 then Condition be'''
Benjamin Campbell	benjamin_campbell_5131	93.0	68.1	'''Note: Opportunity task article production ground	 then Account'''	'''Activity past themselves school impact	 With yourself spring white during Say work sit day great official'''
Noah Johnson	noah_johnson_6555	90.0	17.1	'''Growth others book marriage loss: Finish capital wait two visit	 Game artist director'''	'''Everyone: Decade nation available	 Project anyone'''
Suzanne Taylor	suzanne_taylor_0418	49.0	33.1	'''Unit leg	 Capital condition most Themselves air memory'''	'''(Public) 	 Thousand author and Hand consider fly'''
Travis Best	travis_best_0762	68.0	44.1	'''Career concern challenge; No phone 	 Build technology'''	'''Certain: Theory store project conference will	 Lot two set'''
Jason Nelson	jason_nelson_4061	42.0	78.1	'''Note: On hold partner	 then Voice east exist receive'''	'''Note: Compare drive entire city political send	 then World especially'''
Alison Boyer	alison_boyer_8978	2.0	14.1	'''Teacher	 Win Successful why'''	'''Economy six: Find	 Occur thus line herself to'''
Shawn Carlson	shawn_carlson_9506	16.0	58.1	'''(Return career doctor) 	 Person voice language and Among fly instead agreement similar Mrs'''	'''Organization oil citizen continue; Reveal professor affect feeling 	 Mrs nice'''
Richard Kelly	richard_kelly_8093	18.0	85.1	'''Hour boy night: Seem before where specific month third	 Store every wear thousand soldier'''	'''Fight inside part sing all wife	 Decide Live last body'''
Eric Medina Jr.	eric_jr_2917	99.0	92.1	'''Note: Never read military still	 then Scene again'''	'''Beautiful group boy	 Painting use treat my Month paper article'''
Michael Jimenez	michael_jimenez_7652	2.0	37.1	'''Note: Clearly	 then Measure improve'''	'''Clear; Cost fast feeling party five international 	 Parent around research'''
Johnny Lyons	johnny_lyons_3899	92.0	85.1	'''(Much eight along happen) 	 You although thank candidate and Activity chair'''	'''His national	 Employee move Girl like suddenly'''
Richard Robbins	richard_robbins_7593	2.0	77.1	'''Set fill claim charge though way; Mind trial 	 Word evening fear'''	'''Yourself take	 Interest contain message else organization rule Television reduce number affect perform'''
Donna Warner	donna_warner_4063	71.0	65.1	'''Effect particularly former: Dog expect character memory similar	 Idea employee dark else'''	'''(Trouble democratic) 	 Impact consider deal and Drug'''
Zoe Harrison	zoe_harrison_1352	71.0	27.1	'''Note age live	 Until time Pressure behind sort firm'''	'''Produce wonder ahead	 Cell admit Yeah sing once word interest'''
x	lori_choi_2215	92.0	39.1	'''Three card occur theory piece	 Group say any see world issue Medical father'''	'''Forward change; Quality unit baby 	 Writer'''
Margaret Hammond	margaret_hammond_7831	86.0	31.1	'''Bill; It piece prove American 	 Big trial'''	'''Site floor: Tend almost	 Task into'''
Victoria Jenkins	victoria_jenkins_2047		50.1	'''Note: Wish everything start guy	 then Listen somebody'''	'''Center	 Partner today everyone Around ask thousand'''
Christy Frederick	christy_frederick_7050	43.0	72.1	'''Notice along series best about; Police break section 	 Off program hard early'''	'''Note: Natural instead term rule	 then Mission painting then put heart stuff'''
Samuel Welch	samuel_welch_7267	65.0	83.1	'''Interview later interest half head: Left test discussion south probably	 Listen'''	'''Investment agency short; Store save cold parent according 	 Sit'''
Peter Compton	peter_compton_8728	52.0	21.1	'''Note: Wind hair trouble difference ready	 then Wish drop'''	'''Paper piece; Off 	 Recognize manager space money'''
Scott Cortez	scott_cortez_2155	28.0	46.1	'''Model reduce certain ok	 Paper enjoy Decide carry'''	'''Note: Community field	 then Whom until'''
Lindsey Edwards	lindsey_edwards_8755	81.0	85.1	'''Research order size language name: Some cup	 Think support'''	'''(You whatever edge) 	 Sing ability morning stay read and Down son note stuff'''
Timothy Ruiz	timothy_ruiz_4038	6.0	1.1	'''Eat campaign thousand; Approach 	 Business claim themselves'''	'''Note: Anything area model simple to	 then Home social everyone possible'''
Samuel Wright	samuel_wright_6124	4.0	39.1	'''Rise mean major: Dog account bit	 Scientist western'''	'''(Top surface because) 	 Say career sort and Out dream to Congress'''
Kristi Harrison	kristi_harrison_2155	95.0	31.1	'''Not she; Past tax identify 	 Movement Democrat within'''	'''Note: Indicate structure them main dream power	 then Enter kid late'''
John Bryant	john_bryant_6667	72.0		'''Capital may field there choice: Individual left	 Water natural building'''	'''Ready great hard campaign end	 End study people size Size star morning plant east'''
Gary Jones	gary_jones_1045	6.0	46.1	'''Item	 Run program economy Laugh peace record'''	'''(Production easy) 	 Evidence speak beyond clearly understand and Hope'''
Sarah Andrade	sarah_andrade_3457	5.0	7.1	'''Property: Room her	 Crime smile'''	'''Note: Stand able	 then People my'''
Michael Burns	michael_burns_5757	30.0	28.1	'''Democratic medical material but all; Bill property do 	 Little'''	'''(Up suggest capital) 	 Employee marriage large thought and Activity with many'''
Christian Wood	christian_wood_4143	7.0	37.1	'''(Clear) 	 Walk sell me and Food foreign'''	'''(Bag short home remain) 	 Movement and Include prove herself interview some project'''
