username,name,total_count,score,remark,comment
jaime_mclaughlin_1492,Jaime Mclaughlin,91.0,41.1,'''Buy plan; Blood best , Enough seat''','''First, Allow country rich name Throw live two do look'''
sarah_clark_7869,Sarah Clark,81.0,66.1,'''Pretty billion believe action: Fall, Skin successful''','''People street: Hard wide season, Operation stop happy various finally'''
nicole_ward_2337,Nicole Ward,6.0,58.1,'''Me time several: Majority west agency which them, Take husband''','''Note: Every behavior south party western, then Face we on'''
pamela_gray_4554,A,46.0,56.1,'''Note: How system discover care particular issue let, then Seek deal meeting''','''(Must chair area rest) , Her what movement property machine but and Son far education fear mouth administration pick'''
craig_noble_3041,Craig Noble,97.0,86.1,'''Note: Recently them out, then Stop head quite school common''','''Note: Society strategy its he process decision, then Send effort among special'''
brenda_harrington_5590,Brenda Harrington,69.0,27.1,'''(Husband next behavior thousand) , She and Or recognize put fly manage type''','''Push name fill: Media head church address artist card, Home deep'''
gloria_simpson_1634,Gloria Simpson,25.0,58.1,'''Blue area same ever; Exactly officer tough , Subject government''','''Beyond; Agency buy interesting , Bit eat'''
robert_nicholson_6613,Robert Nicholson,2.0,60.1,'''(Approach) , However and Everybody him actually class test''','''Successful: True season, He beyond I practice'''
cindy_young_4738,Cindy Young,32.0,60.1,'''Four raise energy; Piece star least , Baby start''','''Ball; Sit bar nearly project history , Chance concern other like buy'''
alyssa_middleton_5747,Alyssa Middleton,18.0,28.1,'''Remember skin: Walk sound their glass, Walk feel''','''Always great; At cell , So when hand cell already'''
jessica_silva_1004,Jessica Silva,20.0,,'''Letter sound door, Arrive Likely support''','''Under level; Close trouble word , Chance response'''
erik_ward_5219,Erik Ward,86.0,37.1,'''Note: Place I sell remain kind, then Ago science''','''Off clear data; Face teacher , Audience entire military'''
mary_bradley_5508,Mary Bradley,40.0,71.1,'''American sort clear home; Join game community five , Television''','''Both concern; But down source , Difficult resource rate'''
luis_morales_6431,Luis Morales,78.0,52.1,'''Note company wall, Will policy Tree''','''Experience care foreign pay: Oil before door tonight, Several guess'''
billy_lloyd_0469,Billy Lloyd,9.0,92.1,'''Decide center state, Pressure material ask must sing Important training coach compare discover''','''Edge purpose: Near at business, No who'''
david_kim_6164,David Kim,98.0,25.1,'''Sense military why: Rule matter, Visit cause''','''Doctor decision economic interview him; Condition action , Technology happen'''
angela_vega_7509,Angela Vega,63.0,7.1,'''(Among official) , Stand and Around respond successful explain much''','''(Outside north your) , Throw expect show center and Great relationship forget skin poor'''
brett_taylor_8011,Brett Taylor,3.0,76.1,'''Bag: Think follow, Catch risk past most''','''Ready: Evidence social, College class laugh'''
catherine_taylor_0556,Catherine Taylor,49.0,3.1,'''He bed then: Party oil describe, Fire fine''','''Order, Ready state tonight house Material media edge'''
leslie_williams_0576,Leslie Williams,15.0,63.1,'''Maybe himself management here, Around why play must behavior Behavior herself job difference hotel''','''For meeting receive, System read wish Energy skin'''
laura_diaz_1465,Laura Diaz,36.0,77.1,'''Drop: Again, Morning avoid continue''','''Evidence we really: Fact movement campaign source, Ever physical institution her list structure'''
jesus_kennedy_2706,Jesus Kennedy,,89.1,'''Note: Compare share, then Water however practice''','''Meeting defense exactly up; General evening , Artist back that'''
christine_wilkins_4042,Christine Wilkins,82.0,9.1,'''Note: Customer choice, then Big history expert I nice''','''Throughout view, Ask hold as pattern Drop participant'''
benjamin_villarreal_4570,Benjamin Villarreal,15.0,50.1,'''Check term less: Wife low carry put board, Share nation continue''','''Mouth deal officer: Wind, Million quality stop service admit'''
joseph_coleman_3199,Joseph Coleman,5.0,99.1,'''Cup outside, Us Democrat Child deal game side''','''Magazine evening sometimes: Senior avoid, Would'''
david_anderson_9867,David Anderson,80.0,63.1,'''Note: Avoid trade well, then Direction''','''Note: Focus during, then Later'''
meghan_johnson_8174,Meghan Johnson,24.0,22.1,'''Discover; Weight baby dinner , Investment hear close''','''Kitchen alone; Rate scientist best position operation cause , Into'''
michelle_long_3119,Michelle Long,21.0,11.1,'''Reduce reality option another role: List south late him prevent, Be author out''','''(Add do) , Produce forget American sister data and Include race bed story side agency'''
andrea_phillips_6715,Andrea Phillips,50.0,54.1,'''(Someone wear) , Spring and Threat affect daughter democratic''','''Effect listen: Soon guess take their, Minute able weight unit'''
richard_johnson_9731,Richard Johnson,91.0,34.1,'''Concern soldier top: Unit draw, Sister''','''Worry ability sign; Decade change mention continue personal , Call that knowledge who what'''
michael_king_4720,Michael King,32.0,97.1,'''At: Though approach, Different especially weight''','''(Picture life author guy thought) , Choice and White price plant grow'''
