# This is a comment line to skip
username;score;rating;age;remark;comment
joseph_smith_2732;53.0;48.1;62.2;'''Eye sister animal bank: Situation course son nation necessary; Recent standard research rather''';'''Else; Chance investment ; Personal job suddenly stage somebody dark'''
charles_martinez_5059;16.0;8.1;39.2;'''(Moment institution other area) ; Little there do and Part others''';'''Air enjoy sense themselves; Paper ; Start type author'''
susan_torres_9385;5.0;84.1;30.2;'''(Building positive) ; Type east factor and Meet often''';'''Standard market; Key the process ; Election character listen'''
kelly_meza_6746;16.0;74.1;38.2;'''Note: Very interesting why; then Her card''';'''(Key edge) ; Work reveal pattern exactly and Fact threat'''
timothy_hood_8848;94.0;71.1;;'''Family long; Pick Behavior memory reach run''';'''Note: Wonder everyone consider long; then Affect general machine'''
savannah_parker_1146;30.0;36.1;62.2;'''With employee; Make or defense Someone person alone''';'''Reveal receive; Reach mean from Begin'''
dustin_young_1945;60.0;59.1;52.2;'''Note: Sometimes; then Weight next''';'''Note: Politics I; then Movie question suggest rest per Mrs'''
robert_stark_4930;30.0;51.1;48.2;'''Assume bag owner side; Now PM among ; Nor office''';'''Note: May threat per; then Color once realize want'''
laura_richards_5929;53.0;70.1;69.2;'''(Four) ; Feel and Charge''';'''Would upon at when: Let play develop; Dark court'''
autumn_lyons_4352;71.0;65.1;44.2;'''Read around reason; Station ; Wall economic eat''';'''You; Choose and development Dinner pay himself bag five'''
travis_stafford_6650;1.0;47.1;100.2;'''Note: Owner skill institution suffer service truth; then Bring''';'''Note: Car charge; then Theory'''
stephanie_molina_7196;27.0;29.1;68.2;'''Note: In middle figure; then Explain guess important''';'''Store experience: Word strong final; Measure program'''
kimberly_holmes_1603;70.0;54.1;33.2;'''Note: Staff only; then Drop thus''';'''Range build; Occur stage ; Technology beautiful'''
jeanette_robinson_3250;58.0;15.1;9.2;'''Simple strategy; Newspaper our reason Smile''';'''Note: Pick main; then Medical gas'''
julia_stewart_6413;;22.1;44.2;'''Note: Result food; then World''';'''Memory smile window ball present physical; Show candidate onto positive Four hot college garden from'''
mark_conley_4497;52.0;34.1;69.2;'''(Some money in meeting) ; Few hard control year tend and Cost ago every''';'''Note: System cost wide; then Half half'''
susan_nelson_9761;1.0;41.1;10.2;'''Painting hotel; Plan special church generation most ; Fire green case''';'''Social floor item college again; Single feel though To institution visit'''
christine_ramirez_9366;68.0;50.1;21.2;'''Check these figure war; Free sing exist ; At attorney half''';'''(Week this we strong agreement) ; Edge billion cold health and Sort one paper'''
dana_ross_3691;56.0;56.1;20.2;'''Enter part important; Adult ; Outside white''';'''(Blood whether) ; Protect defense investment view and Such'''
rebecca_hobbs_4407;56.0;62.1;48.2;'''Than medical culture explain: Story; Break change''';'''Person those property cultural; Drive friend ; Fund organization'''
melissa_kim_6655;50.0;16.1;33.2;'''Drop say front their; Strong bank ; Management consider laugh''';'''(Bill area girl) ; Current adult and Mrs impact'''
annette_matthews_9132;71.0;42.1;36.2;'''By family; First work look ; Wonder''';'''(Give this property number door) ; This property head and Your white including so'''
grace_morris_7967;22.0;9.1;61.2;'''Toward; Impact Stock machine man''';'''Rather keep wish: Young source; Near protect official'''
angela_french_5186;31.0;100.1;82.2;'''Note: Finish eat; then Identify world decide''';'''(Nothing citizen building long wind blue) ; News and Training phone tend sure'''
john_walker_3746;94.0;34.1;73.2;'''(Throughout begin step style) ; Should and Question college look two allow''';'''Effect: Yes enter husband; Reason do next'''
kristie_smith_1460;68.0;29.1;100.2;'''(Hard behavior accept sometimes across table election) ; When other program and Traditional crime''';'''Major beat behind run entire: Can pay table important; Of close owner'''
dr_dds_2592;36.0;33.1;4.2;'''Note: Lot provide book so; then Recent believe option two''';'''Note: Give ever option; then Seat'''
alexander_johnson_9837;82.0;26.1;96.2;'''Window reveal suggest; Person Past''';'''Have work natural give; Fire significant Nor article cell return thank'''
eduardo_smith_3694;34.0;25.1;88.2;'''(Protect those main fish heart) ; Imagine stock most and Us nor right''';'''Local indicate: Big across; Share speak move I'''
nicole_townsend_9329;30.0;8.1;95.2;'''These one; This method ; Likely''';'''Hot; Region dog training Real ago'''
michael_morris_8440;31.0;14.1;8.2;'''Simple: Food run wide future its; Structure activity agree increase''';'''Tv on next edge; Night poor behavior themselves beat involve ; Mean'''
nicole_hardy_9039;7.0;89.1;20.2;'''Know another reveal be: What some song because; Stand''';'''Attorney focus we require officer million; Organization pass wish receive ; Off position task west dark body'''
stephen_wilkinson_7687;17.0;;23.2;'''Note: Also million; then By buy yes''';'''(Move movement weight hope same interview) ; Sing environment difficult my task and Human along study ground three'''
samuel_hernandez_1586;77.0;1.1;13.2;'''Effect political; Dinner natural serve report even dog Your''';'''(Kind) ; This receive talk and Machine break who cell'''
melissa_barker_2332;46.0;51.1;54.2;'''(Rate teach newspaper) ; Own food education house shoulder force and Republican''';'''Trial; Employee direction society ; Popular lot'''
whitney_lindsey_9657;70.0;79.1;23.2;'''(Cold world must) ; My get and Fear apply land''';'''Large movement: Forward catch effort explain; Per through down'''
darius_pugh_4943;18.0;40.1;96.2;'''Mouth nothing poor fast since; Perform whatever Television fear''';'''Place religious drop; Brother spend Middle evidence detail address happen about'''
paul_johnson_3821;44.0;99.1;16.2;'''Respond near cold likely develop simple; Tough true last mind Rich whose value''';'''(History) ; Establish far and Huge our scene if'''
