username	rating	age	salary	review	note
sharon_lawson_3681	24.0	29.1	34.2	'''Aperiam ab; Libero tempore enim consectetur sequi 	 Aperiam illo fugiat eligendi dolore quod'''	'''Architecto quis tempora ad; Voluptate est 	 Magnam ab inventore'''
mr_taylor_4133	72.0	77.1	78.2	'''Omnis officiis eos	 Minus quasi repudiandae Nihil architecto veniam pariatur'''	'''(Voluptatibus nobis animi assumenda quis) 	 Nihil earum expedita and Cumque iure sapiente'''
lydia_thompson_0535	12.0	36.1	14.2	'''Aliquam porro magni nostrum; Veritatis nulla 	 Illum saepe voluptates natus'''	'''Quis officia	 Fugit minus Nihil'''
linda_tomlinson_1804	50.0	10.1	14.2	'''Quisquam iste; Ex laboriosam qui laboriosam unde 	 Ab veritatis ab'''	'''Note: Iure architecto	 then Omnis iste beatae'''
dr_lees_0390	37.0	76.1	44.2	'''Enim nihil illo	 Vitae voluptas doloribus ullam Quaerat minus'''	'''(Enim fuga aliquam) 	 Hic cum and Voluptatem consequuntur fugit laudantium'''
kate_bartlett_7807	55.0	39.1	21.2	'''Ab quis laborum	 Dolorem sunt magni earum Asperiores accusamus esse'''	'''Veniam	 Molestiae culpa Eum veniam quo ea'''
lewis_white_8069	3.0	58.1	22.2	'''Excepturi totam deleniti reiciendis blanditiis; Esse occaecati fugit 	 Quia'''	'''Note: Eos impedit magni veritatis	 then Illo voluptatum'''
jonathan_evans_1184	47.0	24.1	56.2	'''Qui beatae eligendi vitae nam; Quidem quod minima 	 Mollitia temporibus'''	'''Hic harum veniam: Adipisci occaecati esse distinctio exercitationem	 Suscipit sit magni ab'''
tracey_singh_1335	12.0	83.1	6.2	'''Commodi maiores a recusandae; Dolores vero nisi 	 Dolor est'''	'''Impedit incidunt debitis; Quos magni quidem cum 	 Quod sapiente vel'''
caroline_cross_6214	39.0	81.1	86.2	'''Note: Sint sunt quas	 then Placeat ea nemo fuga sit molestiae'''	'''Totam: Explicabo enim sunt dolorem mollitia	 Reiciendis harum consectetur veniam eos'''
ms_webb_6172	77.0	78.1	1.2	'''Note: Distinctio	 then Vero dolorem'''	'''Maiores	 Veniam iste porro Qui velit perspiciatis'''
dominic_white_4902	90.0	62.1	37.2	'''Veritatis modi error veritatis ab; Nesciunt doloremque 	 Culpa libero'''	'''Ipsum explicabo: Iusto et minus deserunt tempora	 Quasi eos sit'''
carol_allen_7538	63.0	19.1	97.2	'''Sequi modi pariatur	 Eveniet reprehenderit nam vel nesciunt Nemo temporibus'''	'''Note: Nesciunt quia assumenda nemo est alias	 then Autem aliquid repellat placeat'''
luke_king_9750	51.0	77.1		'''Architecto; Quidem nesciunt incidunt molestias 	 Officia ipsum ipsum ipsum voluptas'''	'''Note: Vitae consequuntur dicta dicta sequi	 then Facere vero laudantium'''
dr_yates_6747	73.0	32.1	43.2	'''Note: In	 then Nihil mollitia et'''	'''Laboriosam modi nam: Aut laudantium eaque asperiores	 Officiis vel excepturi'''
mr_payne_1150	90.0	81.1	17.2	'''Tempora dolorum nihil repudiandae non: Numquam debitis ipsum totam ab	 Saepe impedit autem ratione sint'''	'''Corporis in	 Adipisci veniam Ratione rerum quasi repudiandae voluptatem distinctio'''
miss_harrison_8789	49.0	48.1	57.2	'''Veniam veniam accusamus expedita sapiente quis: Occaecati quis	 Excepturi tempore laborum'''	'''Note: Consequatur eum aut	 then Rem aliquam sequi'''
mr_smith_3768	59.0		75.2	'''Note: Nisi sit unde placeat	 then Reiciendis nobis consequuntur consequatur'''	'''Rerum aut dolores; Provident praesentium 	 Eligendi assumenda quo'''
lawrence_duffy_0514	47.0	84.1	24.2	'''Note: Aut cumque quia ullam cupiditate	 then Blanditiis consectetur nostrum deserunt'''	'''Quas quam; Reprehenderit accusantium rerum illo at 	 Nemo itaque nesciunt'''
amy_hill_4409	61.0	6.1	72.2	'''Note: Nulla corporis necessitatibus facilis amet	 then Autem dignissimos placeat'''	'''Recusandae inventore	 Animi magnam commodi Vel nostrum eveniet'''
mr_moore_2558		55.1	7.2	'''(At odit) 	 Vitae recusandae ad voluptates and Dolore facere ad hic'''	'''Ipsa reprehenderit reprehenderit	 Deserunt laudantium vero Necessitatibus debitis iste'''
leonard_reynolds_2401	89.0	77.1	42.2	'''Velit numquam dolorum nobis; Omnis impedit quae nobis provident 	 Saepe quos quo'''	'''(Distinctio) 	 Voluptas fugiat quasi similique and Quas dolores odit'''
