username,name,salary,score,total_count,review,remark
dr_bartlett_4128,Dr Abigail Bartlett,81.0,63.1,56.2,'''Note: Accusantium est dolorum, then Impedit molestiae''','''Odit cum reprehenderit: Incidunt recusandae quasi, Ratione praesentium'''
jeffrey_carter_0077,Jeffrey Duncan-Carter,51.0,73.1,85.2,'''Nesciunt, Esse soluta deserunt corrupti Culpa''','''Note: Atque hic et velit, then Assumenda voluptates maxime quae'''
edward_reeves_7322,Edward Reeves,85.0,,4.2,'''(Esse odio porro) , Accusantium facere and Odio cum quasi vero esse amet''','''In animi, Voluptates rem occaecati enim Inventore fugit minus'''
rita_martin_4551,Rita Martin,76.0,66.1,,'''Illo eum corporis dolorum repellat, Molestias perferendis maxime Repudiandae''','''Note: Expedita reprehenderit error nesciunt, then Aut'''
francesca_thorpe_4250,Francesca Thorpe,86.0,12.1,67.2,'''Ex saepe odio occaecati; Quas eius dicta nisi tempora possimus , In quos''','''Quod fuga; Exercitationem eligendi error facilis , Unde expedita sapiente'''
chelsea_cameron_4954,Chelsea Cameron,39.0,52.1,83.2,'''Note: Rerum itaque suscipit repudiandae tempora, then Ratione eligendi sit ea explicabo''','''Note: Eius ad neque officiis facilis, then Doloribus quod tenetur sit inventore'''
mr_potts_9589,Mr Joseph Potts,14.0,71.1,14.2,'''Magnam repellendus perferendis velit at; Esse , Incidunt alias dolor officiis''','''Laborum eum ratione quibusdam; Exercitationem maxime , Iure dolor'''
scott_jordan_9470,Scott Jordan,,2.1,38.2,'''Suscipit doloribus, Praesentium Explicabo voluptas''','''Explicabo iusto aspernatur iusto, Placeat nostrum eveniet ea Rerum atque'''
samantha_dunn_4178,Samantha Dunn,54.0,63.1,81.2,'''(Tempora in) , Consectetur ducimus quaerat eum aspernatur and At quo''','''Incidunt sequi, Voluptatem eaque sint Ea autem consequuntur'''
shannon_clark_4614,Shannon Clark,92.0,1.1,58.2,'''(Enim repellat deserunt) , Aliquid minima and Rerum magnam''','''(Accusamus quia facere eveniet) , Quasi and Doloribus nesciunt temporibus'''
julie_buckley_7547,Julie Buckley,7.0,57.1,62.2,'''Recusandae cupiditate exercitationem soluta placeat; Maiores placeat , Consequuntur quaerat excepturi culpa iste''','''Fuga repudiandae doloremque: Dolor magni, Sequi voluptatibus voluptatem'''
jodie_warren_2938,Jodie Warren,61.0,26.1,59.2,'''(Quisquam reiciendis fuga) , Dolorum nostrum and Est esse voluptatibus modi commodi a''','''Laudantium illum sunt corrupti minima: Aut quia, Tenetur ipsa illo'''
zoe_nixon_3581,Zoe Alexander-Nixon,48.0,51.1,96.2,'''(Fugiat esse ad excepturi delectus) , Neque and Reprehenderit alias''','''Doloribus ea ipsam impedit omnis cum, Tempore rem beatae reiciendis consectetur Consectetur odit'''
scott_taylor_8976,Scott Taylor,63.0,27.1,40.2,'''(Reprehenderit sint asperiores rem) , Veritatis id ut and Quia''','''Sit quas iste, In necessitatibus nobis facilis Cupiditate nostrum'''
charlene_pratt_7693,Charlene Pratt,32.0,82.1,1.2,'''(Facilis doloremque inventore) , Ipsam repellat ex and Exercitationem ipsam''','''Nisi aspernatur, Possimus earum Qui impedit molestias minima vel'''
francis_jones_6621,Francis Fraser-Jones,77.0,99.1,100.2,'''Quas exercitationem, Provident labore praesentium Saepe distinctio nulla incidunt''','''Tempora et aliquid debitis, Quisquam aliquam Accusamus'''
laura_carter_8836,Laura Carter,27.0,15.1,91.2,'''Note: Explicabo corrupti porro, then Quos accusamus''','''Itaque porro magni pariatur placeat; Quasi amet , Vero a cupiditate amet perferendis'''
sophie_brien_2732,'Sophie O''Brien',99.0,62.1,29.2,'''Voluptatum ratione placeat; Est odio saepe , Omnis''','''Exercitationem dicta neque dolor, Eligendi error Enim dolorum'''
lorraine_thomas_9673,l,99.0,1.1,66.2,'''Note: Doloremque temporibus repellendus, then Facere quia''','''Consequuntur unde incidunt ipsum; Illo officiis natus , Dignissimos voluptas consequatur'''
dr_ward_6187,Dr Scott Ward,15.0,83.1,44.2,'''(Laborum voluptas occaecati) , Reiciendis and Ut velit porro''','''Note: Quisquam eos cumque, then Autem ipsum'''
ms_morris_7974,Ms Melissa Morris,26.0,81.1,25.2,'''Consequuntur possimus: Sunt voluptas accusamus odit, Recusandae id''','''Note: Eligendi fugit, then Dolore natus nostrum'''
stephanie_newton_0963,Stephanie Newton,71.0,52.1,32.2,'''Note: Ab aperiam veritatis, then Ullam provident''','''Sapiente sequi; Et , Nisi voluptates'''
