username,name,salary,price,review,comment
brandi_allen_0864,Brandi Allen,70.0,4.1,'''Note: Worry, then Truth simple''','''Note: Instead break executive story, then In'''
jeremy_taylor_7771,Jeremy Taylor,38.0,85.1,'''Poor watch hair, Involve out within region pass Decade catch business''','''Candidate sure, Person night While medical meet'''
rebecca_lewis_5342,Rebecca Lewis,66.0,9.1,'''Agency half leg: Call their, Very guy also general''','''Republican defense type prove street adult, Term Suddenly over culture voice'''
david_md_3540,David Ray MD,83.0,13.1,'''(Decide community school evening) , Truth and Cut leave term federal appear''','''Actually understand despite sea ability: Challenge back arm star, Important kind street ten rather'''
brittney_sawyer_3535,Brittney Sawyer,23.0,51.1,'''Democratic these job, Yes Rate two generation grow compare this''','''(Available military development less position modern) , Executive daughter send responsibility often and Religious challenge head'''
sharon_williams_6728,A,,11.1,'''Simple able yeah others, Account phone agreement seat human either From''','''Seat, Game toward mother change professional Benefit really could'''
rebecca_lara_8436,Rebecca Lara,30.0,69.1,'''Nearly image; Full direction interesting off , World himself''','''Note: Some big end indicate, then Easy'''
robert_garcia_9908,Robert Garcia,56.0,1.1,'''(Including beat quickly pressure) , Final energy various and Wide send''','''Top fine guy, Big front Not effect style between citizen'''
timothy_boyer_9199,Timothy Boyer,64.0,93.1,'''List under, Firm site indeed chair ok couple Safe ask social sell''','''(More teach thank really product) , Respond a if and Any some another result reduce'''
joshua_franco_2291,Joshua Franco,20.0,77.1,'''Reason about, Leave country cause Agreement''','''(Son room structure market) , Scene car same and Few by'''
tasha_jimenez_0354,Tasha Jimenez,97.0,5.1,'''Course fear: Night, True''','''Note: Half stuff Congress over week, then Stage eye'''
laura_hanson_6637,Laura Hanson,87.0,53.1,'''Drug assume air: Behind federal open at, Different himself according practice against''','''Process: World media whether much energy, Go'''
marissa_jones_2900,Marissa Jones,94.0,2.1,'''Note: Material customer, then Already eight''','''(Phone above) , Memory and Offer skill'''
karen_md_2667,Karen Wilkins MD,52.0,45.1,'''(Source environmental design control human analysis) , New term and Summer bank box important''','''Note: Eight us, then Industry'''
james_curtis_5813,James Curtis,28.0,37.1,'''Responsibility seven throughout: Try, Car his important both series''','''Note: Dream teach general we, then Data'''
martha_gonzalez_2391,Martha Gonzalez,20.0,82.1,'''Heavy church: Likely response, Child performance research''','''(Clearly) , Hit resource meet and Line fish'''
paul_gillespie_0583,Paul Gillespie,89.0,,'''At story, Guy dream This which''','''Kitchen allow action, Station should offer Manage plant similar same'''
stacy_sims_1097,Stacy Sims,7.0,50.1,'''Note: Maintain onto sense under lead, then Media cell somebody again out style''','''(Indeed rich) , Attack much church adult and Pattern'''
richard_parker_5380,Richard Parker,31.0,80.1,'''(Scientist reveal amount) , Your medical and Vote about''','''Statement must: Read discuss keep particularly, Plan'''
jennifer_aguilar_8973,Jennifer Aguilar,26.0,69.1,'''Lay; Recent care later , Child room''','''Note: Learn so international, then Position likely approach'''
elizabeth_sandoval_4349,Elizabeth Sandoval,35.0,69.1,'''(Stay model) , Others and Defense five most remember''','''Eye card reality: Heavy future cost likely, Until bit reflect'''
megan_knox_3732,Megan Knox,59.0,47.1,'''Everybody plant college section example: Ready home style learn, Share serve''','''Front: Yet stay sound maybe, Thousand chance throw'''
calvin_wilson_2312,Calvin Wilson,41.0,45.1,'''Will college, Wonder stop state Executive class run plant''','''Note: American, then Find themselves'''
james_white_3006,James White,80.0,28.1,'''Try down: According responsibility story, Tv campaign''','''Church avoid around; Every , Phone bank'''
barry_garcia_7025,Barry Garcia,92.0,11.1,'''Note: Point different prove, then Affect method''','''(Wonder) , Least evidence and Father head list'''
anthony_cook_8352,Anthony Cook,47.0,89.1,'''Major big write expert: Commercial true thousand home, For''','''Fill off: Treat onto three know, Do example nature practice'''
steve_hunter_4727,Steve Hunter,74.0,15.1,'''Someone stop increase single: But miss, Star begin''','''Note: Culture college home, then Piece offer sure building'''
mary_may_1616,Mary May,17.0,13.1,'''(Group Mrs) , Include and Less help newspaper simply''','''Wear pull, Care talk however small create address Born child'''
martin_miller_1999,Martin Miller,17.0,93.1,'''(Step authority check green) , Build marriage half and Election tell fall''','''Win style science; Purpose , Country stay front quality'''
adam_nelson_6468,Adam Nelson,64.0,93.1,'''Property face break: List investment, Fear keep''','''Subject perform when, Discussion friend Oil'''
cynthia_sampson_3903,Cynthia Sampson,45.0,18.1,'''Note: Nearly teach recent have ok, then Decision possible''','''Look old assume oil finish: Speak TV defense, Feel ask then'''
bryan_leach_5696,Bryan Leach,33.0,16.1,'''State just, Oil stand step society once But another''','''Give surface simply; Now style three , Environment strong'''
monica_morrow_4963,Monica Morrow,58.0,14.1,'''Note: Consider first, then Couple create relate collection last would''','''Red others various: Sport book news, Cut practice'''
dana_henderson_5206,Dana Henderson,84.0,5.1,'''(State clearly force work) , General significant sometimes fear security interesting and Area he bill while discuss fill''','''Effort this maintain stand eye; Loss remember shake public , Suffer wide ability'''
brianna_barnett_2550,Brianna Barnett,5.0,85.1,'''(Begin local society) , Behavior camera and Smile real late lead''','''Age eat, Poor least clearly plant The them college'''
lacey_alvarado_4631,Lacey Alvarado,61.0,2.1,'''Difference soldier arm reason picture, Well field need business available today Sister reflect despite interest memory''','''Issue girl beautiful; Father state phone situation eat , Analysis result'''
blake_sanchez_4805,Blake Sanchez,72.0,40.1,'''Participant style: Continue firm paper call, Each view drug surface case''','''Exactly product, Oil Challenge rather hair conference sit'''
