username	total_count	score	salary	summary	comment
victoria_rowe_3096	50.0	65.1	61.2	'''(Until better line) 	 Board and Physical foot property'''	'''Far nature speech summer	 Way Human'''
susan_smith_4027	32.0	71.1		'''Note: Time lay road season	 then Suddenly be among wide audience'''	'''(Arrive trial before behind) 	 Range create three star and Drug note wind'''
thomas_medina_6127	32.0	96.1	28.2	'''Form also organization stage audience like	 Our identify soldier Break organization no never'''	'''Today visit establish; Look safe 	 Newspaper can war realize'''
sydney_mccormick_9878	1.0	9.1	93.2	'''Consumer man firm thousand: Then later become administration	 Any'''	'''Note: Tell	 then Could bad house various ability'''
michael_holmes_6155	73.0	73.1	82.2	'''(Whether condition high lead our) 	 Sign trial and Its remain recently campaign source score'''	'''Why: Example put room ready	 Reflect bring'''
sean_solis_2075	85.0	70.1	56.2	'''Note: Bed reduce act serve page	 then Reach mission military image trade'''	'''(Education) 	 Five raise and Meet religious'''
kyle_morales_3632	15.0	10.1	29.2	'''Yet both knowledge music the	 Short own teach official budget Establish attention open air'''	'''Rule	 Analysis family career Bar'''
julie_cooper_5953	40.0	32.1	61.2	'''Give table plant: Join catch life team	 Rate face'''	'''Voice who loss	 Player summer certain Wear role friend break'''
jessica_burke_3123		24.1	27.2	'''(Finish how) 	 Fast pretty and White than provide'''	'''Note: Ago anyone get	 then Agency medical'''
ronald_gonzalez_6135	57.0	75.1	93.2	'''Interest hear prove bank; Might executive today everybody individual 	 Single could'''	'''Note: Dream boy high	 then Coach pressure entire'''
elizabeth_cain_0636	15.0	51.1	17.2	'''It impact but skill; Along them many expect respond 	 Arrive scene'''	'''(Eat common) 	 Begin town which kitchen boy and Deal level moment'''
kayla_scott_5837	49.0	11.1	39.2	'''Reason crime paper better: Speak authority treat economic	 Where lose'''	'''Amount someone indeed	 Maybe when Black government'''
jeffrey_fields_8103	71.0	38.1	28.2	'''(Discuss reveal) 	 Place tough structure and Market final pull system training story'''	'''Site experience player; Hundred discuss 	 Forward relationship'''
mark_hernandez_9486	62.0	29.1	26.2	'''Himself natural nice hot choose citizen; Color build 	 Hour choice'''	'''(Authority) 	 Author Republican issue and Window majority'''
james_keller_4208	91.0	94.1	1.2	'''(Surface feeling wish) 	 Seven among and Alone use produce matter they wind'''	'''Two chance treat book others; Score side future 	 Manager official'''
jonathan_robertson_9418	48.0	19.1	45.2	'''(Yeah local must support between) 	 Politics center and Wish play often guess'''	'''Student because: Always painting no doctor paper economy	 Less property'''
christopher_salazar_0411	21.0	72.1	33.2	'''Candidate really throughout include natural; Direction 	 Method morning song art'''	'''Blood can despite oil	 Everyone lose Result fact try test'''
jamie_lewis_4405	67.0	46.1	89.2	'''But; Congress poor move 	 Whom nice shoulder call ahead'''	'''Month owner	 Many toward Data small give pattern'''
elizabeth_miller_9175	39.0	20.1	9.2	'''New base arm	 Perform almost success thought collection Or itself'''	'''(Put attack natural) 	 Worker sport and Necessary item whom'''
brian_fisher_9303	83.0	44.1	86.2	'''Defense anything move: Room	 Themselves who amount'''	'''Morning assume turn walk; Evidence Republican trial 	 Everyone avoid drive final'''
alicia_gates_2221	22.0	75.1	99.2	'''Available similar	 Bill Bring'''	'''Note: Popular what	 then At catch traditional student'''
dr_md_5805	77.0	39.1	85.2	'''Those skill hand situation price	 Party firm event just Decision discussion free politics deal rest'''	'''Note: Possible card head	 then Group four'''
