username	name	age	salary	price	message	summary
kathy_wilkinson_6620	Kathy Wilkinson	59.0	95.1	2.2	'''Painting industry; Organization might plan speak accept 	 Claim perform and develop against'''	'''(Themselves law security feel) 	 Machine bag they prevent role raise and Rock day cover find'''
jennifer_stout_2688	Jennifer Stout	73.0	86.1	75.2	'''(Here list) 	 Raise and Four pressure write'''	'''Day painting according think despite; We accept Mrs 	 Consider glass image image collection hour'''
jessica_harrison_2731	Jessica Harrison	64.0	51.1	98.2	'''Especially; Card interesting position free concern 	 Energy Congress'''	'''Take open let: Born nature car Mrs reduce	 Rock position less'''
lacey_harvey_4798	Lacey Harvey	31.0	81.1	78.2	'''(Sit such different) 	 Result present truth near and Field either argue sometimes'''	'''Make us	 American billion Process during imagine door find suggest'''
brandi_jackson_0778	Brandi Jackson	32.0	51.1	68.2	'''Note: Behind that half thank	 then Under effect'''	'''Note: Arrive relate wonder	 then Use own memory artist'''
susan_matthews_4560	Susan Matthews	83.0	99.1	32.2	'''Note: Six husband low	 then Past sense must'''	'''Job development; Recognize foreign few with change 	 Cup note play'''
dwayne_anderson_7215	Dwayne Anderson	78.0	53.1	9.2	'''Young	 Why season eat Continue to investment'''	'''Note: Much	 then Church value'''
robert_green_3970	Robert Green	13.0	56.1	12.2	'''Appear	 Western apply score social market Environmental support probably decide human'''	'''True: Safe war prepare	 Imagine matter'''
madison_carson_6000	o	16.0	15.1	43.2	'''Note: Serious direction body	 then Difficult color beautiful industry recently'''	'''Year go Mr especially	 Most through Film work market prevent much dinner'''
shaun_cole_1329	Shaun Cole	8.0	80.1		'''(Land executive) 	 Beat and Speak'''	'''Collection: Because pass nor area	 Fill get'''
beth_white_1457	Beth White	87.0	7.1	28.2	'''(Direction sure public know) 	 Little accept item continue all among and Decision'''	'''Note: Central reason	 then Risk several'''
katelyn_shannon_0657	Katelyn Shannon	90.0	84.1	43.2	'''Note: Group line fund home	 then Very reveal expect call suddenly'''	'''Site; Case act season 	 Employee through add source'''
lisa_gonzales_7279	Lisa Gonzales	79.0	87.1	33.2	'''Show act man; End tend trial stand 	 Manage hot wear against'''	'''Hundred can: Human	 Police recent law half plan behavior'''
derrick_patrick_1079	Derrick Patrick	91.0	93.1	14.2	'''Fact represent	 Seem push design third behavior Accept thank'''	'''Pay; Accept street prove 	 Coach seem argue music grow'''
