username;salary;price;total_count;review;summary
toby_barlow_3691;52.0;45.1;80.2;'''(Qui consequatur voluptas) ; Praesentium error explicabo facilis illum accusantium and Ratione excepturi architecto enim''';'''Praesentium magni quibusdam: Cumque perspiciatis placeat alias; Iure voluptatibus eveniet voluptatem'''
harry_butler_7827;39.0;98.1;37.2;'''Note: Inventore; then Ea aliquid''';'''Note: Cum quis; then Suscipit inventore aspernatur nulla'''
kathleen_saunders_9725;94.0;83.1;87.2;'''Pariatur corrupti molestiae; Reiciendis ab ; Recusandae quisquam''';'''(Debitis at) ; Minima unde corrupti sapiente and Autem placeat amet quibusdam laudantium'''
dr_hale_0602;57.0;65.1;46.2;'''(Non) ; Laudantium nisi repudiandae in aliquam and Eum consectetur''';'''Corrupti; Dolorum inventore facilis ; Tenetur aspernatur reprehenderit animi sunt'''
damian_smith_9194;30.0;5.1;67.2;'''Harum aliquid maiores expedita expedita; Reprehenderit velit pariatur Quibusdam temporibus''';'''Qui magni; Delectus expedita Iste possimus itaque earum mollitia architecto'''
gemma_hammond_9562;21.0;29.1;47.2;'''Dolorem iure incidunt; Rerum minus ; Saepe mollitia porro''';'''Aperiam similique ut; Quod ; Distinctio culpa'''
joan_shaw_2534;80.0;91.1;4.2;'''(Sunt fugit) ; Placeat accusantium and Maxime excepturi''';'''(Amet molestiae) ; Temporibus iste fugiat and Alias illo quo'''
louis_gardner_4515;38.0;73.1;82.2;'''Quod numquam quia molestiae; Non ipsum repellendus ; Atque eius suscipit adipisci corrupti''';'''(Aperiam omnis) ; Error molestiae and Consequuntur expedita'''
joanna_walker_6819;16.0;6.1;49.2;'''Aspernatur consectetur; Ratione saepe vel dolore totam ; Vel maiores at''';'''(Debitis reiciendis optio dolor nulla) ; Exercitationem sed exercitationem and Voluptate ipsum qui culpa'''
naomi_king_9170;23.0;50.1;3.2;'''Note: Cumque non sequi earum; then Inventore eius''';'''Voluptatem: Itaque accusantium; Distinctio nemo harum'''
ms_smith_9636;;29.1;77.2;'''Note: Cum explicabo voluptate; then Facere''';'''(Aut reprehenderit) ; Facere odio and Dicta similique veritatis'''
mr_brown_9021;16.0;66.1;48.2;'''Occaecati; Magnam quod numquam ullam amet suscipit Asperiores non dolorum''';'''Note: Animi at non; then Veritatis nihil eligendi ex dignissimos'''
adam_williams_9884;33.0;89.1;50.2;'''(Nisi itaque) ; Voluptates quisquam voluptates consequatur quisquam and Ducimus''';'''Sunt quibusdam neque quibusdam corrupti: Modi numquam iure saepe saepe; Non non'''
jean_taylor_7670;24.0;66.1;32.2;'''Veritatis ex: Dolorem voluptas; Quod fuga neque explicabo adipisci consequatur''';'''Note: Explicabo asperiores laboriosam hic; then Tempora molestiae'''
hannah_newman_3726;12.0;36.1;72.2;'''Voluptates: Magni porro blanditiis; Laborum quis tempora rerum provident''';'''Non dolore voluptas: Iusto nam ut non minus autem; Aperiam impedit quisquam rerum'''
claire_jones_2985;88.0;28.1;26.2;'''Doloribus ab; Sed magnam ; Architecto doloribus beatae''';'''Inventore laboriosam aut; Labore fuga Vel mollitia illo nihil nesciunt'''
mrs_austin_6574;47.0;39.1;;'''Note: Quaerat incidunt omnis ipsam; then Omnis''';'''(Magni consectetur) ; Recusandae explicabo and Accusamus pariatur illum sunt'''
marie_martin_3519;34.0;78.1;18.2;'''Nisi; Voluptatum amet Sed voluptatibus''';'''Sapiente accusantium: Adipisci quaerat libero vel; Natus'''
roy_wilson_1173;74.0;88.1;34.2;'''(Molestias praesentium) ; Ab rerum ipsum tenetur and Amet ipsum''';'''Note: Odio saepe quo; then Distinctio iusto nobis'''
ms_martin_3195;15.0;;7.2;'''Note: Repellendus; then Deserunt sint''';'''(Dolor quibusdam optio quos veniam) ; Nobis and Numquam molestias'''
mrs_jarvis_6258;28.0;41.1;1.2;'''Note: Quia animi aliquam; then Commodi reprehenderit id mollitia sit''';'''Note: Temporibus asperiores ut; then Magni at ut tempora et nihil'''
dr_cooper_0091;40.0;42.1;35.2;'''Iusto commodi qui accusantium: Qui autem; Tempora molestiae soluta''';'''Quos ratione enim; Numquam dignissimos necessitatibus Nam nostrum eum corrupti'''
olivia_miller_7133;61.0;6.1;96.2;'''Note: Maiores a; then Aliquid ratione quas''';'''Dolor facilis distinctio: Voluptate excepturi; Temporibus culpa temporibus recusandae'''
lynda_saunders_0610;41.0;93.1;11.2;'''(Dolorem pariatur debitis similique) ; Quam tempore iusto maxime and Eveniet nulla eligendi''';'''(Corrupti voluptas) ; Non aliquam and Suscipit assumenda labore'''
sylvia_hopkins_1109;2.0;39.1;16.2;'''Possimus omnis consequuntur eligendi et: Quas amet; Quaerat totam''';'''(Quaerat eveniet omnis rerum) ; Fuga and Alias velit id quis'''
laura_hall_1678;2.0;15.1;13.2;'''Note: Provident vero; then Dolorem ad vero voluptatum praesentium exercitationem''';'''Molestiae: Rem ratione veritatis; Ullam fuga'''
dr_chambers_1207;39.0;55.1;89.2;'''(Itaque velit) ; Voluptate and Nesciunt in tempora commodi eius''';'''Note: Et commodi expedita; then Quisquam nostrum hic rem dicta'''
jayne_murray_3521;74.0;54.1;62.2;'''Note: Vitae neque; then Natus a''';'''(Vel natus) ; Dolores rerum illo dignissimos natus corrupti and Dignissimos ab'''
