username,name,rating,score,message,review
shane_lee_5361,Shane Lee,85.0,30.1,'''Hic nisi quae deserunt mollitia deleniti; Error , Architecto suscipit eius repellendus ipsa''','''Rem ea dolorem sequi quasi accusantium: Quos accusamus accusamus ea vitae, Facere quas amet porro'''
victor_haynes_9274,Victor Haynes,67.0,10.1,'''Laborum delectus; Natus nisi eos asperiores tempore , Exercitationem vitae''','''(Eligendi) , Laudantium exercitationem eos and Ipsa maxime laborum'''
miss_roberts_8020,Miss Carly Roberts,14.0,75.1,'''Perferendis quia et molestiae vitae modi; Neque illum dolore placeat ullam officiis , Error''','''Note: Dolorum sunt corporis, then Alias rerum sequi nostrum'''
dr_jones_6702,Dr Rita Jones,21.0,13.1,'''Placeat voluptatum: Molestias ab repellat quod cum quia, Illum''','''Note: Ab sunt dolor eveniet, then Sed ab'''
suzanne_brown_6665,Suzanne Brown,54.0,18.1,'''Dignissimos in voluptatem asperiores in illum; Quis et inventore magni alias nihil , Consequuntur non nisi voluptatem''','''Dolores officiis maxime: Nemo dignissimos rerum ad, Minima fugit'''
dr_edwards_1903,Dr Dennis Edwards,20.0,6.1,'''Ad libero; Assumenda , Similique enim fuga repellendus ipsam''','''(Temporibus quibusdam) , Commodi quis consequuntur and A minus'''
terry_wade_2198,Terry Wade,50.0,70.1,'''Natus enim earum temporibus, Blanditiis Inventore dolore''','''(Ullam delectus) , Assumenda amet atque and Maxime eius vero'''
jonathan_vaughan_7997,Jonathan Vaughan,79.0,1.1,'''(Ea non) , Harum quae eius ipsa id voluptates and Quod tempora quia laudantium harum''','''Earum nobis optio minima quae hic: Soluta error nisi vel, Tempore doloremque'''
joanna_griffiths_0171,Joanna Griffiths,31.0,66.1,'''Note: Molestias dolorum, then Cum ratione occaecati excepturi molestiae aperiam''','''Vel expedita optio, Eveniet facilis accusamus Delectus illum dicta voluptates'''
rosie_davis_4386,Rosie Davis,,74.1,'''Note: Quasi dolore quasi eius, then Animi sequi''','''Ipsa: Officiis facilis, Iure reprehenderit'''
shaun_walker_5198,Shaun Walker,96.0,77.1,'''Dignissimos recusandae, Quis nisi dolor Eum quod culpa hic''','''Note: Adipisci corrupti soluta asperiores, then Quia corrupti porro'''
joe_rogers_3521,Joe Rogers,56.0,61.1,'''Inventore placeat doloribus iure; Aut repellendus animi , Dolorum a nobis doloremque eos''','''Beatae quidem iusto cum nihil; Alias officia molestias , Ullam'''
roger_robertson_4678,Roger Robertson,41.0,52.1,'''Quod amet corrupti architecto mollitia, Aperiam voluptatem Iure unde quaerat''','''Note: Eum ut animi magnam porro, then Nisi voluptates debitis nihil hic'''
allan_carr_1165,Allan Carr,10.0,,'''Note: Accusamus harum beatae, then Exercitationem eaque atque odit eveniet''','''(Laboriosam illo beatae consequuntur) , Maxime debitis aliquid rerum and Eaque'''
melanie_shah_2847,Melanie Vincent-Shah,12.0,18.1,'''Corrupti, Molestiae impedit dolore Aut velit labore''','''Sit facere vel, Esse officia nemo suscipit Dolorum occaecati molestiae voluptatum aliquam'''
amelia_bailey_1868,Amelia Coles-Bailey,26.0,97.1,'''Note: Fugit ratione repellendus, then Facilis similique''','''Ratione laborum nisi; Delectus atque , Soluta at'''
kyle_james_6208,Kyle James,86.0,63.1,'''Perferendis, Doloribus ab Dolorum vitae assumenda quisquam optio''','''Note: Optio autem, then Magni similique culpa quibusdam nulla'''
jennifer_young_2967,Jennifer Robinson-Young,70.0,55.1,'''Iusto fugit nesciunt quia iusto: Animi ipsum minus, Deserunt''','''Tempore nostrum iure accusamus cum officia; Voluptatibus nemo , Eligendi labore'''
gerald_berry_2288,Gerald Berry,77.0,11.1,'''Note: Sapiente ducimus, then Libero saepe qui''','''Aperiam numquam minus laborum, Temporibus dignissimos Molestiae blanditiis molestias'''
