name	username	score	remark	summary
Veronica Williams	veronica_williams_4497	72.0	'''Necessary several design prove; Court view policy 	 Policy time must'''	'''Economic why age: Ready our	 Big four'''
Carl Drake	carl_drake_7442	96.0	'''(Be benefit peace) 	 Choice and Leave type'''	'''Often might program: Beat movement dream	 Own board left yet training'''
Emily Saunders	emily_saunders_5129	57.0	'''Deep born	 Indeed minute Nice fine'''	'''(Hour assume) 	 Few country and Camera'''
Samantha Cook	samantha_cook_4666	88.0	'''Note: Important able	 then Beautiful resource'''	'''(Financial note) 	 Early happy opportunity and Modern recognize miss season hotel'''
Anthony Morrison	anthony_morrison_0210	88.0	'''Five of poor: Forward although least trip model successful	 Throughout'''	'''Blue its cover everyone certain: Evidence remember cut election	 Accept least'''
Daniel Rice	daniel_rice_6952		'''Until	 Morning threat tax South laugh rather wife free own'''	'''Degree music about change year fund	 Follow exist court little fight such Tv tax talk share democratic evening'''
Larry Wilson	larry_wilson_0188	78.0	'''Safe nation understand star area	 Election program send throw Project notice trip method'''	'''Ever deep; Finish ground well collection modern 	 Walk civil'''
Stephanie Taylor	stephanie_taylor_7636	62.0	'''Respond car as simply; Trade language season 	 Southern image why'''	'''Note: Her	 then Important available'''
Michael Lee	michael_lee_2838	77.0	'''(Want adult) 	 Heavy west seem effect and Apply various'''	'''Note: Room why third task lose	 then Important'''
Bradley Combs	bradley_combs_1356	77.0	'''(Station mention across simply peace blue) 	 For two seem and Age'''	'''(Wait recent) 	 Shake agree grow and Provide human able newspaper'''
Evelyn Gonzalez	evelyn_gonzalez_0858	18.0	'''(Either speak compare party article) 	 Use affect Republican power true and Direction forget system citizen apply'''	'''Note: Safe region	 then To me edge else'''
Gregory Alexander	gregory_alexander_1580	92.0	'''Writer; Some individual 	 Cut successful management'''	'''Note: Natural hundred society address big	 then Ago resource nation national'''
Norman Johnson	norman_johnson_9791	15.0	'''Company question defense movement	 Blood sound skin author series The relate chair national'''	'''Score nature deep six must	 Feeling speak yourself Now environmental fact'''
Matthew Ortiz	matthew_ortiz_0027	29.0	'''(Will care middle could) 	 These she cover and Treatment out try lay'''	'''Final beautiful up tell figure measure	 Call read discuss Name really my house arm mission'''
Bill Lopez	bill_lopez_5716	56.0	'''(Deep road card well) 	 Magazine business and Simply hear'''	'''Herself stay day	 Candidate interest ago Build deep art activity'''
Brian Fox	brian_fox_1561	44.0	'''(Could debate) 	 Third stand nothing alone film ability and Ago'''	'''(Appear family though age energy current) 	 My and Only how explain'''
Phillip Walker	phillip_walker_9272	5.0	'''(State) 	 Example send and Often analysis'''	'''Skin popular race: Kid today opportunity cover upon room	 Along industry mention these task'''
Brandi Williamson	brandi_williamson_4969	80.0	'''Note: Experience director	 then Indeed check identify true blue other'''	'''Increase local your: Prepare street	 Season'''
Melissa Mitchell	melissa_mitchell_5257	100.0	'''Million and deal various community; Effect although 	 Paper sit'''	'''Color single other	 Claim player upon paper west Type more class general million'''
Sara Simmons	sara_simmons_3052	10.0	'''Important choice campaign per: At sport	 Get fill lot'''	'''Plant rise	 Side Bed argue'''
Taylor Brown	taylor_brown_1495	45.0	'''Note: Cup poor	 then Cost north project see'''	'''Stay investment guy feeling; Wonder explain white 	 Daughter'''
Robert Fitzpatrick	robert_fitzpatrick_6706	62.0	'''Expect seven thing follow: Lead set upon reduce	 Article bag scene sea'''	'''Note: Apply though several single paper	 then Reduce interview rich'''
Aaron Schroeder	aaron_schroeder_7166	30.0	'''Heart check tend side	 Including help clear Worker wide kid'''	'''Involve party partner; Support town send 	 Us able'''
Martin Gregory	martin_gregory_2277	9.0	'''Note: Provide fill	 then Democrat power these'''	'''(Western government raise customer) 	 Crime some resource stay and Million record'''
Robert Stark	robert_stark_9468	16.0	'''(Truth born) 	 Example development left what health and Never example star'''	'''Community money face everything	 Investment seek step fall drug Sit'''
 	caleb_cooper_4138	90.0	'''Recent write beautiful peace respond: Such Republican none	 Success'''	'''Bag help: Sense mother long	 Lot reduce spend impact before'''
Stephanie Sutton	stephanie_sutton_9601	85.0	'''Responsibility the occur fly certainly: In stop nearly reveal	 Life condition fly'''	'''(There senior north difference) 	 Task artist eat now husband and Trouble less despite'''
Kimberly Miller	kimberly_miller_5635	18.0	'''(Parent) 	 Stage beyond and Threat green line mouth discover'''	'''Include season run; Still tree pretty 	 Their support apply'''
