username,name,age,price,salary,description,comment
lynda_king_8691,Lynda King,9.0,20.1,17.2,'''Quae dolorum; Perspiciatis recusandae doloribus assumenda sapiente , Tempore deleniti neque''','''Voluptates voluptas id laudantium molestias, Nostrum aliquid soluta atque saepe rerum Cum distinctio'''
gail_howard_4979,Gail Howard,53.0,78.1,96.2,'''Odio: Consequatur aliquid, Aut ipsa eligendi reprehenderit''','''Omnis at natus sequi dignissimos, Voluptas Ad placeat quisquam dolores'''
rebecca_hussain_9242,Rebecca West-Hussain,18.0,25.1,81.2,'''Aspernatur quo consequuntur, Blanditiis ipsa Dolore culpa sit ad unde numquam''','''(Sequi blanditiis) , Non molestiae quod and Molestiae cupiditate maiores'''
mrs_hyde_2236,Mrs Charlotte Hyde,86.0,95.1,,'''(Harum rerum velit quis rem) , Similique and Ratione''','''Dolores doloremque quisquam commodi: Accusantium saepe quasi quis expedita, Reprehenderit quaerat iusto minus enim'''
jade_law_3400,Jade Law,54.0,73.1,29.2,'''Odio aliquid vitae accusantium; Ex animi illo ad delectus , Exercitationem''','''Voluptatum vel nihil eius repellat; Suscipit veniam , Dolorum quos inventore est'''
samantha_davies_0478,Samantha Davies,67.0,37.1,89.2,'''Note: Voluptate illo quas, then Quasi deserunt''','''Note: Earum voluptatem, then Esse soluta ipsa'''
grace_neill_2854,'Grace O''Neill',50.0,99.1,79.2,'''Nobis officiis; Harum ab neque , Soluta ipsam quam molestiae''','''(Soluta quod modi) , Temporibus facilis eum accusamus and Modi et'''
josephine_hall_2406,Josephine Hall,64.0,24.1,79.2,'''Note: Placeat eius, then Commodi blanditiis nihil nesciunt eveniet explicabo''','''Note: Quidem nam placeat mollitia dolores, then Optio laboriosam aliquid laudantium'''
owen_lee_6135,Owen Lee,92.0,8.1,86.2,'''Note: Aperiam ab, then Illum est molestiae commodi assumenda''','''Blanditiis beatae repudiandae; Nemo dicta aliquid occaecati ipsam , Voluptatem'''
dr_tucker_1964,Dr Jason Tucker,7.0,10.1,20.2,'''Note: Eveniet itaque aliquam, then Aliquam quaerat quidem tempora hic''','''Note: Rem aperiam, then Similique consequatur laudantium distinctio'''
dr_cox_7901,Dr Steven Cox,63.0,46.1,78.2,'''(Laboriosam) , Ex impedit and Veritatis cum''','''(Dolorem in maiores architecto quisquam quo) , Doloremque and Labore quaerat'''
pamela_mason_9871,Pamela Mason,24.0,43.1,15.2,'''Dolorum dicta tempora aut; Exercitationem deserunt , Labore at sunt''','''Note: Atque tempore, then Quaerat earum natus'''
melissa_sullivan_0807,Melissa Sullivan,10.0,73.1,34.2,'''Occaecati debitis minus: Aut laborum deleniti, Beatae fuga dicta''','''Quo neque repudiandae; Ipsam maxime fugit accusantium , Quod'''
susan_singh_6350,Susan Bull-Singh,98.0,68.1,47.2,'''Unde alias: Eos, Similique fugiat totam''','''Quam quisquam delectus, Vero natus libero Hic totam atque'''
hazel_brown_0528,Hazel Brown,83.0,65.1,78.2,'''(Earum odio quis) , Fugiat nostrum eos and Ex molestiae accusamus minima id cumque''','''Odio eveniet dolorum, Eius omnis perspiciatis repudiandae blanditiis Illum modi quod'''
katie_may_9282,Katie May,27.0,17.1,34.2,'''Id facilis tenetur, Sed Natus laboriosam vero nisi nobis''','''(Dolore expedita qui nam quae) , Quod repudiandae laborum fugiat natus ipsa and Officia quas'''
miss_thomas_7193,Miss Eleanor Thomas,57.0,25.1,98.2,'''(Ex tempora) , Molestias quis and Quae''','''Note: Quod laborum magni excepturi, then Ut consequuntur voluptates perferendis unde'''
dr_thomson_3459,Dr Joanna Thomson,4.0,53.1,99.2,'''Recusandae et eveniet, Corporis harum aliquid officiis Nobis assumenda''','''(Minus beatae quidem) , In explicabo omnis consectetur nostrum and Repudiandae odio'''
wendy_johnson_9832,Wendy Johnson,27.0,68.1,5.2,'''Similique delectus; Voluptatum maiores recusandae rem , Esse ex explicabo illo''','''(Assumenda doloremque a quasi explicabo) , In architecto sit and Ad repudiandae'''
stuart_bennett_2285,Stuart Bennett,56.0,94.1,40.2,'''Eveniet dolorum similique, Harum id totam maiores modi Aliquam quas omnis''','''(Delectus voluptas accusamus quibusdam quam) , Nesciunt corrupti optio minus and Excepturi facilis voluptates'''
gerard_talbot_6935,Gerard Talbot,25.0,,2.2,'''Ad reiciendis incidunt non vel, Et accusantium quos nam occaecati Rerum vitae illum itaque sapiente''','''Expedita distinctio, Quisquam dolorum dolor ut nostrum perferendis Velit totam fugiat'''
rebecca_ford_7610,Rebecca Ford,61.0,71.1,18.2,'''(Facilis minus) , Labore repellendus maxime and Atque et''','''Minus harum doloremque; Error temporibus facilis itaque pariatur , Voluptatibus fugit repellendus quo odit'''
miss_owen_0580,Miss Charlene Owen,90.0,9.1,76.2,'''Recusandae inventore quas repudiandae consequuntur: Eveniet aspernatur asperiores, Adipisci doloribus''','''Dolorum accusantium rerum ducimus; Aspernatur aperiam alias atque , Recusandae distinctio accusantium tempora'''
stuart_brown_6048,Stuart Brown,16.0,11.1,68.2,'''Note: Magnam quaerat quasi adipisci similique laudantium, then Maiores deleniti corporis rerum''','''Note: Repellendus veritatis earum repudiandae, then Inventore perspiciatis a animi est'''
