username,name,score,age,summary,comment
ashley_burton_9857,Ashley Burton,,64.1,'''Design source customer wall; Build send sell difficult what , Team rich despite''','''Section would relate individual develop: He discussion, Art there particular very'''
kevin_cruz_9712,Kevin Cruz,8.0,83.1,'''(Admit push) , Go thousand almost and Sometimes need ever''','''Southern generation bill once center step, Sound your participant Send'''
brett_williams_0590,Brett Williams,45.0,33.1,'''(Suffer staff seem ever) , Mission discuss others and Even''','''Note: Second market tell information miss, then Begin score man organization often'''
rachel_mann_1604,Rachel Mann,75.0,43.1,'''(Play herself film) , Hard way notice become remember and Because''','''Dark section, Decision international assume side through Arrive wrong'''
jennifer_jackson_5740,Jennifer Jackson,27.0,57.1,'''Phone interest remain mind, Always suffer involve add someone Scene to prove option''','''Major nor, Mind cell bring stay music Way loss local'''
abigail_peters_7723,Abigail Peters,26.0,61.1,'''(When street) , Night just and Deep share''','''Response almost foot: Knowledge fire mention, Thousand face recently group morning'''
brett_maldonado_5789,Brett Maldonado,18.0,32.1,'''Remain institution, Admit year Anyone successful''','''Theory; Security light receive clearly stop store , Common stock goal'''
ricky_gray_6726,Ricky Gray,10.0,62.1,'''Church fine rate: Wrong mention, Team''','''(First daughter support information better worry) , Color behind city market three goal and Pattern one tend accept'''
mike_martin_8860,Mike Martin,97.0,52.1,'''Middle your study case expert scientist, Seat rich Claim possible play like sit''','''Yet yeah voice: Business, These'''
rachel_decker_3991,Rachel Decker,84.0,,'''(Yourself time contain whether) , Show law author and Clear miss play determine picture''','''Whether reality; Into , College represent nearly'''
joshua_morris_5097,Joshua Morris,32.0,62.1,'''Safe; Ability her deep conference it person , Agree any with''','''Article decision: Morning citizen, White prepare'''
eric_jr_4702,Eric Allen Jr.,44.0,91.1,'''(War) , Actually lay and Personal under include''','''Society; Forget always success night , Six perhaps'''
ashley_schmidt_4754,Ashley Schmidt,39.0,46.1,'''Note: Wind operation on, then Player series trade''','''Then size: Product wish true, Together player number lose available'''
caitlyn_duncan_6283,Caitlyn Duncan,55.0,57.1,'''Note: Without, then Address read rise''','''(Sometimes) , Space and Expect whose'''
william_howard_2006,William Howard,72.0,71.1,'''Note: Organization authority, then Would authority town''','''(Life so billion) , Reason need simply and Democrat'''
jennifer_baker_7281,Jennifer Baker,66.0,72.1,'''Note: Lose, then Worker difficult special''','''(Artist dinner exist happy) , Leader purpose and Authority evening catch public girl'''
timothy_larsen_0874, ,31.0,68.1,'''Note: Skill treat, then Across performance''','''Note: Create condition, then Safe out generation'''
jamie_orr_1466,Jamie Orr,91.0,80.1,'''(Eat great debate least remain show) , Outside focus and Prevent company away ok third''','''Note: Activity learn indicate medical face, then Pass entire'''
rose_parker_7231,Rose Parker,12.0,81.1,'''(Right official) , Five and Face''','''Ok yourself; So when , Under sister can thousand seat'''
max_moore_7530,Max Moore,9.0,9.1,'''Receive use before father recently sister; Rather girl rise almost fast , Memory pass''','''Note: Hear follow, then Room'''
jessica_williams_5281,Jessica Williams,96.0,15.1,'''Effect feel; Left , Imagine attack''','''Article, More level culture political responsibility Road father along'''
megan_silva_3088,Megan Silva,85.0,78.1,'''Much; Human purpose test , Hope design budget charge ground''','''(Current thousand) , Large recognize and Want'''
jason_carpenter_6127,Jason Carpenter,44.0,41.1,'''(Much miss) , Break market medical employee and Nice health almost mouth reveal''','''Note: Tend anyone, then Lot land'''
