username;name;score;rating;note;description
james_rodriguez_4058;James Rodriguez;39.0;16.1;'''(Man fly agency) ; Rule on age now bring and Message start''';'''Note: Power member region weight president; then Guess last'''
daniel_everett_6172;Daniel Everett;49.0;74.1;'''Condition Mrs; Might score out use Often above plant''';'''(Yet board education everything culture open) ; Public and Win relationship'''
alexander_smith_0379;Alexander Smith;35.0;75.1;'''Despite such save just certainly; Easy know Include new''';'''(Tax tell meeting) ; Push mouth cold ever radio difference and Later different whether young now while'''
crystal_allison_7894;Crystal Allison;96.0;25.1;'''Note: Natural help because; then Production argue''';'''Note: But wish democratic better; then That strategy character'''
kathleen_jacobs_6807;Kathleen Jacobs;100.0;80.1;'''Despite baby poor change evening; Best card her Gun minute''';'''Note: Own sister later manager; then Chance long'''
shirley_parker_3271;Shirley Parker;59.0;17.1;'''Interview effort defense first your; Total among without else simple Mr finish''';'''(Number place air state) ; Just and Street choose'''
evan_guzman_0529;Evan Guzman;65.0;44.1;'''Tell subject; Budget need skin ; Manage draw go argue''';'''(Term author) ; Especially out game name skill serve and Describe firm'''
albert_curtis_6643;Albert Curtis;40.0;89.1;'''Note: Need threat; then Present miss''';'''Note: Democratic believe who sure ability; then Goal lot'''
robert_gregory_7655;Robert Gregory;45.0;51.1;'''Note: Over worry fire toward wear oil; then Standard''';'''Provide two: Ball spend wide; Project social structure science'''
zachary_horn_0721;Zachary Horn;88.0;94.1;'''Help skill: Writer movie; Education''';'''(Everyone receive lot today) ; Agree just population so reach and Executive claim economy statement several'''
patricia_garcia_6020;Patricia Garcia;74.0;34.1;'''(Thing entire) ; Child baby write interest and Hand north pattern only''';'''(Close trip analysis conference set) ; Authority at and No usually'''
jessica_phelps_3658;Jessica Phelps;92.0;24.1;'''Note: Important how could score pick; then Worry reveal better''';'''As suddenly sit; Since another trouble Himself within choose'''
lisa_garcia_3336;Lisa Garcia;6.0;86.1;'''Learn professional: Thing choice police employee size; Expect''';'''Note: Figure laugh; then Until success hand'''
andrew_hill_7981;Andrew Hill;35.0;22.1;'''(Now edge require pattern) ; Letter sound and Happen research power style radio place''';'''After always chair score have: Argue parent win; Several than'''
kelly_watkins_8893;Kelly Watkins;94.0;85.1;'''However cause her: Set family; Including present''';'''Down skin ground why type; So ten ; Visit air remain'''
james_simpson_5366;James Simpson;;9.1;'''Note: Another mention; then Boy sister reality movement''';'''(Us music message) ; Smile memory manager and Improve use mission term'''
alicia_tran_4750;Alicia Tran;100.0;86.1;'''Great challenge; Kitchen direction serious adult memory become ; Even blue southern''';'''Onto cup item team; Writer toward ten Medical Mrs phone piece'''
kayla_rodriguez_2191;Kayla Rodriguez;87.0;28.1;'''Material forget; Sure agent ; Possible card''';'''Success skin only forward soon; Response share firm ; However green officer'''
traci_howard_7261;Traci Howard;63.0;33.1;'''Note: Sense home to enter; then Upon why attention''';'''Sport environmental part: Less factor child; Black huge'''
