# This is a comment line to skip
username;name;age;score;salary;description;message
thomas_blevins_7803;Thomas Blevins;86.0;72.1;77.2;'''Grow weight remain special; Color ; Month daughter''';'''Note: Feel word but; then Year movie hot'''
catherine_anderson_8024;Catherine Anderson;32.0;76.1;58.2;'''(Energy sometimes) ; Analysis eye almost and Real boy''';'''Situation can court: Once up; Baby responsibility hit arrive teacher finally'''
ronald_gibson_8964;Ronald Gibson;47.0;9.1;81.2;'''(Military draw) ; Popular and Figure pull''';'''Note: Decade seek; then Occur'''
jack_hardin_5479;Jack Hardin;16.0;43.1;;'''I during region fact wife; He ; Toward nor region mission''';'''Edge watch beyond; Me finally box Everybody food especially relate'''
robert_wood_7254;Robert Wood;25.0;21.1;76.2;'''(Step establish mother remain) ; Wind situation and Situation care example''';'''Note: Responsibility weight charge; then Already stock writer sound'''
jennifer_ramsey_4124;Jennifer Ramsey;98.0;50.1;62.2;'''(Wait rock difficult next) ; Every and Face more standard war''';'''After other fly doctor west; Phone economic system appear machine ; Story others often bank care let'''
robert_lopez_0711;Robert Lopez;12.0;86.1;21.2;'''Both against strong history matter; Officer article Head such''';'''Close; Back current thought ; Individual nor time somebody'''
charles_smith_4225;Charles Smith;32.0;15.1;8.2;'''(Meeting believe better) ; Experience similar feeling and Big we particularly police fall''';'''Available yourself; Account prevent treat argue site ; Above face item collection easy state'''
adrian_garza_0188;Adrian Garza;14.0;67.1;94.2;'''How; Improve or finally ; Professional''';'''Sense his step next: Rule room late; Hear decide'''
norma_johnson_4000;o;23.0;48.1;46.2;'''Everything provide leg reflect floor; Us street ; Whatever sense address''';'''Option; World test reduce Education sometimes foreign'''
angela_pitts_8485;Angela Pitts;13.0;43.1;61.2;'''(Song ability often rate) ; Human the painting sit room and Box bar''';'''Body politics; Capital forward Serve use sea popular condition sell window'''
james_foster_6072;James Foster;34.0;54.1;17.2;'''Realize reach administration already south; Control Eye may turn board''';'''Note: Reason time; then Even support include structure meeting'''
cassandra_hopkins_2651;Cassandra Hopkins;11.0;50.1;43.2;'''Investment fine write carry; Benefit give discover Look sister''';'''Note: Improve when surface while step; then Spend against change'''
jennifer_arnold_1301;Jennifer Arnold;54.0;93.1;23.2;'''(A hold) ; Size rich design and Much west''';'''Note: Series suggest; then Out thousand oil air not'''
wendy_harris_0155;Wendy Harris;11.0;;54.2;'''Resource task necessary; President young together Or them green''';'''(Produce) ; Discussion rock and Institution under'''
kenneth_jefferson_8125;Kenneth Jefferson;;35.1;55.2;'''(Throw about the) ; Modern sound treatment center something and Window''';'''Threat drug above voice; Event its Field build'''
jonathan_berry_8177;Jonathan Berry;42.0;41.1;86.2;'''Bad response: Population particularly relate; Data analysis may return''';'''Care traditional audience before future above; Against marriage Send'''
michael_ford_9962;Michael Ford;20.0;50.1;63.2;'''Radio drive; Environment west lose officer meeting ; Key wide''';'''(Tend chair race ball) ; She popular and Whether history war either true'''
brittany_lewis_2923;Brittany Lewis;95.0;59.1;3.2;'''(Whose hit) ; Else then field education anyone including and Add through organization why''';'''(World media) ; Vote car local and Important its'''
scott_fernandez_2486;Scott Fernandez;88.0;21.1;48.2;'''Note: Improve stuff hard it; then Could''';'''(Staff support well) ; Produce and Writer bit'''
steven_oliver_3603;Steven Oliver;87.0;48.1;12.2;'''Describe market; Space since ; When pass''';'''Meet customer surface build onto; Lawyer Time behavior probably find defense exist'''
mrs_hill_2129;Mrs. Brittany Hill;43.0;95.1;7.2;'''Note: Talk reveal democratic; then Focus later inside''';'''Wonder city finally painting consumer again; Respond Table garden'''
