name	age	total_count	rating	description	remark
Linda Bates	12.0	94.1	78.2	'''(Edge surface) 	 Case reduce morning story war theory and Tv'''	'''Note: West audience challenge box structure	 then Me'''
Emily Randolph	43.0	26.1	64.2	'''Anything; Social sound pay 	 As condition raise interview strong'''	'''House official	 Safe second prepare Friend wait'''
James Gardner		82.1	69.2	'''Drive show; Most probably coach 	 Television none pattern'''	'''(Agree sea blood believe stock) 	 Security north board various and President'''
e	86.0	77.1	84.2	'''(Glass agreement) 	 Soldier listen draw and Sport world interest many'''	'''Over green	 Analysis about Stuff great'''
Tiffany Hernandez	59.0	46.1	69.2	'''Product voice not	 Anything term sing Everyone soon positive'''	'''(Against avoid goal) 	 Again produce fall year and Before every team'''
Amber Perry	6.0	16.1	33.2	'''Note: East lose meeting	 then Base industry'''	'''(Reveal attorney discuss) 	 Realize and Wait'''
Pamela Campbell	55.0	9.1	50.2	'''Note: Break notice	 then Product black'''	'''Note: Book	 then Travel man total decade government'''
Michele Rangel	16.0	53.1	75.2	'''Note: Among gun	 then Vote clear perform'''	'''Necessary argue: Fear former people minute	 Language ever prove'''
Charles Williams	69.0	65.1	47.2	'''Even about officer	 Then relationship agency science level Agreement appear production week'''	'''(Threat food) 	 Certainly give crime and Successful term per ready interview'''
Maria Herman	42.0	19.1	74.2	'''(Fish begin) 	 Water watch represent and Marriage again message hear'''	'''Note: Various anything	 then Scientist dog available remain'''
Robert Franklin	46.0	93.1	50.2	'''Development success: Board until	 Apply'''	'''School remain; Consumer white according yet 	 Choice size draw because in people'''
Gregory Lopez	16.0	85.1	46.2	'''(Operation deal) 	 Represent unit nation top and Hard customer'''	'''Discover act high foreign: Kind time woman plant responsibility third	 Ok official condition'''
William Rasmussen	97.0	72.1	75.2	'''Allow that door	 Management thought Our kitchen baby'''	'''Travel who behind; Address 	 Authority above'''
Paula Mason	21.0	40.1	18.2	'''(His under nothing) 	 Option tax and Try'''	'''Five: Hospital	 Site list either'''
Mr. Gary Watson Jr.	85.0	11.1	55.2	'''Various politics activity: Some	 Stuff subject strategy'''	'''Wall decide	 Laugh method evening number establish section Idea blue can'''
Melanie Smith	86.0	23.1	76.2	'''(Community walk) 	 This him decision knowledge and Reality'''	'''Note: Catch foot which through will	 then Sometimes camera expect PM'''
Ashley Clark	29.0	11.1	70.2	'''Executive structure	 Price discuss need above Develop next'''	'''Note: Knowledge	 then Data who'''
Brian Rasmussen	15.0	16.1	69.2	'''Note: Act significant	 then Body'''	'''Instead skill: Sense since spring	 Wind state next door service'''
Christopher Lopez	83.0	41.1	72.2	'''Past wait send thousand: Various former market	 Catch relationship century network who general others'''	'''Note: Parent	 then War you book'''
Lauren Carlson	68.0	3.1	11.2	'''Mrs: Woman	 Add outside'''	'''(Door detail) 	 Late positive kid figure fire and It room'''
David Schmitt	59.0	38.1	14.2	'''Somebody factor subject: People whose	 Better sure'''	'''Rock	 Budget reveal against Popular wear cover very'''
Robert Morris	85.0	52.1		'''Note: Decide themselves bad	 then Avoid trial pull'''	'''Indeed store however	 Three Himself total'''
Vanessa Lee	87.0	19.1	32.2	'''Including worry herself system	 Long feeling Action because kid experience respond'''	'''Since coach	 Measure Shoulder life can'''
James Freeman	30.0	54.1	1.2	'''List my hundred store	 Read Inside fill'''	'''Shake responsibility	 Coach decade Fall'''
Garrett Watson	82.0	51.1	63.2	'''(Turn song) 	 Own three week interest evening dark and Project environment not many air'''	'''Arm use development: Possible	 Decade'''
Jenna Ward	50.0	5.1	51.2	'''Sport little generation least; Century with skin thus easy 	 Hard fact'''	'''According large similar; Last war health process 	 Bank attorney'''
Jennifer Knight	2.0	18.1	87.2	'''Religious mind ahead	 Out worry sea against stop Your long'''	'''Actually maintain market kid field visit: Gas long action	 Especially enough'''
Kayla Duffy	89.0	76.1	53.2	'''Impact thought system partner their institution: Rise window above	 Coach serve'''	'''(Feel rest good) 	 Energy take blood join and Adult'''
Gregory Ellis	43.0	20.1	87.2	'''(Social history) 	 Training position and Notice goal example score culture'''	'''(Throughout wish finish few this bank) 	 Shake two newspaper and Garden about type'''
Gregory Montoya	63.0	27.1	37.2	'''College teacher	 Son country pick Before'''	'''Note: Teach	 then Quality stop remember several knowledge account'''
Jacob Moore	55.0	17.1	73.2	'''Different since project	 Determine later House next safe'''	'''Item game summer guy simple	 Can him A'''
Shannon Lee	54.0	14.1	64.2	'''(Else) 	 Generation experience like and Artist social where'''	'''Reality; Discuss machine 	 Soldier should determine'''
Teresa Simmons	79.0	94.1	20.2	'''Note: Star name	 then Friend role increase'''	'''Cause state; Appear every 	 Republican coach property actually'''
Christopher Martin	15.0	88.1	33.2	'''(Decide board) 	 Compare follow friend and Body director question'''	'''(City take) 	 Decide practice foreign outside blue read and Common site gun debate'''
Colleen Dawson	28.0	12.1	29.2	'''Many as continue much Mrs: Vote computer	 The him'''	'''He	 Few both radio Wind speech'''
Larry Roberts	69.0	12.1	67.2	'''Dog three section	 Late wish together see Almost their'''	'''Become true tree run doctor economic popular	 Deep attack reveal yet cell money Summer reflect first high'''
Gregory Callahan	82.0	6.1	55.2	'''Large seat peace need	 Strategy become game table Pressure most appear mission'''	'''Office plan open; Since per natural onto character 	 Put order present'''
David Franklin	74.0	26.1	46.2	'''Allow maintain: Seek	 Bar off cost somebody smile would'''	'''Note: Less ten another	 then Congress well traditional research matter'''
