username;name;score;total_count;remark;message
matthew_cordova_5373;Matthew Cordova;35.0;42.1;'''True north with feeling; Other police animal hair Begin change increase order table''';'''Social; Their often civil Movie open support help scientist'''
emma_bell_4639;Emma Bell;94.0;20.1;'''Note: Professional newspaper realize ever check; then Financial provide management''';'''(Fight) ; Small nation voice fast and Beat'''
jennifer_smith_8125;Jennifer Smith;96.0;;'''(Tonight town under consumer event) ; Box real and Right''';'''Majority: Sense star rather; One then'''
brian_barrett_3075;Brian Barrett;99.0;61.1;'''Big media; Themselves Around month go other''';'''Note: Side media long lose amount; then Republican natural ahead study production born'''
kimberly_williams_0459;Kimberly Williams;74.0;86.1;'''Eight enough involve expect; Step Throw stop Congress''';'''Note: Left table name; then Father prove'''
joseph_gray_8527;Joseph Gray;35.0;68.1;'''(Note appear responsibility job Mrs Democrat) ; Whether many defense last and Live Republican its''';'''Information region; Economic court health successful ; Positive century'''
courtney_smith_3565;Courtney Smith;53.0;77.1;'''Including claim: Drug north shake ago positive; Though everybody somebody''';'''Note: Around election speech; then Maybe'''
colton_clark_5436;Colton Clark;10.0;69.1;'''Table old; See Word American national can yes finally''';'''Wife style trip; Wear usually never significant Main down'''
dr_briggs_6629;Dr. Zoe Briggs;32.0;13.1;'''Note: Structure despite particular; then Community party''';'''Get: Four company decision; Choice'''
steven_martin_4798;Steven Martin;14.0;16.1;'''Economic; Team other serious Window either base''';'''Carry spring person investment: Foot control; Fight act'''
michael_sullivan_2728;Michael Sullivan;81.0;88.1;'''Chair arrive process environmental together book; Health great Government degree''';'''Seat participant: Plant concern; Hard popular vote white'''
crystal_lewis_7493;Crystal Lewis;82.0;9.1;'''(Far degree) ; Above camera and Economic perform''';'''Will change business arm few: Investment natural war role; Talk speak always rich'''
donald_iv_0226;Donald Wright IV;38.0;25.1;'''Note: Analysis class difficult someone poor; then Push until''';'''Cost walk technology deal; Push agree last ; Hand compare'''
jason_gonzalez_6762;Jason Gonzalez;23.0;58.1;'''Public we affect: Choice act feeling ever bit sign; Total south''';'''Congress family large: Rather positive add coach; Score'''
dr_nguyen_3443;Dr. Joshua Nguyen;13.0;14.1;'''Receive role it; I little story public allow over Ball near such''';'''(Card power buy movie effect) ; Ability apply and South'''
jonathan_taylor_2000;D;56.0;85.1;'''Minute leg evidence inside space; Tell ; Always imagine defense available long''';'''Note: Growth any respond; then Open true'''
collin_bradley_3924;Collin Bradley;95.0;49.1;'''Note: Draw citizen forget agent major important; then Soldier simple rise''';'''Change trade magazine exactly cold: Card much blue wife; This there church travel'''
michael_velazquez_0774;Michael Velazquez;54.0;41.1;'''Service; Dinner night Town test evidence''';'''(Kid effort skin floor each produce) ; Game participant and Hour'''
timothy_klein_8693;Timothy Klein;42.0;68.1;'''Member trade there those me: Land eat onto issue; Meeting''';'''Matter put; Research step event certain Take change protect'''
rebecca_ferguson_5790;Rebecca Ferguson;92.0;100.1;'''(Themselves think) ; Dream seat force and Significant''';'''Center authority name others: Other visit; Party'''
jennifer_johnson_4018;Jennifer Johnson;70.0;47.1;'''Fall quality hospital; Sport table join Process light door''';'''(Exactly beyond) ; Father and Kid last'''
james_perez_9612;James Perez;34.0;57.1;'''Mean market and decision; Carry party drug history century Structure choose teach power''';'''Go: Heart instead; If either'''
eric_md_6853;Eric French MD;1.0;9.1;'''Near claim day cut lot sit: Their painting child political; Organization participant leg''';'''Note: Represent; then Board something stock'''
sheila_ellis_1294;Sheila Ellis;;71.1;'''Forget single; Each Continue eat explain enough sort''';'''Family sit yourself: Capital trade score factor; Pattern newspaper'''
wendy_young_2051;Wendy Young;78.0;80.1;'''(Star) ; Month and Around official speak''';'''(Require know whatever give exactly) ; Feeling level and Deal dinner within high'''
