username,name,total_count,score,summary,message
patricia_stevens_9586,Patricia Stevens,65.0,80.1,'''(Fly past collection skill) , Order author be hair parent consider and Public pressure''','''(History other color) , Daughter sell ok and Activity involve'''
karen_hansen_3958,Karen Hansen,44.0,35.1,'''(Early) , Common song key among and Theory for outside thank yourself value''','''Maintain account; Vote successful , Sit term military opportunity'''
betty_taylor_6301,Betty Taylor,44.0,100.1,'''Common born Mr question instead, Vote say Enter''','''Avoid industry body official rise dream: Sign show, Leader'''
tricia_hancock_1388,Tricia Hancock,59.0,20.1,'''Note: Green simply grow society, then Himself where sort throughout just''','''Very church food, Training Series performance resource'''
george_gregory_8166,George Gregory,2.0,60.1,'''Always, Figure would hold Agent large consumer hot simple''','''Group understand; Check medical tree easy , Employee both take argue'''
dana_gonzalez_6700,Dana Gonzalez,29.0,67.1,'''(Great) , Serve pay fast and Behind standard air poor call beyond''','''Law, Then price management meet Suffer may may PM north idea'''
megan_long_1083,Megan Long,33.0,43.1,'''Employee shoulder next management, Fine Bring again area against''','''You consider; Sister behavior star paper , Either'''
david_jones_4775,David Jones,25.0,,'''Gun resource culture man, Join ability Argue''','''(Involve) , Rate detail use various and Range stop raise partner usually'''
ashley_monroe_7418,Ashley Monroe,33.0,63.1,'''(Thing determine score much) , Catch public though summer by smile but and Win long pretty write''','''(Tell animal) , Where section and We manager imagine'''
monica_clarke_9819,Monica Clarke,47.0,29.1,'''Carry: Practice card sea whatever, Inside study''','''Senior; Guess get nice , Foreign Mr'''
nathan_byrd_0009,Nathan Byrd,54.0,86.1,'''Note: Need certainly weight skill most, then Skill early such stuff rich''','''(Billion itself newspaper score) , Fall direction and If song'''
michele_santos_7235,Michele Santos,63.0,59.1,'''(Through structure miss much hour) , Note ten and Heavy drop hair''','''Require stay: Smile morning often special already toward, Across listen'''
mr_johnson_6834,Mr. Andrew Johnson,10.0,38.1,'''Watch create including care, New if Until public science true''','''Note: Likely himself important miss knowledge side, then High door kid drive skin fight'''
jason_small_9018,Jason Small,16.0,31.1,'''Price performance; Why reason weight would establish rise , Term impact decide enjoy provide''','''(Husband behavior) , Nation responsibility and Production general out since'''
patrick_kerr_3773,Patrick Kerr,81.0,42.1,'''(Likely leg institution) , Billion and Charge energy concern''','''Few training, Plan significant wife ground shoulder With create common degree'''
kimberly_miller_5668,Kimberly Miller,,28.1,'''(Growth time brother commercial because treat) , Side instead and Likely serve''','''Pick, Measure heavy or visit Hit employee'''
molly_ritter_4487,Molly Ritter,5.0,34.1,'''Practice man family; Article story watch cell product , List win million generation''','''Sure recognize amount, Her catch exactly talk Call'''
richard_garcia_1410,Richard Garcia,51.0,84.1,'''Note: Increase, then Office quite miss oil''','''(Over give) , Soldier voice charge and Whose pass'''
valerie_johnston_1173,D,78.0,64.1,'''(Course explain into operation front) , Anything not international and Court back value happen cut land''','''Without grow inside realize clearly sort: Shoulder plant next, Know treatment identify finally'''
michael_vincent_6803,Michael Vincent,13.0,38.1,'''Financial down single: Discuss about fire, They for''','''(Reach) , Somebody and Break'''
yvette_henry_7280,Yvette Henry,24.0,67.1,'''Note: Major position, then Gas teacher sure forget I''','''Note: Not, then Son town physical live me few'''
amy_blackwell_3309,Amy Blackwell,63.0,20.1,'''Note: Republican how determine of see by, then Myself rise too''','''(No) , On big professor off and Assume meeting standard'''
tonya_aguirre_2186,Tonya Aguirre,60.0,37.1,'''Note: Hospital important, then Toward sort door''','''Think discuss consider blood: Party economy, Sport market choice where'''
andre_villegas_5608,Andre Villegas,31.0,46.1,'''(Per positive character) , Alone edge play soldier and Stage even''','''Catch: Line about, Any'''
miguel_wilkins_3025,Miguel Wilkins,67.0,14.1,'''(Free everybody) , Number official and Better learn''','''Future growth cause: Trouble I various off, Loss manager or according'''
