username;name;price;score;description;comment
thomas_cortez_7839;Thomas Cortez;59.0;85.1;'''Note: Recognize government; then Own prevent I former life whether''';'''Machine full interest: Assume might; Far next movie'''
debra_davis_4018;Debra Davis;81.0;73.1;'''Radio phone much draw tree hotel; Different professor leader control stock Dream in special find''';'''(Past manager) ; Perform oil analysis toward see and Range because where wind'''
james_taylor_0667;James Taylor;2.0;28.1;'''Effect reason good: Name scene high; Above area five''';'''Run charge evening; Tell keep Listen professor travel organization'''
jennifer_gomez_2367;Jennifer Gomez;10.0;91.1;'''Deal born turn writer threat; Hit ; Book read bag administration''';'''Item go loss shoulder: Agreement party performance our; Term thank whom early significant bank'''
karen_jackson_7196;Karen Jackson;5.0;13.1;'''Good attention within: Into; Road away music bag never''';'''(Pressure way serious) ; Why gas effect turn argue total and Effect'''
tracy_todd_2811;Tracy Todd;39.0;39.1;'''Significant; Would how fast red Check news require agree''';'''Note: Mr service alone indicate because music; then Condition want'''
diana_watson_3536;Diana Watson;71.0;80.1;'''Note: Growth rate former worker discuss; then Fund consumer''';'''Note: Community ok; then Bill'''
cindy_brown_3580;Cindy Brown;78.0;10.1;'''Agree machine: Tonight seven hot third; She week question fire''';'''Note: Economic painting company; then Six'''
larry_madden_7754;Larry Madden;30.0;70.1;'''Together rich likely speak: Control either; Defense off project stay prepare''';'''Too account every popular wear generation: Star entire; Sometimes mention'''
stephanie_randall_4127;Stephanie Randall;37.0;61.1;'''Note: Control effort fill; then Write nature very scientist''';'''Some may your: Shoulder read; As focus city unit stay true'''
daniel_hendricks_0399;Daniel Hendricks;93.0;71.1;'''Pay debate: She; Store enter Democrat fear''';'''Pass live public: Fire reflect health; Allow be'''
jared_morrison_3922;Jared Morrison;8.0;7.1;'''Successful finish generation; Employee role country great pass positive ; Western person''';'''(Cost which) ; Firm and City consumer'''
jessica_martinez_6695;Jessica Martinez;13.0;33.1;'''Score we goal; Consumer identify Traditional''';'''Thought fight; By million within ; Sea cell term'''
james_morton_0499;James Morton;3.0;77.1;'''Brother top child: Wrong consider fund employee cell; Measure traditional''';'''Physical exactly experience commercial magazine between; Teach heavy expert ; Land'''
lindsey_wells_4344;Lindsey Wells;86.0;88.1;'''Street attorney actually close: Listen home guy policy; Well child treat''';'''When; Usually fact kitchen ; Subject after wide rather'''
regina_watson_3502;Regina Watson;2.0;64.1;'''Necessary career leader also remember attorney: West rule able; Would event''';'''Note: Grow later main; then Instead'''
theresa_levy_4187;Theresa Levy;83.0;73.1;'''(Image through) ; Example ball and Whose executive expert kind son''';'''Work through theory hit population: He save positive recognize; Light movie seven'''
jill_lopez_3717;Jill Lopez;56.0;56.1;'''Radio black girl PM mention stay; Writer bag visit environment ; There''';'''(Statement sell) ; Community attention and Mention center'''
tiffany_landry_7617;Tiffany Landry;18.0;10.1;'''Note: City international; then Wide detail organization recent''';'''Cell this detail newspaper develop focus; Strategy discussion determine arm relationship He speech produce skin'''
holly_chavez_4301;Holly Chavez;23.0;18.1;'''Note: Everyone hear foot draw; then Soon contain pick form''';'''Activity effect walk guy we; Attack arrive ; Property center offer'''
jessica_warner_1385;Jessica Warner;41.0;35.1;'''(Forward over pay if today) ; Baby thousand and Skill TV star''';'''Note: Expect various read watch; then Pass at'''
jessica_jordan_7703;Jessica Jordan;80.0;64.1;'''Matter minute writer; Test draw up bill foreign Their''';'''(Teach away ask contain remain bill) ; His age military and Serve ten leave'''
isabella_miller_6222;Isabella Miller;41.0;;'''Job quite black control; Interest ; Southern sit little nation send wall''';'''(City prove remember range) ; Partner stuff nation return and Five our natural mind magazine tough'''
tracy_jenkins_4921;Tracy Jenkins;37.0;98.1;'''Hundred weight down; Laugh response firm Finally raise''';'''(Kitchen upon) ; Professional science and Democrat talk process hair few'''
michelle_chapman_7152;Michelle Chapman;38.0;48.1;'''Third open should; Artist set anyone ; Detail however whatever evidence sound''';'''Floor; Fast ; Decide science across major'''
