# This is a comment line to skip
username	name	rating	total_count	salary	summary	remark
brooke_chan_1648	Brooke Chan	83.0	20.1	35.2	'''(Happy president through) 	 Technology PM tax move and Early surface'''	'''(Fight) 	 Staff and Peace of win'''
jeffrey_lopez_3240	Jeffrey Lopez	10.0	22.1	10.2	'''Note: Election role	 then Rather bag'''	'''(Challenge although though parent yourself) 	 Message Congress step and Peace some artist'''
scott_watson_8524	Scott Watson	18.0		98.2	'''Physical: Carry stock	 Mean material'''	'''Born something imagine mind; Start need marriage 	 Road third care'''
michele_luna_0802	Michele Luna	75.0	100.1	55.2	'''Note: Travel tax thing	 then Would relationship'''	'''Sea drop fear; Call source 	 Try nice society second item myself'''
stephanie_barnes_7363	Stephanie Barnes	56.0	50.1	31.2	'''Probably however	 Organization number future Add'''	'''Note: Discover never	 then Exist analysis street series claim'''
robin_hughes_8647	Robin Hughes	65.0	44.1	72.2	'''(Six real television with nice) 	 Special early and Scientist agreement'''	'''Medical artist authority; Consider establish 	 Official capital mission'''
cheryl_higgins_2150	Cheryl Higgins	51.0	40.1	76.2	'''Town detail traditional: Foreign late today increase	 Sure'''	'''(She production) 	 Pick company and Hospital life short million what'''
darius_rosales_4248	Darius Rosales	85.0	9.1	92.2	'''Drop natural	 Anyone himself put describe Positive safe need'''	'''(Truth science buy room use) 	 Reduce current fly mother and Reason walk'''
kelly_morrow_4457	Kelly Morrow		73.1	26.2	'''Note: Color economic back two almost pressure	 then Situation start'''	'''Note: Nor set strategy fund others	 then Center room'''
jenna_quinn_4351	Jenna Quinn	53.0	28.1	49.2	'''Meeting who bag	 Or Both draw lose stock'''	'''Small finally church growth relate next off; Bank ready company reason kid 	 Game policy today opportunity only bill'''
jennifer_simmons_9074	Jennifer Simmons	27.0	46.1	74.2	'''Air read: Everything off behavior population suddenly	 Late investment office discover'''	'''Theory sister down; Available company 	 Since'''
catherine_english_6013	Catherine English	87.0	65.1	3.2	'''Note: Throughout community	 then Writer seek'''	'''Most discussion: Letter level	 Each red man'''
jessica_gonzales_8361	D	31.0	81.1		'''(Property explain red) 	 Shake never and Catch card agent'''	'''Top raise former car process; Yet reflect beyond 	 Production a research'''
john_tyler_4466	John Tyler	6.0	72.1	29.2	'''Decision; Money prepare example 	 Turn institution by nation few hear'''	'''Push: Stock believe	 Why oil doctor'''
philip_hall_8163	Philip Hall	53.0	34.1	35.2	'''Good remain	 Character blood organization future safe school His lawyer national'''	'''May matter glass agree: Peace receive	 Player Democrat country me process former'''
michael_bautista_2004	Michael Bautista	65.0	88.1	27.2	'''Debate computer relate account production visit	 Character phone Take different as'''	'''(Wear reality) 	 Factor country and Ok second'''
deborah_garcia_4566	Deborah Garcia	80.0	6.1	50.2	'''Attorney parent responsibility interview half	 Cover Piece'''	'''Case	 Nature Involve enjoy kid'''
christopher_griffin_2660	Christopher Griffin	93.0	83.1	10.2	'''Product identify question nothing which away: Box movement	 Exist any country'''	'''Reveal interview leave college	 True wish door authority Own physical'''
chad_owens_7937	Chad Owens	73.0	89.1	98.2	'''Foreign how nature; Forget 	 Exist force'''	'''Management assume offer sign option; Wish 	 President parent'''
amanda_sherman_0621	Amanda Sherman	10.0	5.1	66.2	'''Level director force administration center; Pay himself answer 	 Address oil'''	'''Show image guess business: Possible important	 Month'''
benjamin_lopez_5044	Benjamin Lopez	36.0	30.1	24.2	'''Analysis size	 Soldier State set hard'''	'''Effort yard never nearly another full: Voice	 Rather himself region article police'''
daniel_pena_9341	Daniel Pena	92.0	95.1	6.2	'''(Attorney develop) 	 Or police and Range'''	'''Small: Its sometimes brother	 Administration child space'''
sarah_morrison_2460	Sarah Morrison	59.0	58.1	85.2	'''Blue: Appear senior	 Wait pull blood economic'''	'''(Challenge interest position dark condition) 	 Record season final and Respond'''
justin_riley_8659	Justin Riley	9.0	98.1	58.2	'''Its	 Organization chair anything Single key'''	'''Decide professor meet hand; Worry small 	 Mean source'''
dr_garcia_9629	Dr. Thomas Garcia	95.0	56.1	76.2	'''Create	 Hold though wind Defense water'''	'''Above brother check	 Statement do hair Everything machine long'''
kevin_garcia_4143	Kevin Garcia	70.0	82.1	35.2	'''Attorney everyone operation	 Never short across none radio Style military consumer fill explain'''	'''Career mother six: Similar also choice	 Worry'''
