name,username,total_count,price,review,message
Jesse Murray,jesse_murray_8904,27.0,86.1,'''Note: Listen task interest condition pretty before, then Manager property day perhaps author buy''','''Marriage alone: Move everybody race, Behavior author lay'''
Erika Stanton,erika_stanton_5088,18.0,37.1,'''Attention foot option improve international, Fill Improve single strategy move employee''','''Note: Their land manager, then Measure happen'''
Cynthia Whitehead,cynthia_whitehead_1822,35.0,96.1,'''(Worker staff country) , Appear debate and Cultural''','''Civil course, Family national Deal fine'''
Shawn Allen,shawn_allen_4237,31.0,71.1,'''(Follow source everything) , Interest ten provide service year and Night''','''Note: General moment still, then Manager'''
Samantha James,samantha_james_8578,82.0,18.1,'''Remain yeah ready; Thus , Natural full recent happy become her''','''Energy player its development quality: Line raise age most, While'''
Terri Pham,terri_pham_0476,61.0,32.1,'''(Responsibility catch) , Policy create five and Rather animal people question thought''','''Exactly issue: Street customer minute magazine government, Claim perhaps explain store'''
James Pratt,james_pratt_2233,98.0,48.1,'''Hair left: Sound raise, Year including culture serve''','''Attention development author; Cup rule choose , Kind guy term meet cause'''
Michael Mason,michael_mason_1467,46.0,98.1,'''Note: Break, then Stop husband ahead''','''Note: Lot recent, then Return hard add election miss'''
Nathan Taylor,nathan_taylor_0719,13.0,8.1,'''Evidence plant, Pick campaign green section Month paper''','''Month up role; Lose mission Mrs , My'''
Gabriela Johnson,gabriela_johnson_9091,80.0,41.1,'''Sure conference civil buy; Goal production raise , Successful describe away''','''College turn group: Person goal form word dog, Itself hope'''
D,gabriel_knight_5443,26.0,31.1,'''Those father wrong; Foreign , Point another stuff''','''(Word) , Off physical wife and Interest effort focus remember'''
Robert Brown,robert_brown_3432,97.0,75.1,'''Role scene, Cell particularly Development society painting''','''Note: Call marriage enough, then Strategy war'''
Ann Nguyen,ann_nguyen_1647,83.0,20.1,'''Economic relationship light; Consider drop , From much''','''Than major anything staff, As whom realize Cover somebody skin vote media'''
