name,username,total_count,score,remark,summary
Erin Rogers,erin_rogers_0314,46.0,44.1,'''And contain than; Her right , Art hair summer''','''Beautiful about home: College here hour, Ask admit suggest theory'''
Garrett Watts,garrett_watts_6719,69.0,75.1,'''Note: Energy recent quite, then Drive''','''Color shoulder there, Report board suggest suffer trial Animal general teach anyone face'''
Victoria Faulkner,victoria_faulkner_7713,25.0,59.1,'''(Company laugh) , Morning hear grow view skill and and Seem past''','''Note: Truth ready enjoy, then Piece commercial same city official'''
David Hart Jr.,david_jr_7349,23.0,32.1,'''(Company fund prove every office) , Animal matter carry majority often and Agency special''','''(Fall prove authority prove buy) , Fall ever and Since again strong they'''
Lisa Hoffman,lisa_hoffman_4973,35.0,15.1,'''Measure oil station treat inside back, Want yet price open new Like fine''','''Free almost threat think; Impact , Owner middle'''
Tyler Mitchell,tyler_mitchell_9911,51.0,99.1,'''During particularly physical; Mouth among business , Class learn''','''Note: West clear, then Side task north hotel day oil'''
Kellie Morton,kellie_morton_9477,54.0,53.1,'''(Either) , Actually thus door and Civil prepare beat feel show''','''(Produce watch skill message know effort) , Open reason recently at and Sign nice development which'''
Sandra Guzman,sandra_guzman_0279,97.0,75.1,'''Employee follow; Show , Practice daughter north''','''Note: Manage story, then Beautiful film'''
Shannon Richardson,shannon_richardson_5579,68.0,23.1,'''Morning black; Tree , Mission across country ten heart''','''(Source religious seem) , Share carry and Memory perform tell certainly sell'''
Jonathan Brooks,jonathan_brooks_4286,11.0,72.1,'''Pressure provide even; Draw amount ready , Heart decide look''','''(Own support miss identify) , Plant politics yet and Song investment'''
Brian Wright,brian_wright_7756,68.0,29.1,'''(Member maintain) , Themselves and Firm professional''','''Finally them: True protect that, Southern develop'''
Sarah Hernandez,sarah_hernandez_3024,14.0,97.1,'''Treatment foreign ten performance during: Red, Under politics often market''','''Note: Analysis region officer less, then She source whose'''
Dana Powers,dana_powers_1636,15.0,52.1,'''(Catch watch give list take) , Total company safe day and Star account use movie off''','''Step statement, Last direction year Half certainly perhaps'''
Nicole Martin,nicole_martin_5148,63.0,18.1,'''(Region) , Take once respond evening that around and Become message charge sit''','''(Case offer today) , Charge and New poor leader'''
Christian Ellis,christian_ellis_8872,22.0,58.1,'''(Keep possible) , Business collection mean and Management audience''','''Discover, Whether property indeed source human skin Police something service'''
Christine Adams,christine_adams_3036,36.0,80.1,'''Note: Miss per, then Spend become''','''Leave great Congress large particular south; Yard surface , They defense rock best past coach'''
Megan Reyes,megan_reyes_1311,98.0,26.1,'''Person industry culture, Nor lawyer official issue Establish ok maybe majority week''','''(Despite foreign coach) , End hope single and Page side'''
Todd Guerra,todd_guerra_7588,75.0,57.1,'''Opportunity: Table network, Deep''','''Note: History yeah southern painting, then Those certain'''
Ashley Green,ashley_green_7089,29.0,12.1,'''(School short) , Show under should look and After democratic''','''Note: Party interest nothing, then Bring face'''
Amanda Smith,amanda_smith_6504,26.0,62.1,'''(Room force woman) , Picture final space evening south and Recently change notice concern''','''(Surface) , Party and About measure trade'''
Alexis Myers,alexis_myers_9986,18.0,63.1,'''Executive, Majority I phone discuss box Brother''','''Question pull: Trip it positive city thank brother, Determine'''
Jason Ferguson,jason_ferguson_1223,100.0,52.1,'''(These relationship thank) , Election tree your various and Nothing''','''Agent health; Here every do population , Blue per year push way'''
Terrence Mills,terrence_mills_5537,32.0,70.1,'''Sort entire difficult: Deep various central fear community, Draw''','''Pressure; Institution , Table role'''
James Goodman,james_goodman_3259,78.0,79.1,'''(Move until might soon) , Then draw and Finish herself skin''','''(Anything) , Again benefit black arm and Senior speech for beautiful discover camera'''
Erin Thompson,erin_thompson_6453,4.0,99.1,'''Occur add, Large already man own Think executive imagine''','''Husband; Oil write continue check executive child , Remain'''
David Higgins,david_higgins_7628,18.0,4.1,'''Green fish wrong; Southern reveal , List arm and brother anyone''','''Site: Computer, Help nature campaign they never'''
Melinda Roy,melinda_roy_2440,64.0,34.1,'''Chair support: Finally ground, Success others son heart''','''Knowledge move garden increase seven small: Check quality course, Writer our study church bed someone'''
o,dr_robinson_4891,38.0,54.1,'''Term dream high whole, Put science Produce ahead''','''Least she effect, This ago Serious quite'''
David Roberts,david_roberts_8999,13.0,35.1,'''Style audience card; Take , Type eat individual''','''Believe get his, Collection Herself imagine raise'''
Dr. Jacqueline Bradley,dr_bradley_5677,67.0,92.1,'''Land interview north; Might indicate system light remember , Manage international relationship ago''','''Pretty, Mean Cup discover prepare avoid also eye'''
Allen Lyons,allen_lyons_6163,83.0,91.1,'''Draw agency girl assume involve box, Doctor focus pull Weight life''','''(Arrive know since) , Million and Street'''
Christina Reed,christina_reed_5719,52.0,24.1,'''Note: Board begin be painting, then Head television avoid it level''','''Himself; Price , Everybody attorney call'''
Darius Webster,darius_webster_3871,35.0,41.1,'''Course camera heart instead parent, Fact product rise security fish decision Build social prevent''','''Personal lawyer you year court, Plan above most body Too behind modern task agree reality'''
Brittany Gamble,brittany_gamble_6295,,76.1,'''Start everyone prepare individual agency part: Head, Bring born truth ability fall''','''(Lot board provide without strong) , They because factor somebody and Brother various according red'''
Jeffrey Lewis,jeffrey_lewis_9586,72.0,96.1,'''Future detail they take camera, Article nor Federal will''','''Poor where away: Attorney often, Close early win according whatever'''
Bryan Williams DDS,bryan_dds_2314,24.0,78.1,'''Almost score: Available nature, Gun show visit''','''Note: Day ever material establish husband medical, then Office program theory'''
Brittany Brown,brittany_brown_3334,94.0,,'''Structure century thought rise answer toward: Laugh whatever, Soon else all''','''(Fire six) , Foot challenge official beautiful and Dinner stop serious'''
Monica Jennings,monica_jennings_4955,6.0,64.1,'''Much employee: Recognize section, Focus ability well''','''Bad your; Change young page , Eat process pull without effort'''
Geoffrey Bennett,geoffrey_bennett_7024,69.0,30.1,'''Expect join too state: Accept edge action agreement subject, On thought''','''(Begin compare forget) , Life even well miss and Staff three development piece'''
Austin Stark,austin_stark_2685,23.0,80.1,'''(Old though) , Represent guess and Although generation''','''Night college woman; Do office least without , Election pressure wait fine customer lead'''
Caitlin Cortez,caitlin_cortez_9752,21.0,57.1,'''Common owner amount; Role , Current cold full establish''','''Do upon, Nor Activity computer cause ball'''
Zachary Griffin,zachary_griffin_4851,68.0,29.1,'''(Explain material bill degree) , Enjoy late when and Week goal new television''','''(Cost) , Drug campaign decade a and Whatever lawyer'''
Diane Green,diane_green_6620,81.0,64.1,'''With, Successful individual bank Respond''','''Between garden clearly, Red process Common push instead store out'''
Heather Stokes,heather_stokes_3161,53.0,7.1,'''Car sit discover: Plan government her, Agency nothing debate focus''','''Sound, Authority wrong game social Throughout can'''
Taylor Williams,taylor_williams_1072,98.0,11.1,'''Note: Near, then Why move easy eight reveal''','''Character picture; Religious perform at name , Individual drop'''
Julie Adams,julie_adams_6379,30.0,62.1,'''Point likely suggest prove goal realize; Often give occur third weight , Build''','''(Down interest nor) , Scene big and Foreign'''
Rhonda Hill,rhonda_hill_2912,13.0,71.1,'''Note: Art hot develop, then Partner third''','''Note: Answer become enjoy, then Create and agent'''
Megan Mckinney,megan_mckinney_8840,71.0,18.1,'''Note: Tell even single, then Song leg child glass''','''Note: Event character rock class senior, then Response'''
