# This is a comment line to skip
username,age,note,description
mr_jr_0062,12.0,'''Up manager free score cause because, Seat dream police beat Face program writer everything film''','''Turn line finish; Receive see , Food much kid'''
mr_ponce_0050,32.0,'''Magazine let education research, Behind various large easy region Need happy huge network''','''Amount produce likely; Artist available method different recently , Main amount cell'''
robert_carter_7598,46.0,'''List organization check: Run book modern, Full town save''','''Note: Indeed practice, then Staff able'''
james_hunt_8946,33.0,'''Respond two budget; Site chance , Heart especially pull''','''Day class, Pattern Without point pay'''
kayla_zavala_4996,44.0,'''Large take interesting; Support loss , Blue''','''(Town billion) , Model six hold book name and Analysis drive section talk garden fall'''
shane_dennis_9732,40.0,'''Note: Red character it everyone sure agreement, then Without walk employee central''','''Close economy institution book: Their agent window shake growth finish, Which anyone'''
joseph_dvm_2209,26.0,'''Note: Store whether, then Clear loss item course''','''Clearly bed new, Thousand mention rock Ask'''
tina_hernandez_9597,3.0,'''Personal nature person yeah, Ever thought training court Food''','''Player under, Kid nice Arrive decide'''
ricardo_young_0814,82.0,'''Bring human land forget art trade; American stand from , Happy''','''Movement, Defense Lay others'''
mark_bishop_1016,18.0,'''Note: House, then Table art market''','''Represent build fast stay loss: Year traditional, Performance hold age'''
joseph_brandt_5635,4.0,'''(Million its conference trial bring occur) , Ahead everybody alone and Health camera adult specific''','''Their which where figure would, And Ask business'''
amy_berry_8675,35.0,'''(Gas relate spend) , Provide daughter scientist weight reduce and Between carry Congress rise''','''(Real) , Defense two and Suggest'''
caleb_phd_7760,96.0,'''Opportunity effort once place air beyond; Fast gun cell , Rise lot''','''Likely, Officer But friend certainly'''
gary_reynolds_1747,83.0,'''(Table else) , Student institution candidate and List room wrong move method white''','''Interest ten long: Region ever task, Husband air'''
alicia_may_7417,30.0,'''(Board create job) , Close center worry office open and He store magazine develop at''','''Note: Agreement, then High maybe'''
cheryl_reyes_0598,42.0,'''(Themselves save cause) , Fact major and Animal decide several Democrat talk''','''(Her region behavior lot my) , Why believe computer go citizen second and Half similar'''
daniel_ingram_2999,7.0,'''Note: Trade performance mouth, then Beat laugh rock respond''','''Wear particularly: Know according, Stuff him'''
brian_davis_4061,70.0,'''Partner realize six: Perhaps within, At task well tree''','''(Now) , After and Nearly someone'''
tonya_robbins_1062,21.0,'''Part character; Detail miss north , Lay''','''Sister heavy while idea: Heart join economy, Million notice'''
robert_reeves_8938,81.0,'''Job ground; Still , Task contain north''','''Note: True third short class, then Magazine natural'''
kevin_carter_4716,93.0,'''Treat teacher party, Choice Feeling wrong''','''Necessary; Social however blue , Just beat make letter issue'''
charles_winters_7802,69.0,'''(Control office) , Either environmental I choose line and Other area moment''','''Note: Friend girl through, then Head network'''
melissa_williams_3048,82.0,'''Note: Produce box couple get, then Total magazine friend significant pressure''','''Type season, Fear vote easy democratic establish Painting wide peace rather system'''
patrick_salas_1875,81.0,'''Standard field food third; Exist finish quite common , Dark rest air two season''','''Note: Ever approach, then Table'''
sara_anderson_3674,98.0,'''Note: Film top form, then Performance news''','''(Small) , Senior drop provide and Mind'''
harold_guerra_0371,95.0,'''North kid bill, Born Question''','''Note: Rise stuff, then Value so key hundred'''
madison_armstrong_6970,57.0,'''Citizen industry parent, Create image Professor agreement by''','''(Executive wrong deal teacher sister hold) , Scientist artist and Evening less meet his'''
brian_dds_3266,,'''(Wait war property point) , Mr Congress strategy owner group and Which''','''Candidate real amount: Help yard, Effect'''
harry_contreras_8296,4.0,'''Case sport; Foot fact past , Total hit natural''','''(Wait year) , Entire over rather and Always option for maybe'''
jenna_thomas_5117,19.0,'''Smile assume less dream couple: Fight can under send benefit, Campaign parent worker near theory general''','''Lawyer according build; Kitchen blood , Sell line'''
brandy_lucero_6109,40.0,'''Accept PM: Scientist, Face return''','''Thousand no: Difficult available, Campaign on marriage player'''
anthony_smith_7468,85.0,'''One seek policy near: Determine system interview, Grow stage building''','''Into arm people gas, Attention live Court whole'''
carolyn_west_0900,89.0,'''Order: Government, Including half management''','''Note: Black, then Wear imagine'''
jeffrey_pham_2823,34.0,'''Note: Identify expect born, then Store prepare''','''(Modern) , Worker usually and Best executive particularly clear event'''
raymond_mcpherson_8692,38.0,'''Note: Simply capital, then If simply''','''Note: Million, then Sing affect deal mean'''
kevin_lewis_6804,48.0,'''Note: Total color seat, then Skin collection goal move ten leader''','''Process, Anything until trade Force sell officer'''
jacqueline_martinez_2853,3.0,'''(Laugh prevent term) , Modern tough and Trouble late item''','''(Everyone eye record) , Arrive purpose certainly and Career no modern'''
dawn_nicholson_0634,69.0,'''(Card appear against full lead) , Rock interest and Upon including treatment''','''Trade wide camera; International future , Six'''
randy_andrade_5027,66.0,'''(Support event) , Training Congress during go once and Almost check most''','''(Often list) , Reflect physical real and Finally any'''
michelle_morris_0358,72.0,'''Note: Raise, then Necessary page himself''','''Investment evening: Alone action popular lead, Outside citizen trip'''
julie_sandoval_2947,9.0,'''Note: Rest voice, then Series''','''Note: Baby stock this list, then Require drop base'''
