# This is a comment line to skip
username,name,price,remark,review
brandon_pearson_8603,Brandon Pearson,75.0,'''(Nam delectus) , Quas dolores suscipit voluptate cum cupiditate and Natus''','''Nam ea fuga, Non repellat vitae Beatae'''
mr_newton_7281,Mr Lawrence Newton,63.0,'''Unde: Consectetur id cupiditate perspiciatis tempore, Tenetur ullam dolorum''','''Note: Aut, then Earum'''
lindsey_rogers_1748,Lindsey Rogers,12.0,'''Veritatis delectus id; Voluptatem dolor quo , Fugit necessitatibus doloribus praesentium''','''Et, Veritatis Quidem non nisi corporis sit'''
shirley_nixon_3676,A,15.0,'''Id corporis, Eveniet eum Occaecati quae dolorum minima tempora''','''Recusandae quos beatae culpa libero; A sit temporibus consectetur hic saepe , Consequatur'''
dr_gallagher_5380,Dr Bernard Gallagher,19.0,'''Libero iste minima impedit similique accusantium; Fuga natus , Vel ipsam in distinctio''','''Note: Nulla nesciunt, then Corporis porro'''
joyce_smith_7092,Joyce Smith,86.0,'''Quisquam enim soluta, Optio eum Omnis''','''Ullam ducimus; Eum ipsa non , Eligendi beatae ratione excepturi illum'''
miss_wallace_9754,Miss Kirsty Wallace,41.0,'''(Quae adipisci magni) , Eum eligendi amet suscipit and Quia''','''Enim totam sit excepturi error; Optio quidem similique , Reprehenderit blanditiis'''
margaret_chandler_5363,Margaret Chandler,3.0,'''Dolores quis: Perferendis sed excepturi, Quae saepe ad''','''(Fugit necessitatibus dicta) , Itaque sed and Itaque vero adipisci'''
dr_dawson_6556,Dr Simon Dawson,19.0,'''Voluptatem: Ullam similique ipsum, Inventore necessitatibus eaque voluptatum ex est''','''Note: Itaque earum aut alias, then Error laborum quis'''
maureen_booth_1595,Maureen Booth,64.0,'''(Doloremque porro similique) , Molestias eos and Magni nemo''','''Nulla accusantium distinctio: Cum rem inventore corrupti harum, Laboriosam in'''
callum_woodward_2796,Callum Woodward,7.0,'''Accusamus eos modi aspernatur: Ipsam voluptatum quam enim, Voluptate sit''','''(Quaerat quasi tempore) , Ea aperiam and Quam nisi laboriosam exercitationem numquam'''
jasmine_brown_6622,Jasmine Brown,26.0,'''Note: Distinctio doloremque fugit, then Itaque dignissimos''','''Dolores modi assumenda: Maxime veritatis commodi soluta, Suscipit dicta ad'''
megan_bennett_2046,Megan Sanderson-Bennett,22.0,'''Doloremque reiciendis nam quia assumenda odit, Fuga voluptatibus animi sint recusandae Quam expedita''','''Cumque: Dicta possimus, Rem accusamus dolorum'''
catherine_khan_2971,Catherine Khan,16.0,'''(Error veritatis) , Rerum eaque molestias nulla and Dolorem ab at''','''Architecto pariatur, Animi Itaque'''
josephine_clark_4077,Josephine Clark,87.0,'''(Cupiditate sunt) , Incidunt and Debitis quas''','''Minima; Pariatur id nulla dolores , Quo rerum'''
justin_bates_4591,Justin Bates,5.0,'''Note: Commodi explicabo, then Architecto odio in''','''Illum saepe placeat officia debitis, Dicta natus dolorem velit recusandae velit Voluptates saepe'''
abdul_jones_2994,Abdul Jones,,'''(Eligendi sed fuga) , Omnis perspiciatis error velit similique and Veritatis odit quisquam''','''Consequatur temporibus accusantium, Velit reiciendis Nisi eos veritatis optio delectus'''
rachael_cross_6102,Rachael Watson-Cross,59.0,'''Note: Beatae ab, then Cumque aliquid mollitia''','''(Quam inventore sapiente) , Error laboriosam sint numquam and Consectetur quam alias'''
tony_booth_9798,Tony Booth,5.0,'''Quia voluptas cumque quis: Asperiores accusamus nesciunt, Molestias deserunt''','''Note: Suscipit, then Nisi perferendis animi consectetur ab'''
terry_barlow_0989,Terry Barlow,86.0,'''Note: Sequi aut, then Aliquid necessitatibus nesciunt incidunt''','''Repellendus voluptatibus alias nobis, Libero Cupiditate facilis'''
billy_grant_2160,Billy Grant,40.0,'''Voluptatum, Quisquam recusandae ab Sint nemo ut fuga''','''(Error possimus saepe) , Dolores officiis and Veniam aperiam odio'''
philip_byrne_6908,Philip Byrne,85.0,'''Laudantium blanditiis totam fuga corporis iure: Provident vero, Magni quam libero''','''(Corporis a) , Itaque harum odio and Similique veritatis vitae suscipit'''
iain_anderson_7020,Iain Anderson,61.0,'''(Perferendis) , Illo earum ad reprehenderit eligendi and Nostrum ipsam doloribus at impedit''','''(Rem distinctio tenetur) , Nulla nobis voluptatum placeat facere and Placeat labore'''
clare_summers_5549,Clare Robertson-Summers,14.0,'''Perspiciatis totam modi: Quibusdam perspiciatis, Praesentium earum perferendis sed debitis''','''(A quos) , Cum recusandae and Ex natus'''
