# This is a comment line to skip
username;name;total_count;price;remark;message
dr_jennings_1540;Dr Duncan Jennings;67.0;76.1;'''Nisi iste: Dolor maiores nulla tenetur; Impedit nobis corporis''';'''Aperiam impedit consequatur enim architecto; Cum quae Tenetur facilis rerum eligendi dolorum'''
mrs_brooks_5406;Mrs Jacqueline Brooks;17.0;2.1;'''Note: Earum veritatis; then Totam unde''';'''Deserunt: Maxime accusantium; Corrupti tempore pariatur consectetur neque explicabo'''
ruth_clarke_7293;Ruth Clarke;20.0;47.1;'''Rerum occaecati officiis quibusdam: Unde illum unde; Corporis molestias optio''';'''Asperiores error quae: Impedit sequi; Dicta possimus veniam eveniet eligendi'''
karen_reeves_9655;Karen Baker-Reeves;;84.1;'''Note: Ut tenetur natus iusto cum repudiandae; then Quaerat enim dolores''';'''Magnam quod aliquam minus; Fugiat eos explicabo Aperiam accusamus quae'''
jordan_parker_9297;Jordan Parker;45.0;8.1;'''Molestias minus ipsa; Perspiciatis facere laboriosam ; Esse''';'''Ipsam nesciunt harum eaque; Doloribus repellendus ; Enim accusamus eum illum'''
dale_anderson_0015;Dale Anderson;88.0;88.1;'''Reiciendis blanditiis; Corrupti omnis unde Laboriosam libero saepe quasi laudantium''';'''Harum; Sapiente repellat voluptates ; Corrupti voluptates quis'''
dr_lynch_5960;Dr Ian Lynch;5.0;51.1;'''Quis; Tempore Ducimus itaque sunt ducimus''';'''(Reiciendis minus) ; Fugiat and Vero fugit fugit'''
kelly_rose_1413;Kelly Rose;29.0;39.1;'''Itaque voluptate illum tenetur: Minima; Facere optio accusantium explicabo occaecati aut''';'''Note: Provident; then Ipsam aperiam'''
graham_black_3537;Graham Walker-Black;86.0;4.1;'''(Laborum quibusdam et magni quo voluptatibus) ; Eligendi exercitationem ipsa and Assumenda excepturi veritatis voluptatem tenetur''';'''Exercitationem officia rem sequi facilis: Distinctio fugit necessitatibus; Ducimus modi laborum aliquam'''
kathryn_johnson_0562;Kathryn Baldwin-Johnson;70.0;27.1;'''Provident quae saepe excepturi; Saepe inventore Voluptatibus facilis perspiciatis''';'''Libero pariatur; Rerum fuga veritatis Officiis id ad labore'''
aimee_campbell_8137;Aimee Campbell;16.0;79.1;'''Note: Aspernatur cumque consectetur; then Porro blanditiis voluptate''';'''Dolorum deserunt dolorem iusto eligendi voluptas; Iste iste dicta Fugiat id'''
jane_miller_6775;Jane Miller;64.0;37.1;'''Quia; Est corrupti reiciendis earum assumenda Assumenda harum exercitationem non''';'''Nobis blanditiis dolorem quas tempora sapiente; Aspernatur quam nobis sit minima placeat ; Maiores labore'''
philip_neill_9220;'Philip O''Neill';51.0;24.1;'''Note: Dolorum pariatur; then Tempore''';'''Note: Odio natus; then Porro sequi aperiam'''
ronald_chapman_0669;Ronald Jones-Chapman;39.0;58.1;'''Note: Saepe nihil; then Nemo voluptate''';'''Note: Repellendus hic; then Non facere placeat'''
jane_parsons_9323;Jane Murphy-Parsons;63.0;73.1;'''Note: Autem aspernatur; then Sunt aliquam sed animi libero''';'''(Dicta) ; Accusantium ad magnam and Labore voluptate architecto deserunt hic eveniet'''
diane_robinson_6819;Diane Robinson;99.0;75.1;'''Note: Recusandae odit; then Sint placeat dolore deserunt magnam''';'''Optio; Molestias est Sapiente et'''
patricia_collins_6289;Patricia Collins;58.0;45.1;'''Saepe deserunt; Similique incidunt minus minima Nemo porro optio fuga''';'''Note: Vel ab magnam; then Voluptatem sapiente dignissimos placeat'''
marcus_norton_9260;Marcus Norton;56.0;89.1;'''Dolores quae voluptas nisi; Consectetur nam aperiam nesciunt reprehenderit ; Earum''';'''Laudantium praesentium; Nemo inventore blanditiis eaque ; Autem eum'''
gillian_morgan_9537;Gillian Morgan;35.0;92.1;'''Note: Cumque sapiente; then Illum rerum vero quam quidem''';'''Omnis; Error Sed'''
denise_williams_9779;Denise Williams;84.0;96.1;'''Est; Accusamus quos tempora ; Corrupti ducimus impedit''';'''Dignissimos totam est cum culpa: Pariatur iure consequuntur; Ipsam'''
ronald_vaughan_3796;Ronald Vaughan;76.0;33.1;'''Non fugit; Culpa magni ; Porro''';'''Note: Quod harum; then Mollitia alias'''
mr_pritchard_4299;Mr Kevin Pritchard;15.0;86.1;'''(Nulla) ; Ea beatae temporibus hic and Quis corrupti a rerum deleniti omnis''';'''Accusantium explicabo sed perspiciatis; Iste architecto sit Incidunt nam libero autem soluta'''
sean_buckley_1137;Sean Buckley;9.0;56.1;'''Minima autem: Veniam fugiat assumenda; Accusamus cupiditate''';'''Veniam commodi: Aliquid fugiat sequi a; Quibusdam sequi architecto occaecati'''
ashley_mclean_2507;Ashley McLean;90.0;96.1;'''Blanditiis autem ad architecto; Nobis magni nesciunt ex ut ad ; Tempora laborum culpa''';'''Blanditiis perspiciatis: Enim dolorem ratione; Ratione eius veritatis'''
mrs_davies_8158;Mrs Kathryn Davies;100.0;6.1;'''(Illum autem consectetur illo voluptatibus impedit) ; Deserunt laborum voluptatum and Eum ipsa vitae''';'''Perferendis beatae laboriosam: Quibusdam corrupti similique; Adipisci saepe'''
frank_thomas_7144;Frank Williams-Thomas;69.0;63.1;'''Iste quibusdam; Voluptatum quas veritatis quidem ; Nostrum maxime explicabo vitae iste''';'''(Molestiae iste modi recusandae) ; Error distinctio commodi dignissimos animi and Molestias sunt'''
lynne_marshall_8775;Lynne Marshall;86.0;88.1;'''Note: Sunt suscipit tenetur recusandae; then Sed quia saepe repellat''';'''(Porro cumque dignissimos minus) ; Non commodi and Delectus cupiditate'''
dr_martin_3372;Dr Gemma Martin;14.0;34.1;'''Minus consequuntur sint; Sit qui ; Expedita itaque molestiae voluptatem''';'''Quasi enim: Praesentium nisi sapiente dolorem itaque veniam; Laboriosam praesentium'''
patricia_walker_1191;Patricia Walker;75.0;70.1;'''(Accusamus corrupti) ; Blanditiis quos and Voluptatum non expedita provident''';'''Ipsam ipsum temporibus sint harum; Perferendis et officia Eveniet ea'''
mrs_robinson_6265;Mrs Marie Robinson;89.0;;'''Iure: Deserunt ipsa; Magni error minus nostrum''';'''Dicta iste; Sapiente iusto modi sapiente Ad autem est corrupti'''
abbie_clements_8086;Abbie Clements;58.0;57.1;'''Distinctio; Autem eaque ; Quia fuga praesentium earum''';'''Impedit non quas; Similique ab impedit Libero laboriosam'''
anna_black_6823;Anna Black;28.0;24.1;'''(Aperiam ipsam maiores) ; Deserunt beatae vero accusantium ea iste and Sunt eum dolor quibusdam''';'''(Aliquid ullam delectus) ; Eos officiis quae fugit adipisci quo and Sed explicabo'''
jennifer_whittaker_7151;Jennifer Whittaker;71.0;88.1;'''Dolore exercitationem quam cum; Tempore libero Assumenda''';'''Asperiores; Recusandae natus sed Consectetur quos quaerat a'''
gail_price_6965;Gail Bryant-Price;70.0;87.1;'''Note: Sit dolores eaque itaque; then Eum dolores iusto repellendus''';'''Tenetur voluptatibus corporis laborum: Pariatur aperiam velit; Aliquam perferendis architecto ipsum porro iste'''
joanne_morgan_8763;A;29.0;75.1;'''(Laudantium minima) ; Porro voluptatum and Vel velit''';'''Error praesentium iste: Vel consectetur odit nemo; Beatae'''
shannon_jones_8256;Shannon Foster-Jones;49.0;33.1;'''Voluptas sapiente dicta: Quidem dignissimos; Fugit repellendus reprehenderit dolor eaque''';'''(Magnam sunt) ; Molestiae aliquid and Ut eius'''
donald_bentley_7358;Donald Bentley;22.0;83.1;'''Note: Doloribus suscipit aperiam quibusdam quisquam veritatis; then Dicta inventore expedita vel''';'''Note: Quaerat nobis iste odit iusto; then Ea est facere eius autem'''
