# This is a comment line to skip
username,name,rating,review,description
dawn_jones_7237,Dawn Jones,88.0,'''Perform exist, People brother lawyer executive Into expect remember''','''Painting partner: Business, Leader'''
aaron_dean_6782,Aaron Dean,89.0,'''Government next; Begin spend western century professor , Development onto require''','''Certain response wait: Option mother star, Blood'''
heather_jenkins_7001,Heather Jenkins,35.0,'''Put hit; Imagine fight husband around grow , Anyone effort off city body according''','''Note: Explain always where never, then State avoid'''
gregory_bauer_8766,Gregory Bauer,82.0,'''(Financial upon) , Leave hot treat popular this and Right hard''','''Note: Type ability many enjoy performance, then Change establish week serve minute without'''
justin_walsh_9915,Justin Walsh,9.0,'''Learn us quickly; Choose there agreement , Management''','''One gas add; Without bill certain , Have return improve'''
robert_watson_7838,D,65.0,'''Note: Strategy, then Investment''','''Sister but former: Party force, Religious sure trip develop'''
anthony_perkins_2547,Anthony Perkins,60.0,'''Note: Military lead, then Off deep''','''Letter thank someone seek, Young difference produce forward Like'''
cameron_powell_5470,Cameron Powell,77.0,'''Over when civil sort, Pretty Assume claim''','''Note: With, then List'''
carolyn_sanchez_1658,Carolyn Sanchez,91.0,'''Usually learn decade, Country ask politics throughout statement know Child increase ready''','''Relationship west start state issue; Theory significant sometimes statement , Along'''
daniel_harmon_5380,Daniel Harmon,60.0,'''Note: Reach field area value president, then Art stand''','''Note: Present provide, then Do discover everything'''
eduardo_guerrero_6237,Eduardo Guerrero,43.0,'''(Follow but consumer pick million half) , Rock travel arm word key and Catch event''','''Others her according; Tough similar provide arrive , More thus large across good'''
kristin_gonzalez_2474,Kristin Gonzalez,100.0,'''(Analysis) , Company and Cultural then candidate resource red''','''Foot method nation ask; President ago executive , Director group century their tell'''
kayla_anderson_2720,Kayla Anderson,84.0,'''Dog room health front, Ever small trip cover size Forward arrive trial morning nice''','''(Right) , Develop author who and Watch'''
luis_casey_7080,Luis Casey,86.0,'''Note: Since experience by, then Leader''','''Positive year fall president: Take, Wish interesting all investment'''
caitlin_rogers_7598,Caitlin Rogers,40.0,'''Floor main; When , Which''','''Stock available; West budget debate , Opportunity can subject reality join'''
james_phillips_1508,James Phillips,1.0,'''Note: Purpose sport, then Study traditional fight effort prove''','''Draw deal some; Fly customer , Size grow white'''
kelly_nelson_6417,Kelly Nelson,34.0,'''Ok prove control early free; Them , Sell lot''','''Language; Keep event , Financial station hear'''
amanda_marshall_8289,Amanda Marshall,89.0,'''(Power Congress) , Concern hot affect and Be in''','''(Firm though none) , Because economic rich and Do fly score'''
kenneth_phd_9496,Kenneth Contreras PhD,79.0,'''(Capital bad more) , Focus think hospital and Help market''','''Brother economic: Difficult open, Our political father'''
lauren_fox_3628,Lauren Fox,6.0,'''Life study inside seven; Turn while development for wonder , Then draw night example risk yes''','''Chair along become: Know without compare industry, Life performance'''
hannah_bryant_3482,Hannah Bryant,81.0,'''Plan too, Bank above Star''','''State hotel; Wall right heart , Product land my both must themselves'''
robert_pruitt_8990,Robert Pruitt,35.0,'''Note: Thought manager spend full ground, then Hear seven agency''','''Morning: Move cultural, Draw partner point'''
jeffrey_obrien_8687,Jeffrey Obrien,,'''Include court, And provide same majority Democrat film''','''Live join company gun college: Political task dog arrive, Three'''
robert_lewis_1497,Robert Lewis,46.0,'''(Could now body grow) , Act consumer and Art''','''Interview specific guy environment: Include such, Personal real glass'''
sandra_williams_3360,Sandra Williams,88.0,'''Cup maybe new: Just brother, Professional''','''Player nation debate true: Task ground, Explain total man'''
carlos_vargas_5296,Carlos Vargas,10.0,'''Note: Science keep difficult none, then Tough apply''','''Speech return possible western; Campaign Democrat college force , Positive when support imagine'''
douglas_lewis_0080,Douglas Lewis,85.0,'''Baby great company: Those change different and, Somebody option future''','''Road them, Star necessary rise Statement student government'''
alicia_murphy_2832,Alicia Murphy,96.0,'''Note: Present, then Eight''','''Stuff popular: High then enter, Production against including'''
amanda_williams_1140,Amanda Williams,44.0,'''Represent answer reflect; Very according , Increase employee artist brother thought though''','''(Piece traditional nothing) , Room the and List language how'''
