# This is a comment line to skip
username,name,salary,total_count,summary,note
mr_hayes_3194,Mr Hugh Hayes,40.0,10.1,'''Eius aliquid ipsa: Enim perspiciatis doloribus aperiam quas consectetur, Id esse delectus fuga''','''(Eius cumque eos) , Nulla iure and Adipisci minima in'''
peter_harris_1990,Peter Harris,72.0,35.1,'''(Molestiae quas accusamus quibusdam) , Quos consequuntur occaecati maxime necessitatibus dolores and Quos ut iusto''','''Nesciunt corrupti, Sapiente Consectetur perferendis'''
dr_graham_3476,Dr Justin Graham,35.0,51.1,'''Quas inventore quae, Eligendi nobis Maxime repudiandae natus excepturi sunt tenetur''','''(Corporis) , Voluptatem distinctio aliquid and Totam delectus'''
dr_hill_0032,Dr Denis Hill,54.0,28.1,'''Sunt iste possimus; Ullam eaque fugit , Porro tenetur dolorum asperiores''','''Fugit dolorem facere; Temporibus qui , Blanditiis laudantium harum'''
stewart_rice_5295,Stewart Rice,56.0,45.1,'''Iusto asperiores nobis: Molestias nulla repudiandae, Temporibus''','''Note: Tempora ipsam, then Accusamus'''
jason_hill_3296,Jason Hill,27.0,10.1,'''(Suscipit praesentium consequatur) , Laudantium earum molestiae soluta a quibusdam and Rerum quam temporibus consequuntur''','''(Porro vitae accusantium aliquid iure) , Eius odio occaecati and Error facere'''
lorraine_thomas_7759,Lorraine Thomas,4.0,73.1,'''Note: Animi iste amet, then Error adipisci ipsum minima possimus''','''(Explicabo dicta consequuntur) , Maiores deleniti optio eveniet and Natus laudantium nulla accusamus'''
marie_smith_1044,Marie Hutchinson-Smith,38.0,69.1,'''Deleniti; Velit officia distinctio , Quaerat accusantium''','''Modi voluptate iure quam numquam; Provident fugit , Id'''
mr_ryan_6816,Mr Stephen Ryan,42.0,61.1,'''Blanditiis; Numquam cupiditate perspiciatis nesciunt , Harum tempore cupiditate''','''Minus eligendi perspiciatis; Temporibus , Libero quae sed'''
caroline_jones_4097,Caroline Lord-Jones,51.0,70.1,'''Note: Aliquid reiciendis in assumenda, then Asperiores''','''Ipsum nulla: Exercitationem minus, Error'''
francesca_dawson_4347,Francesca Dawson,62.0,13.1,'''Aspernatur; Dignissimos impedit , Id explicabo''','''Quis sed id voluptate: Dolorem itaque iusto consequuntur iure, Optio'''
dr_brien_8915,'Dr Christian O''Brien',19.0,100.1,'''Dolore sint; Sint facere iste similique , Repellat ipsam''','''(Aut enim molestias) , Fugit minus tempora and Explicabo voluptas autem veniam placeat est'''
mrs_burrows_7451,Mrs Nicole Burrows,2.0,66.1,'''Sit velit doloremque sunt eveniet: Occaecati explicabo quis, Ex numquam itaque nemo asperiores perferendis''','''(Animi aliquam totam) , Cumque nihil explicabo and Magnam exercitationem error recusandae eum maiores'''
hugh_evans_9671,Hugh Evans,68.0,68.1,'''Fuga eius eius sapiente vero; Quidem nostrum vero explicabo eaque , Aut esse enim ducimus a''','''Note: Autem alias, then Et qui dolorum amet rem'''
josh_barnett_6005,Josh Barnett,31.0,44.1,'''Note: Aliquid, then Fugiat unde facere nostrum illo''','''Possimus; Hic ea vitae dicta , Nam'''
kyle_robinson_8497,Kyle Edwards-Robinson,1.0,,'''Odit pariatur, Blanditiis totam voluptatum tenetur Earum officia''','''Sunt iusto error placeat quo; Aliquid doloremque consequuntur , Commodi provident'''
dr_daly_2074,Dr Clive Daly,88.0,92.1,'''Note: Dolores harum, then Qui''','''Dolores veritatis; Voluptatibus , Dolore'''
stephanie_doyle_1001,Stephanie Doyle,,59.1,'''Assumenda facilis: Sapiente autem, Quasi''','''Error incidunt recusandae: Nihil quod reiciendis ipsam ipsa accusantium, Explicabo enim nobis voluptas illo laudantium'''
carl_rose_2292,l,14.0,70.1,'''Illum non ex: Minus, Tempora inventore delectus''','''Dicta molestiae; Voluptates , Dolorum voluptas ipsa'''
karen_burrows_5952,Karen Burrows,34.0,32.1,'''Quis molestias illo, Illum excepturi Eos iusto''','''Cumque fuga suscipit quaerat similique porro: Quibusdam alias voluptatum tempora accusamus ratione, Quibusdam odit ullam'''
stephen_pearson_9170,Stephen Pearson,67.0,79.1,'''Ad aspernatur reiciendis, Minima labore facilis magnam velit facere Aut perspiciatis dolores voluptatem''','''(Voluptatem ratione non nihil suscipit beatae) , Tenetur and Dolorum consequatur sapiente ipsam facere'''
jennifer_bolton_4263,Jennifer Bolton,31.0,71.1,'''(Necessitatibus iste inventore voluptas mollitia) , Dignissimos officiis sint and Adipisci possimus voluptatem amet enim blanditiis''','''Note: Nesciunt corrupti, then Cum quia'''
