username;name;rating;price;total_count;description;review
wendy_williams_2325;Wendy Williams;6.0;53.1;98.2;'''Odit; Illo nobis error ; Fuga quae nulla''';'''(Aliquam hic magnam) ; Necessitatibus possimus officia and Quas dicta provident'''
graham_ellis_9275;Graham Ellis;;46.1;21.2;'''(Et) ; Quis et neque quis blanditiis doloribus and Enim reprehenderit quos dolorum culpa''';'''Note: Corporis deserunt iusto; then Nobis debitis architecto facilis expedita'''
mohammad_vaughan_3970;Mohammad Vaughan;96.0;60.1;37.2;'''Note: Mollitia cum odit; then Numquam dignissimos''';'''Provident; Ullam Quibusdam dignissimos totam exercitationem quasi reprehenderit'''
julie_thomas_1660;Julie Thomas;5.0;37.1;10.2;'''Note: Nostrum fugit optio; then Magni adipisci provident magnam accusamus odio''';'''Alias quaerat temporibus: Ipsam; Eos magnam nostrum'''
elliott_wilson_3406;Elliott Wilson;71.0;3.1;26.2;'''Nisi beatae expedita: Cupiditate iusto; Alias eveniet architecto quae''';'''Temporibus ea facere sunt minus; Debitis nihil consequuntur corporis ; Odit in autem maiores'''
luke_price_5487;Luke Price;58.0;50.1;;'''Itaque atque animi adipisci doloribus; Commodi Saepe fugiat''';'''(Accusamus voluptas) ; Voluptatibus reiciendis repellat perferendis and Recusandae ratione'''
dean_marsh_6478;Dean Marsh;51.0;79.1;14.2;'''Nisi nobis; Aliquid expedita sequi asperiores ; Veritatis commodi''';'''Necessitatibus sunt possimus eligendi incidunt: Qui; Odio debitis architecto deleniti atque aperiam'''
dr_simpson_3125;Dr Henry Simpson;85.0;2.1;50.2;'''Note: Dolores; then Maiores molestias ab''';'''Note: Ipsum exercitationem; then In quidem repudiandae'''
teresa_smith_3474;Teresa Smith;76.0;41.1;54.2;'''Atque voluptate dolores; Tempore esse enim Corporis illum et consequatur nihil error sequi''';'''Soluta quas voluptate saepe repudiandae sit; Animi Enim nostrum'''
beverley_briggs_5108;Beverley Burrows-Briggs;54.0;60.1;5.2;'''Pariatur; At iure adipisci ; Fugiat esse vel fugit''';'''Magni doloremque; Fuga molestias atque maxime ; Deleniti esse corporis'''
janet_webster_1611;Janet Webster;81.0;36.1;14.2;'''Facilis architecto dolore: Odio minima quos minima; Delectus a ea asperiores nobis''';'''(Architecto hic) ; Assumenda distinctio earum suscipit quam and Modi voluptatem officiis commodi non sed'''
jeffrey_rowe_6383;Jeffrey Rowe;14.0;98.1;61.2;'''(Rem accusamus nisi dignissimos a) ; Explicabo maxime nesciunt and Accusantium''';'''Note: Voluptatem sit quod esse; then Fugiat error sit'''
miss_harris_6168;Miss Molly Harris;74.0;49.1;85.2;'''Architecto; Sint voluptatum minus quo eaque officia ; Animi ex''';'''Perferendis dolor iste mollitia quisquam; Sequi delectus aliquam tempora aut aliquam ; Autem adipisci'''
dr_bevan_5294;Dr Julie Bevan;42.0;53.1;88.2;'''Recusandae: Minima officiis repudiandae; Aut laudantium''';'''Modi ullam mollitia earum: Nesciunt libero autem aut dicta officiis; Dolore mollitia excepturi minus molestiae'''
dr_duffy_5303;Dr Katy Duffy;84.0;20.1;47.2;'''Note: Vitae aliquam accusamus numquam; then Esse laborum error''';'''Mollitia nemo est; Iste ratione consequatur nihil autem ; Sapiente voluptatum quos'''
james_elliott_4013;James Goddard-Elliott;2.0;83.1;27.2;'''(Dolores perspiciatis) ; Excepturi ullam rem neque and Harum fugit''';'''(Veniam dignissimos tempore tempore molestias rem) ; Error labore perferendis and Accusantium'''
jeremy_bell_8953;Jeremy Bell;100.0;92.1;81.2;'''Note: Ullam; then Enim eaque aut consequatur''';'''(Molestiae odit dolore) ; Ut expedita nesciunt incidunt quo illum and Eius molestiae aspernatur quasi facilis atque'''
karen_williams_4040;Karen Williams;80.0;56.1;20.2;'''Odio excepturi; Beatae error Occaecati placeat odit''';'''Note: Reprehenderit; then Numquam non excepturi maiores asperiores'''
marian_lewis_0920;Marian Lewis;33.0;45.1;53.2;'''Neque dolor temporibus a: Fuga; Aspernatur earum hic suscipit''';'''Earum aut consequatur: Repudiandae asperiores repellendus deleniti vel; Distinctio facilis'''
holly_cook_6483;Holly Cook;7.0;80.1;16.2;'''Note: Tenetur aliquid deserunt accusamus; then Quas nostrum''';'''Fugit provident; Nihil fugit culpa a Aspernatur veritatis exercitationem autem culpa voluptatem'''
marc_newton_0897;Marc Newton;32.0;47.1;19.2;'''Repellendus asperiores consectetur; Voluptatum quia ullam odio ; Molestias commodi''';'''Ab fuga; Maiores cum molestias accusantium sunt voluptas ; A at quibusdam fugit'''
ms_richards_4438;Ms Eileen Richards;3.0;;65.2;'''(Aut) ; Velit fugiat maxime and Voluptate''';'''Aspernatur ipsa incidunt; Cupiditate commodi ab Nostrum optio maiores aspernatur necessitatibus'''
marc_cook_7085;Marc Cook;56.0;83.1;8.2;'''Commodi: Repellendus earum repellendus; Dolor dolores''';'''Dignissimos laboriosam; Neque provident Praesentium odit tenetur'''
francesca_hall_8898;Francesca Hall;4.0;42.1;18.2;'''Note: Quam porro veritatis; then Nihil quisquam modi hic at''';'''Officia quas quae illo; Expedita saepe ut Iusto'''
shannon_bailey_1449;e;43.0;79.1;26.2;'''(Expedita alias) ; Soluta facilis deleniti numquam veritatis and Temporibus aspernatur deleniti''';'''Inventore laborum: Rerum; Minus beatae ipsum nesciunt beatae quia'''
anthony_wilson_7774;Anthony Wilson;82.0;79.1;65.2;'''Delectus sequi: Quam est; Voluptatum ratione quisquam consequuntur''';'''Note: Inventore harum tempora qui eveniet; then At error'''
adam_mason_0815;Adam Mason;35.0;26.1;39.2;'''(In) ; Corrupti totam vel quas impedit and Rem''';'''Inventore odio minima velit distinctio: Excepturi; Inventore consectetur'''
liam_griffiths_2433;Liam Marshall-Griffiths;11.0;17.1;36.2;'''Note: Cupiditate vero distinctio adipisci ullam; then Eligendi''';'''Note: Occaecati numquam soluta facere; then Quia'''
allan_saunders_0986;Allan Saunders;100.0;40.1;90.2;'''Culpa amet minus; Nemo repudiandae ; Corporis''';'''Iusto blanditiis fuga; Dolorum distinctio ; Animi iste occaecati'''
