# This is a comment line to skip
username,name,salary,score,total_count,remark,description
sarah_reed_1584,Sarah Reed,35.0,46.1,21.2,'''(Single notice) , Positive collection serious indeed and Often again''','''Individual account take; Forget resource , Agency safe'''
carmen_sanchez_2581,Carmen Sanchez,16.0,26.1,36.2,'''Politics her major, Success great appear truth can if Exactly simple go''','''Institution part: Behind enjoy might, Program thus culture me'''
johnathan_olson_6260,Johnathan Olson,48.0,84.1,47.2,'''Painting different well, Language like here management Down program''','''War nearly, Budget use Gas now onto'''
tracy_daniels_9901,Tracy Daniels,12.0,76.1,99.2,'''Reflect send: Course anything, Mother subject''','''Note: Ball rich market ten rock, then Education or not about say position'''
sabrina_jones_0361,Sabrina Jones,100.0,50.1,89.2,'''Team thousand edge minute: Might wait detail, May agency admit coach nature''','''Drop see: Budget, Magazine behind that type fill'''
james_daniel_3378,James Daniel,31.0,64.1,89.2,'''Above really example any tree; Serious catch figure , Probably weight''','''Marriage candidate claim list first, Power phone purpose Week international particularly'''
gloria_sweeney_2577,Gloria Sweeney,77.0,68.1,50.2,'''Mr: Seem hair them everything, Music far''','''Decision: Financial view eat north, Film each rule charge true'''
andrew_patterson_7894,Andrew Patterson,70.0,38.1,46.2,'''Note: Speak positive lot, then Old check''','''Analysis kid rich, Travel nice expect just Challenge reflect'''
michael_taylor_2521,Michael Taylor,93.0,22.1,31.2,'''Note: Meeting opportunity, then Choice look nature''','''(Arrive other) , Wait apply each sort and Front account'''
laura_harris_1932,Laura Harris,5.0,69.1,96.2,'''Term myself third growth protect, Available kitchen her Wish his finally''','''Boy wonder; Perhaps woman soldier , Pressure practice blue ahead environmental door'''
zachary_dvm_4915,Zachary Brown DVM,22.0,64.1,7.2,'''Responsibility; Entire family , Whose decision threat she''','''(Any while section worker) , Discussion and Idea pay experience author then'''
diana_farley_1563,Diana Farley,86.0,38.1,68.2,'''Hard: Sea realize, Man matter''','''Partner notice; Often , On'''
melissa_johnson_1335,Melissa Johnson,,52.1,69.2,'''Common company training performance participant represent, Hand would foreign adult Check begin any view work''','''Small pretty there positive; Subject group , Recently'''
monica_williams_5076,Monica Williams,48.0,67.1,46.2,'''Piece probably surface language: College, Could always yet''','''(Against why) , After consider rich and Federal billion family professional'''
samuel_downs_9981,Samuel Downs,58.0,64.1,98.2,'''(Adult foreign plan argue traditional) , Along and Nothing''','''Wide according: Leg early buy, Process former'''
dylan_phd_9404,Dylan Brooks PhD,85.0,5.1,3.2,'''Cut, Up game stand choice mean Century address bring force issue should''','''Note: Agreement move just available maintain, then Prepare'''
carol_thompson_6792,Carol Thompson,32.0,55.1,44.2,'''(Him professional) , Song whatever describe consumer and Rate pass vote''','''Modern quality surface item: Where challenge there sit teach, Every simply'''
larry_parker_7496,Larry Parker,94.0,18.1,82.2,'''(Cold short factor agreement) , Road at and Foot within easy next difference experience''','''Pattern stock; Check paper , Unit its return'''
katherine_palmer_2882,x,5.0,22.1,55.2,'''Doctor form, Government piece really Hair not''','''Note: Hospital old feel smile figure, then Light student fire whose strong'''
rachel_warren_5227,Rachel Warren,90.0,,18.2,'''Improve for; Who certain , Federal their''','''Fish they force; Answer last dream reflect , Teach usually'''
jason_santiago_6488,Jason Santiago,65.0,95.1,59.2,'''(Check dream build) , Specific and Improve true per''','''Note: Law, then Window'''
michele_johnson_6334,Michele Johnson,21.0,95.1,96.2,'''Speak reality, Mean Democrat thousand Do hot need''','''Idea write, Serve lead rich cut Also option writer man'''
ricardo_murray_4054,Ricardo Murray,6.0,66.1,45.2,'''(College) , Information and Past then''','''Player line consumer, Affect everything service Stay Republican forget though middle'''
troy_hudson_5686,Troy Hudson,100.0,55.1,,'''Reach left; Nice book past , Here threat south wife''','''Democrat wish, Process commercial notice themselves Mr however'''
kristin_gonzales_6584,Kristin Gonzales,55.0,79.1,93.2,'''Note: Specific capital arrive particular certainly, then Better yard condition''','''(Prove edge avoid) , Yes thing poor Democrat program water and Financial star determine grow'''
mark_adams_4458,Mark Adams,6.0,90.1,90.2,'''Collection approach, End Manager situation''','''Best seek instead rather, Look often avoid Necessary once significant stay else point'''
michael_villa_6753,Michael Villa,68.0,4.1,48.2,'''Trip poor million: Side whose class research, Modern every arrive''','''Note: Learn play coach, then Never film open'''
sharon_white_9302,Sharon White,15.0,86.1,41.2,'''Game nature someone, May Tree compare''','''Kitchen; List heart , Budget strategy human'''
joel_welch_2584,Joel Welch,90.0,35.1,6.2,'''Mention: President maintain quickly, Compare successful''','''(General although) , Event result represent and Condition road outside his'''
kim_lawson_3185,Kim Lawson,60.0,91.1,38.2,'''Moment car; Concern idea , Against special act baby art eye''','''Note: Tv lot right, then Entire song enjoy sing'''
kelly_chavez_5548,Kelly Chavez,17.0,69.1,82.2,'''Sit field: Brother whatever film keep, Real why''','''(Management) , Turn cause and Produce nearly house establish me'''
