username	name	age	rating	review	summary
mike_davis_0652	Mike Davis		9.1	'''Hospital well black economic; Character several gun 	 Herself choose near'''	'''(There true during) 	 True professor kind growth and Weight cover with'''
christina_phillips_4285	Christina Phillips	49.0	57.1	'''Note: Son summer	 then Wonder heavy hair building'''	'''(Water beautiful) 	 Soon interesting condition and Network yeah'''
bruce_long_5142	Bruce Long	40.0	11.1	'''Spend international camera	 Car Between I measure store'''	'''Note: Town cup effort	 then Something bar'''
john_carter_1613	John Carter	38.0	92.1	'''Feeling they name issue	 Probably memory father Song'''	'''(Mrs positive) 	 Film growth and Church usually person'''
linda_bartlett_6235	Linda Bartlett	41.0	94.1	'''Pretty tonight once	 Style trouble Tv factor inside month'''	'''Address mother personal; Yeah modern would hour as away 	 Watch yes'''
daniel_walker_0762	Daniel Walker	70.0		'''Type	 About wall exist Need agreement buy itself'''	'''Leader federal lead white: Quickly name	 Cold official'''
jennifer_bautista_6499	Jennifer Bautista	89.0	1.1	'''Will window painting past	 Wall foreign law car road Training expert'''	'''Note: Dark water citizen reality	 then Consumer'''
michael_hicks_5980	Michael Hicks	80.0	32.1	'''Push hope instead soon suddenly thought: All light	 Even'''	'''Throw impact; Notice 	 Goal plan would'''
rebecca_williams_9825	Rebecca Williams	91.0	50.1	'''Poor decade black; Its in outside hotel 	 Authority over capital'''	'''Note: Six thousand couple yard	 then Long very'''
andrew_green_9557	Andrew Green	32.0	31.1	'''(Everything simple effect) 	 Author move exactly series voice method and Reduce early center'''	'''Our cultural action before physical	 Meet writer day Physical people history'''
mr_higgins_2090	Mr. Stephen Higgins	79.0	18.1	'''(Daughter) 	 Despite record and Find everything'''	'''(Most almost key) 	 Both song and Present'''
kevin_knapp_6237	Kevin Knapp	97.0	79.1	'''Evidence large information stage; Impact against 	 Just eat practice eat actually'''	'''(Forget support director) 	 Computer economy both development hear character and Arm'''
joy_chen_8244	Joy Chen	14.0	4.1	'''(Particular PM job) 	 Response himself and Occur'''	'''(Put call brother partner sense) 	 Serve every improve and Possible'''
john_gray_0425	John Gray	75.0	62.1	'''(Wear nor ok set your) 	 Where same decade quickly and Concern cause rest'''	'''Note: Girl toward onto	 then Marriage'''
joseph_brown_4595	Joseph Brown	5.0	51.1	'''He; Today fast then require design 	 Fast picture soon task catch'''	'''Various true scientist allow story pretty: Paper enter politics	 Lose beautiful model'''
philip_gallagher_7809	Philip Gallagher	8.0	14.1	'''Break say religious evening behind; Baby happen result 	 Inside five what structure'''	'''Note: Difficult over	 then Official speak'''
connie_rivas_7236	A	24.0	85.1	'''National hot finally claim; Air by 	 Purpose prevent'''	'''Note: Practice process check	 then Trial scientist near against'''
michael_richardson_5022	Michael Richardson	91.0	84.1	'''Note: Bad per eye success reality	 then Certain write growth central job'''	'''Onto heart	 Program not from campaign remember surface Happy ok plan'''
ronald_bowers_0291	Ronald Bowers	52.0	31.1	'''General animal office	 Care just offer community Experience within turn'''	'''Certainly wonder should: Choose	 Wall'''
ryan_smith_2449	Ryan Smith	93.0	11.1	'''Type cut imagine; Area fall view idea simply 	 Board win find its ahead sign'''	'''(Music blue) 	 Money fast special and Rule history government writer rich third'''
patricia_smith_3947	Patricia Smith	19.0	96.1	'''(Mrs wall shoulder beautiful) 	 Certainly and Common person former bag'''	'''Bag chair; Chance side 	 North pressure'''
jennifer_scott_6948	Jennifer Scott	58.0	58.1	'''(Bring middle) 	 Around outside and Kitchen available'''	'''According hard until must: Head growth	 Development simple'''
melissa_le_5949	Melissa Le	74.0	78.1	'''Prepare employee again	 Help cultural always Moment'''	'''Against point join word dream try	 Daughter hair Form left budget'''
charles_gonzales_1313	Charles Gonzales	9.0	23.1	'''Shoulder capital week century interview	 Policy information try what Yard system bill'''	'''Note: Doctor measure current attention	 then Rule cell'''
linda_tran_7307	Linda Tran	82.0	62.1	'''Note: Three baby film future less	 then Crime himself'''	'''Wife cost; Easy would become involve 	 Mean beyond'''
philip_watts_7589	Philip Watts	45.0	2.1	'''Receive natural perhaps: Great miss economic to act	 Arrive'''	'''Behavior believe us can method remember	 Phone so Business only cover difficult'''
leslie_murray_9441	Leslie Murray	12.0	47.1	'''Note: Company degree respond reveal	 then Land modern allow million radio prepare'''	'''A though enough thought factor	 Reality vote Career couple far'''
alicia_johnson_8390	Alicia Johnson	12.0	94.1	'''Action trade me always rich difference	 Term use military Garden'''	'''(Share school dark approach political) 	 Alone and Structure east friend'''
