username,name,age,remark,description
angela_malone_0448,x,31.0,'''Enjoy movement right recent particular man: Arrive question lot miss, Business myself pay''','''Role game evening yard wide strategy; Grow local company , Anyone always leave rule'''
thomas_rodriguez_0828,Thomas Rodriguez,45.0,'''(Total) , Say and Today season''','''Hour return party choice low, Campaign station candidate Analysis'''
amy_harper_3486,Amy Harper,50.0,'''South question; Of morning deep , Compare current food daughter site''','''Note: Weight notice seek scientist, then Choice the'''
cindy_pittman_0937,Cindy Pittman,94.0,'''Door economy; Military writer short , Type area expect''','''Their; Firm quality production theory inside , Matter he night'''
emily_md_3266,Emily Gonzales MD,67.0,'''First about senior, Change Far''','''Note: Approach along eat everything stay, then Data contain'''
julie_huang_2360,Julie Huang,59.0,'''Note: Civil final floor cost, then Possible back prepare sometimes''','''Commercial once thank: Thought protect, Main commercial town'''
christopher_anthony_0391,Christopher Anthony,72.0,'''Box; Yes fact me staff , Director vote blood''','''Team from: Federal country interview, Figure happen consider'''
matthew_robertson_3939,Matthew Robertson,87.0,'''(Family play change last religious) , During hospital and Space now although approach paper''','''Example forget event side; By herself majority mother worker , Shake Republican seven'''
terri_costa_9191,Terri Costa,60.0,'''Medical light star, Quality garden Performance relate writer''','''Half crime, Card value A whatever method week man'''
matthew_bean_6845,Matthew Bean,,'''Toward same cup theory; Short civil , Capital building degree page''','''Toward: Rise property eye property debate ready, Answer amount'''
karen_mathews_5922,Karen Mathews,46.0,'''Although wrong week lawyer, Ten make indeed my Save bed scientist''','''(World dark) , Go and Stock process each simply'''
james_hopkins_6963,James Hopkins,1.0,'''(Consumer artist) , Sure your politics necessary whether and Issue''','''Do compare, Cup main make modern Sell'''
ashley_carlson_7647,Ashley Carlson,12.0,'''Note: High, then Walk trip''','''Note: Study law police us, then Yes three'''
jessica_jefferson_2499,Jessica Jefferson,81.0,'''(Mind) , About step and Safe travel''','''Note: Speech interesting, then Dinner'''
david_roberts_9793,David Roberts,44.0,'''Any far growth; Poor , Every she modern score''','''Note: To go program, then Method left how trouble'''
jessica_george_2068,Jessica George,34.0,'''Floor still to dog, Thus north worker past Free wall per learn''','''Source sure thus, Check list Challenge concern'''
diane_medina_5441,Diane Medina,13.0,'''Must; General , Food itself value set stop population''','''Note: Majority, then How often'''
walter_medina_3040,Walter Medina,97.0,'''(Occur visit smile let lead trade) , Between spring and Mouth would yard''','''(Pressure approach line) , Western life and Player'''
adam_lewis_4846,Adam Lewis,30.0,'''Throughout enough, Project address Outside learn serve''','''Out; Take since either , Wife think these fish public'''
george_wilson_5205,George Wilson,75.0,'''Above mean spring evidence: Responsibility total cause stand, Within up''','''Late result, Above Community manage lead focus'''
susan_barrera_0442,Susan Barrera,59.0,'''Our actually; Fine offer really he range , Up goal economic''','''Natural finally citizen whom: Enough, Woman teacher'''
jennifer_owens_7271,Jennifer Owens,47.0,'''Painting subject: Little visit western, Nation''','''Note: Parent, then Sea million'''
patrick_carey_2660,Patrick Carey,91.0,'''Plan, Bag full building discussion ahead Best trouble''','''Note: Father reality per doctor, then Play manager whom'''
jennifer_schneider_2555,Jennifer Schneider,12.0,'''Lay along, Entire run Capital director assume''','''Note: Pass despite once large, then Teacher owner help stage'''
