username	name	score	salary	price	note	description
john_avery_6072	John Avery	78.0	61.1	47.2	'''Note: Speech floor beautiful step	 then Ever increase find special'''	'''Budget alone model; Outside bring improve food 	 Rate great pull'''
jennifer_rodriguez_1608	Jennifer Rodriguez	42.0	56.1	7.2	'''Note: General view	 then Show this night'''	'''Help break: Article from rise bank	 Lay feel difficult model'''
matthew_md_7505	Matthew Bautista MD	89.0	68.1	53.2	'''The consumer challenge; Federal camera recently 	 Discover really'''	'''Appear general fear beautiful; Can hard memory 	 Billion memory recognize'''
adam_clayton_0809	Adam Clayton	17.0	19.1	32.2	'''Possible occur notice available	 Born blue Station particular'''	'''They seat movement myself wear institution; Natural local truth 	 Dinner space less pressure'''
tami_crawford_6463	Tami Crawford	10.0	88.1	36.2	'''How discover	 Cover agency although think fear Realize include'''	'''Remember gun more cup experience	 Production or Building production to'''
kim_bailey_0351	Kim Bailey	67.0	71.1	4.2	'''With able player move significant	 Rule born Good box'''	'''(Piece myself Democrat owner either) 	 Blood and Authority serious miss guess'''
cathy_burnett_1765	Cathy Burnett	30.0		5.2	'''(Course industry high throw) 	 Back Mrs and Before notice maintain'''	'''Book might teacher as	 Like make right impact produce crime Fear or'''
crystal_jennings_5187	Crystal Jennings	18.0	50.1	61.2	'''(Together test performance although) 	 Tough coach area market plant and Cold'''	'''(Other agreement) 	 Free American and Scientist keep'''
rebecca_stephens_5085	Rebecca Stephens		48.1	12.2	'''Must art little how; Force ability out nothing 	 Sister'''	'''Note: Exist success	 then Citizen'''
jessica_kim_1665	Jessica Kim	55.0	87.1	59.2	'''(Me matter travel term avoid) 	 After beyond and Follow available Mrs'''	'''Card set	 Ten stay To program value medical meeting practice'''
melissa_stevens_7462	Melissa Stevens	69.0	39.1		'''Require suffer serious bad above: Idea per	 Mrs opportunity'''	'''(Dark source) 	 Performance common and Enjoy rather conference wife add'''
laura_stein_9884	Laura Stein	80.0	57.1	50.2	'''Room	 Industry would Hear across'''	'''Each fill pay	 Change Great you car'''
savannah_matthews_8726	x	58.0	63.1	27.2	'''Hit: Economic view may condition material culture	 Upon wall reflect clear fill human'''	'''Performance scientist: Sense true school lead eye message	 Baby pick time catch'''
billy_jenkins_2778	Billy Jenkins	49.0	92.1	45.2	'''Part man speak rich task	 Onto College'''	'''Rich be local well tonight gas	 Walk If cold close'''
matthew_reyes_9608	Matthew Reyes	61.0	63.1	59.2	'''Note: Sister oil set term	 then Or indicate mean computer according'''	'''Camera exactly discover; Reach under 	 Middle part save fine painting'''
aaron_bradford_3200	Aaron Bradford	54.0	6.1	61.2	'''(Administration) 	 Style social business and Affect by evening'''	'''(Offer defense) 	 Condition and Who agent science'''
emily_torres_5986	Emily Torres	66.0	61.1	64.2	'''Policy play	 Gas style our Debate dark program'''	'''Kitchen environmental together	 Hotel offer Early car family'''
zachary_gonzales_2439	Zachary Gonzales	36.0	31.1	76.2	'''Note: Radio	 then Degree level special rate'''	'''Fine stop event	 Ball Available hold sure fast any some'''
joshua_anderson_4647	Joshua Anderson	4.0	24.1	76.2	'''Note: Bill keep case common	 then Play nothing'''	'''Despite eye; Rest travel career threat 	 Bill a music'''
derrick_taylor_0279	Derrick Taylor	10.0	97.1	9.2	'''Note: Others realize	 then Woman like moment including'''	'''Challenge production: Understand change computer	 Nothing'''
