# This is a comment line to skip
username;age;score;price;description;summary
elizabeth_moore_9576;49.0;2.1;47.2;'''Note: Phone four; then Tell finally very catch''';'''Employee can should similar top: Account teach; Machine usually'''
ian_morales_8605;10.0;63.1;43.2;'''Range high sometimes report another: Impact school hear; Forget reduce school little us''';'''Total fear guess there; Force structure art ; Nor film hope morning'''
janet_brown_9439;11.0;40.1;58.2;'''Employee go moment manager: Full; Discover stage suggest second by sport''';'''Quite play plant dream hope: Drive thing effort life born; Point local yeah card'''
sabrina_mckinney_4996;94.0;8.1;80.2;'''Four forget building; Ok authority decision everybody else Until''';'''(Stay administration fish provide) ; Dinner kind significant laugh fight on and Coach believe'''
jimmy_carter_9883;56.0;2.1;90.2;'''Capital positive since hair check resource; Head across send Loss east nearly''';'''Note: Task relate bill cold alone easy; then Lay return'''
christina_howard_9475;13.0;96.1;62.2;'''Yourself American research: Nothing customer oil; Simply whether themselves everything''';'''Note: Human practice threat still course speak; then Of there water'''
jasmine_murillo_0187;2.0;18.1;;'''Over half story win recognize several; Nature later order charge ; Nature member''';'''Success peace education mother; All kind market ; Edge letter citizen current that'''
kevin_austin_8248;12.0;19.1;10.2;'''Matter sea whose change type; Office Radio matter''';'''Note: Son conference threat owner including; then End away imagine soldier tree enjoy'''
lorraine_fields_5058;87.0;37.1;65.2;'''Note: Fund your; then Head''';'''Rock record; Result ; True front pull open black'''
katherine_thompson_4965;12.0;20.1;75.2;'''(Family may almost available) ; Live draw source support and Lead late behavior''';'''Short; Statement ; Feel term money'''
courtney_cunningham_4025;44.0;92.1;73.2;'''(Machine professor can) ; Open family and Smile between''';'''(Behind kind imagine couple fish) ; Answer and Important personal'''
jennifer_lopez_3167;;34.1;17.2;'''Note: Some conference; then Would send''';'''Carry model staff: Black example whole spring baby; Difference door'''
jamie_adams_0391;58.0;35.1;93.2;'''Final magazine here; Form just ; Ago leader''';'''Type; Catch Usually ability travel'''
cameron_bell_2105;11.0;86.1;49.2;'''Stand new: Ten whole interest week; Throw want''';'''(Team) ; Tough gun remain and Begin often community'''
james_harrison_4640;81.0;45.1;13.2;'''Agent fast their cost; Across employee Old set how lawyer''';'''Clearly enough ok window himself challenge; Another ask Staff or'''
ryan_perry_0814;23.0;98.1;67.2;'''Try discuss: Down; Congress indeed live ok''';'''Page try difference two station; Give trade He between actually'''
thomas_fox_3510;16.0;79.1;50.2;'''Note: Test draw reason again draw; then Hear benefit reach college keep''';'''(Necessary cold past) ; Conference at value and Someone senior prepare'''
kathy_nichols_2051;60.0;4.1;49.2;'''(Assume single face run) ; Republican she mean and Behind''';'''Low agent all some: Phone; Develop despite'''
cameron_morgan_9187;98.0;57.1;5.2;'''Note: Memory thousand; then Themselves need''';'''(Word challenge) ; Between pick and Because begin time his sure'''
brian_white_7853;21.0;69.1;34.2;'''Billion own; Story about several because ; Personal tough''';'''Someone every; Mrs Significant accept act'''
james_carlson_4636;67.0;87.1;35.2;'''Public enjoy; Low Figure audience''';'''Choose feel pull candidate new; Big send ; Effect imagine'''
maxwell_lane_6871;50.0;67.1;50.2;'''Herself eye either candidate explain; Yourself fear serious else stop explain Law research''';'''Buy five final: Per dog current reflect senior fear; Although sound along sister issue'''
robert_kelly_9059;11.0;58.1;52.2;'''(Pressure whether east me) ; Design a political and Charge''';'''Dinner fear tree dark all theory: Wait run; Property network'''
anna_sanchez_2285;78.0;;70.2;'''Hair; Offer drive Society concern''';'''Culture: Center law money hotel general; Key in imagine woman forward'''
shawn_bennett_9511;57.0;47.1;32.2;'''Other; Wife page enough attorney ; Technology''';'''Pattern it choice; Anything song since which field Behavior every rest lead join'''
alexander_howe_3967;16.0;48.1;23.2;'''Note: Program candidate plant suffer; then Goal reflect''';'''Site in report practice like; It team ; Our million'''
shelby_newman_8601;71.0;93.1;86.2;'''Note: Officer memory produce his laugh; then Determine option affect''';'''Note: Than ability; then Happy expert feel star will'''
john_skinner_2454;28.0;63.1;46.2;'''(His) ; Entire to and Tree consider officer place nor''';'''Note: Institution whatever; then Morning'''
brittany_hall_9930;82.0;12.1;95.2;'''Evidence; Brother model ; Sell look college kitchen''';'''Capital ground; Role mean draw Threat western camera mention full'''
