username;name;score;review;note
marcus_griffiths_6645;Marcus Griffiths;72.0;'''Note: Ducimus suscipit rem nemo odio eos; then Hic dolorem commodi et quidem''';'''Harum accusamus porro fuga; Aperiam Quisquam sequi eum hic'''
tracey_bird_0626;Tracey Bird;36.0;'''(Repellat eum eius) ; Et magni quaerat distinctio est and Quasi aperiam''';'''Note: Adipisci assumenda; then In'''
joshua_connor_6534;'Joshua O''Connor';58.0;'''Note: Natus; then At vel eius ducimus ipsum fugit''';'''Minima quaerat ex; Veniam nihil ; Fugiat'''
dr_brooks_4134;Dr Naomi Brooks;68.0;'''Dicta vero sequi voluptas; Maxime eligendi nobis eius dicta corrupti tempore Magnam placeat dolor''';'''Note: Est illum sunt accusamus deleniti quae; then Maiores velit'''
callum_reeves_1457;Callum Kirby-Reeves;61.0;'''Note: Ad tempore ex corporis ipsum; then Eum odit veritatis voluptates''';'''Suscipit; Impedit perspiciatis Soluta minima adipisci fuga amet'''
vanessa_cross_9901;Vanessa Cross;43.0;'''(Ratione quod) ; Ad aperiam odit enim eveniet and Velit illo voluptas''';'''Assumenda deserunt: Explicabo voluptas; Recusandae id eaque aut'''
ms_rees_9101;Ms Leah Rees;12.0;'''(Sit adipisci) ; Deserunt quod and Laboriosam ut''';'''Quidem non placeat: Delectus quas mollitia nostrum; Fugit'''
tina_webb_5497;Tina Webb;11.0;'''Note: Ad qui dolorem; then Quibusdam eligendi exercitationem''';'''Note: Molestias; then Minima vero earum magni'''
carole_finch_2598;Carole Finch;43.0;'''Exercitationem quos corrupti laudantium nemo; Placeat consequuntur labore aut Ullam quaerat vel''';'''Note: Architecto non suscipit provident; then Distinctio voluptatibus harum'''
roy_williams_8088;Roy Williams;76.0;'''(Iure) ; Quasi laborum and Nesciunt expedita vitae''';'''Culpa numquam; Illum nam dolorum Exercitationem provident nam distinctio'''
mr_stevens_1434;Mr Peter Stevens;78.0;'''Repellendus iure libero voluptas: Totam doloribus at impedit aspernatur; Voluptatem suscipit cumque''';'''Labore cumque; Autem a Sapiente tenetur ad nemo'''
sandra_walton_1456;Sandra Walton;5.0;'''Doloremque dignissimos; Nisi quibusdam Molestias sapiente architecto aliquam ex''';'''Facere inventore iste; Rerum natus vero numquam hic deleniti ; Deserunt iure nesciunt voluptates'''
ms_adams_7560;Ms Kirsty Adams;45.0;'''Note: Mollitia neque aut; then Nisi sint occaecati consectetur''';'''Delectus quidem: Nesciunt; Facere sapiente voluptate ab saepe'''
miss_parry_8874;Miss Marian Parry;39.0;'''Ipsa rem voluptas repudiandae; Quae saepe Veritatis nostrum''';'''Necessitatibus nesciunt tempora facere: Architecto; Quidem incidunt minima in reiciendis'''
mrs_smith_3833;Mrs Marion Smith;45.0;'''Repellat sunt; Aut ; Porro rerum autem facere voluptatibus''';'''Note: Incidunt vel illo; then Non consectetur illum ab'''
derek_jones_0186;Derek Jones;8.0;'''Fugiat doloribus: Dolores debitis explicabo maiores illum; Voluptatum voluptatum ad''';'''Ex doloribus; Nihil saepe id et A pariatur quisquam'''
ms_potter_0186;Ms Fiona Potter;41.0;'''Note: Temporibus inventore aspernatur; then Atque totam sed''';'''Eaque iusto cumque; Aperiam ; Quo deleniti perspiciatis'''
gemma_martin_5259;Gemma Lamb-Martin;69.0;'''Dolore et; Minus dolor perferendis Cumque illo''';'''Neque laudantium; Dignissimos facilis Exercitationem magnam'''
tom_preston_9614;Tom Preston;35.0;'''Rerum expedita aut; Nisi ; Eveniet fuga quasi quae ut''';'''Minima aperiam minus molestiae corporis: Praesentium saepe cumque praesentium repellat nesciunt; Vero ipsum'''
denis_morris_4261;Denis Morris;65.0;'''Cum placeat ab ullam eaque laborum: Ab quis et perspiciatis dolor ipsam; Similique deserunt quasi''';'''Dicta mollitia; Velit amet omnis ; Alias voluptas nesciunt ullam ea'''
mr_scott_2942;Mr Howard Scott;89.0;'''(Blanditiis soluta fugiat hic eligendi) ; Dicta quae labore soluta and Tempora minima''';'''Note: Laborum; then Eius magni'''
fiona_sanderson_9573;Fiona Sanderson;40.0;'''Note: Nihil nostrum; then Facilis''';'''Blanditiis; Facilis possimus Optio labore tenetur'''
abbie_grant_3815;Abbie Grant;73.0;'''Quis: Soluta; Molestias fuga''';'''Perferendis assumenda adipisci; Illum totam facilis veritatis odit ; Perferendis consequuntur dolorum atque est'''
nigel_anderson_8244;Nigel Anderson;70.0;'''(Facilis et magni neque nam ad) ; Officia ut ratione and Harum modi iure voluptatibus''';'''(Facere quo et eos atque provident) ; Sequi voluptas culpa deleniti and Blanditiis saepe rem'''
joyce_henderson_3779;Joyce Henderson;4.0;'''Quod laborum incidunt; Cum quos optio ; Eligendi laudantium dicta''';'''Note: Similique deserunt dignissimos; then Vero qui'''
leon_blake_1076;Leon Blake;71.0;'''Note: Fugit voluptates provident; then Sed corrupti sed placeat ullam expedita''';'''Quia veniam: Inventore aspernatur; Distinctio quidem'''
dominic_turnbull_3839;Dominic Turnbull;21.0;'''Alias iusto; Rerum blanditiis laboriosam neque Deserunt''';'''(Porro similique) ; Pariatur architecto and Ullam mollitia explicabo labore'''
nigel_kent_7791;Nigel Kent;54.0;'''Ducimus nihil: Deserunt; Perspiciatis quis ab beatae earum''';'''Eligendi harum amet molestias illum: Deserunt minus reiciendis maiores; Aliquid beatae vero fugit'''
janice_norris_7143;Janice Marsh-Norris;79.0;'''Quas facilis enim dicta: Praesentium vero; Ducimus quisquam voluptatibus''';'''(Maiores quaerat) ; Ullam quod aperiam nostrum and Magnam repudiandae aperiam'''
louis_bryant_5899;Louis Hayes-Bryant;;'''Aperiam nobis sint: Corrupti placeat doloribus; Inventore fugiat''';'''Quae sed; Doloribus ; Explicabo laborum'''
eileen_bradshaw_5897;Eileen Nash-Bradshaw;82.0;'''Ipsam sapiente voluptates; Nihil suscipit distinctio ipsam In reprehenderit''';'''(Doloribus animi) ; Accusamus animi qui at quisquam laborum and Unde veritatis'''
elizabeth_summers_6192;Elizabeth Summers;88.0;'''Perferendis consequatur vero rem assumenda; Tenetur debitis occaecati ; Sed beatae''';'''Dolor sequi repellendus; Dolore omnis cumque ; Sed'''
