# This is a comment line to skip
username	total_count	rating	salary	description	comment
ms_spencer_6484	69.0	15.1		'''Fugit itaque blanditiis; Ipsam praesentium fugit 	 Ex reprehenderit facere officia'''	'''(Nesciunt temporibus amet quae aspernatur) 	 Eum a perferendis and Vel totam sapiente'''
norman_green_4358	14.0	51.1	62.2	'''(Quisquam illo rerum) 	 Corporis nam quo and Praesentium cumque accusamus esse eum repudiandae'''	'''Tenetur: Dolore delectus ratione alias	 Eum perferendis officia accusantium'''
shirley_sanders_1999	12.0	14.1	90.2	'''Aut optio: Neque quod eveniet possimus praesentium	 Voluptas numquam'''	'''(Distinctio accusantium reprehenderit) 	 Quod recusandae and Excepturi soluta'''
debra_harvey_5684	75.0	21.1	68.2	'''(Perferendis sint natus assumenda) 	 Mollitia sint omnis atque and Autem nihil deserunt'''	'''Vel harum; Aliquam quam amet enim tenetur alias 	 Eos architecto ipsa'''
christian_bennett_2295	82.0	25.1	90.2	'''Note: Rem officiis a minus assumenda	 then Rerum impedit'''	'''(Quasi quam) 	 Nihil quidem quaerat consectetur and Quidem facilis'''
gareth_mason_5359	49.0	51.1	39.2	'''Assumenda optio dolore similique; Fuga 	 Nihil quaerat est magnam'''	'''Note: Provident dignissimos corporis	 then Unde culpa corrupti harum'''
rosie_hale_2641	44.0		31.2	'''(Laborum necessitatibus soluta) 	 Rerum and Excepturi minus illo quidem cupiditate'''	'''Dolor: Ut ex quod	 Recusandae deleniti architecto'''
mr_johnston_2606	98.0	37.1	86.2	'''Note: Excepturi corporis	 then Eius natus amet'''	'''Soluta suscipit enim: Tenetur doloremque debitis consectetur magnam	 Reiciendis'''
mr_lyons_3868	97.0	60.1	2.2	'''(Asperiores in) 	 Vitae excepturi autem vitae and Assumenda numquam itaque modi nobis'''	'''(Quis suscipit nobis) 	 Assumenda and Dolore nam'''
angela_ali_4812	41.0	30.1	28.2	'''Fugiat hic blanditiis deleniti consectetur necessitatibus	 Sint minus aperiam molestias eius Eos nisi voluptatem animi'''	'''Note: Minima consequatur	 then Illo ex'''
amanda_atkins_3853	80.0	10.1	10.2	'''(Vero maiores architecto) 	 Porro ut illo facilis aliquam doloribus and Labore unde'''	'''Aliquam temporibus	 Eaque vero harum Dolor et quae dolores'''
lesley_richards_1642	90.0	99.1	55.2	'''Note: Atque quae	 then Ab minima impedit'''	'''Note: Ea voluptas adipisci earum ea	 then Iure illo iste neque harum dolorum'''
dr_jones_6681	66.0	97.1	12.2	'''Corrupti nulla: At error consequuntur	 Provident labore'''	'''Natus accusantium error; Qui nam 	 Dolores corporis et labore'''
kieran_ellis_5862		4.1	95.2	'''(Ut eum) 	 Ut nam ut and Sit'''	'''Aperiam voluptatum provident quae; Cumque amet laudantium aspernatur asperiores 	 Numquam exercitationem harum esse illum'''
chelsea_davies_5495	11.0	59.1	48.2	'''Note: Exercitationem	 then Consequuntur quisquam'''	'''Ut quas qui: Expedita fugiat fuga	 Aliquid praesentium temporibus explicabo'''
nicole_skinner_1974	46.0	13.1	68.2	'''Note: Quibusdam optio delectus	 then Quisquam sapiente quam'''	'''(Aliquam modi impedit) 	 Eligendi fugit autem and Voluptates'''
mrs_nixon_6681	96.0	86.1	96.2	'''Note: Nisi quae quia tempore	 then Odit'''	'''Reiciendis facilis perspiciatis ipsam nihil	 Eligendi Repudiandae eligendi vero corrupti'''
ross_thompson_1332	100.0	38.1	82.2	'''Note: Ducimus molestias consequuntur	 then Exercitationem dignissimos ratione perspiciatis'''	'''Note: Deserunt placeat reprehenderit repudiandae sapiente aliquid	 then Error enim ex nulla'''
kieran_neill_2654	13.0	39.1	30.2	'''Praesentium earum in; Quaerat 	 Eaque fugiat'''	'''Note: Officia ea	 then Dolorum nam necessitatibus'''
clifford_brooks_4229	94.0	88.1	96.2	'''Illum esse repudiandae; Asperiores quo dignissimos explicabo 	 Praesentium quaerat'''	'''Quia in; Incidunt ad dicta 	 Laborum est molestias'''
dr_reid_9059	61.0	23.1	96.2	'''Note: Eligendi explicabo	 then Iste impedit quod'''	'''Adipisci; Autem non voluptas 	 Exercitationem libero'''
