username;name;rating;total_count;review;message
catherine_noble_3285;e;44.0;99.1;'''Note: Assumenda; then Facilis ad''';'''Repellat vitae fugiat placeat illo harum; Voluptatem voluptatem delectus Corporis quis'''
lisa_palmer_8558;Lisa Williams-Palmer;100.0;52.1;'''Note: Odio; then Et''';'''Odit neque; Deleniti error debitis minima ; Laborum explicabo nam'''
gareth_begum_0022;Gareth Begum;61.0;17.1;'''Dolorem consectetur impedit; Voluptatibus Earum sapiente nihil''';'''(Quae pariatur expedita) ; Ad enim dignissimos and Tempore non tempore exercitationem eius voluptas'''
donald_rees_2513;Donald Rees;77.0;20.1;'''Quibusdam dignissimos fugiat ipsa; Ea veniam ipsam ; Odio pariatur quisquam cum placeat''';'''Sunt; Voluptatum sunt Similique'''
victoria_robinson_6049;Victoria Robinson;28.0;11.1;'''Note: Magnam quis ipsa sit; then Minima illum debitis''';'''(Libero ipsum) ; Natus nobis ducimus error and Nobis corrupti quia'''
matthew_taylor_8641;Matthew Taylor;70.0;53.1;'''(Reprehenderit ipsam voluptatum quidem) ; Nostrum iure sed repellat and Ab facere cum''';'''Dolor molestias corrupti; Et consequatur Autem'''
lesley_hudson_2603;Lesley Hudson;67.0;46.1;'''Aut ut: Reiciendis soluta consectetur; Quam doloremque non''';'''(Repellendus debitis aspernatur harum et) ; Natus suscipit cumque provident and Nesciunt dignissimos facere'''
ms_kennedy_4609;Ms Barbara Kennedy;49.0;30.1;'''Vel tempora ex vel ut provident: Velit corrupti; Explicabo eveniet facilis''';'''Itaque accusantium: Reprehenderit deleniti veniam at excepturi; Repellendus rem dolores'''
julie_taylor_3612;Julie Taylor;54.0;97.1;'''(Quo nemo explicabo) ; Exercitationem qui and Veniam nisi''';'''(Omnis dicta corrupti itaque) ; Ullam velit and Aut incidunt adipisci provident'''
malcolm_ingram_9604;Malcolm Ingram;70.0;18.1;'''(Voluptate est) ; Adipisci culpa et and Dolorem ipsum maxime architecto quidem natus''';'''(Ea eum quibusdam) ; Libero and Velit veritatis'''
linda_smith_7492;Linda Smith;77.0;67.1;'''Note: Necessitatibus ullam ab ullam; then Occaecati''';'''Note: Laudantium ratione; then Molestias quidem incidunt exercitationem vero accusantium'''
kim_miles_3352;Kim Miles;31.0;35.1;'''Note: Recusandae; then Libero harum''';'''Note: Ea pariatur; then Cumque unde repudiandae odio eos commodi'''
marcus_armstrong_1116;Marcus Armstrong;65.0;77.1;'''Ab vel; Laudantium molestias ; Consequatur numquam veniam''';'''Note: Praesentium libero; then Labore illo'''
leah_walker_8460;Leah Walker;27.0;38.1;'''Cupiditate quibusdam minima perferendis; Ullam nihil exercitationem ; Aperiam harum''';'''(Sunt quae) ; Aut quisquam laboriosam and Iste labore doloribus nemo'''
joe_moss_4430;Joe Moss;23.0;47.1;'''Quam quas: Veritatis eos consectetur; Sit''';'''Note: Recusandae; then Praesentium ullam'''
caroline_brown_1825;Caroline Brown;43.0;36.1;'''Labore accusantium odit suscipit veniam; Non hic Blanditiis quos veniam''';'''Aliquam natus; Dignissimos Tempora odio eligendi'''
mr_rogers_4536;Mr Terry Rogers;36.0;;'''Rerum dolorem cupiditate; Velit at reprehenderit possimus ; Voluptatum''';'''Nisi quod nihil tenetur; Eligendi suscipit occaecati Culpa incidunt nesciunt iste saepe aut'''
kayleigh_goddard_2601;Kayleigh Goddard;67.0;25.1;'''(Consequatur occaecati magni) ; Tenetur eaque at and Temporibus maiores necessitatibus''';'''Cumque; Adipisci voluptate molestias iusto doloribus Amet fugit incidunt possimus deserunt'''
ms_roberts_0223;Ms Rebecca Roberts;83.0;14.1;'''Earum exercitationem mollitia cum optio nisi: Qui exercitationem; Cumque eum''';'''Note: Nostrum est natus; then Velit'''
dr_roberts_0161;Dr Glenn Roberts;47.0;81.1;'''Ad aspernatur: Odio eos unde; Id''';'''Molestiae; Soluta odit quasi ; At iusto'''
dr_walsh_5318;Dr Joe Walsh;58.0;54.1;'''Provident tenetur; In alias ; Pariatur assumenda''';'''Veritatis placeat quos pariatur eligendi error: Suscipit error quae dolorum id; Ea ea mollitia architecto reiciendis'''
