username;name;salary;score;total_count;note;remark
kristen_riddle_7093;Kristen Riddle;11.0;3.1;53.2;'''I heart: Cell less officer pick letter can; Before local say''';'''(Buy) ; Bar red and Senior popular'''
carrie_tyler_9154;Carrie Tyler;66.0;85.1;53.2;'''Picture place; Sell remain child particular international both National show''';'''Note: South when full; then Learn seat early already firm camera'''
shelia_rivera_3710;Shelia Rivera;64.0;38.1;36.2;'''Note: Born less; then Education''';'''Growth cause customer; Market poor once set Street against'''
jennifer_moore_3767;Jennifer Moore;70.0;59.1;79.2;'''(Tree small plant camera) ; Center green both media and Cover age very''';'''(Allow traditional) ; Paper and Value interview hear'''
jo_johnson_8367;Jo Johnson;48.0;;25.2;'''And section fire name sense: Door; West box''';'''Step; Require ; Individual mouth bill'''
courtney_murphy_9582;Courtney Murphy;78.0;98.1;70.2;'''Maintain charge; Growth ago ; Single audience pay board''';'''Popular store; White general bad institution soon provide ; Fine after leader author'''
miss_ward_4184;Miss Tammie Ward;28.0;12.1;31.2;'''Note: Child truth level discover any; then Worry discover''';'''(Then president action if join benefit) ; Daughter know and Grow room'''
aaron_bennett_7605;Aaron Bennett;34.0;50.1;78.2;'''(Focus little administration) ; Notice and Hold try son head''';'''Accept know; How financial item ; Kid age cut'''
toni_wiggins_9969;Toni Wiggins;69.0;11.1;11.2;'''Wife dog system: Child population myself; Still loss hotel leave''';'''Note: Drug blood really; then Since employee mean'''
george_li_0557;George Li;34.0;76.1;55.2;'''Indicate rather; Former expect memory can ; Half personal small real this''';'''Even rich season; Score cell gun manager ; Cause bad quickly'''
jessica_jackson_9384;Jessica Jackson;26.0;40.1;30.2;'''Note child sing; Someone which gas Sort form job agent level''';'''(Another loss bag us often improve) ; Artist amount and After'''
michael_york_5556;x;90.0;17.1;67.2;'''Seat maintain; Arm list ; Just including''';'''Foot business sister nature: Forget thousand floor; Risk indeed others common'''
kim_bell_2219;Kim Bell;64.0;87.1;73.2;'''Note: Small their; then Necessary''';'''Ability spring both; Audience indicate leave Inside big itself'''
douglas_george_7456;Douglas George;3.0;2.1;9.2;'''(Range) ; Car and Manager only action''';'''Great action truth against; Strategy suddenly close final condition some News'''
adam_waters_5436;Adam Waters;100.0;40.1;36.2;'''Manager season citizen report; Question must usually it Gun feeling well at''';'''(Your only) ; Majority prove and Increase operation'''
james_elliott_5005;James Elliott;77.0;7.1;;'''Note: Husband; then Bring Mr keep letter''';'''(Throughout upon scene Democrat system side) ; Bag you million few manager talk and Value those key they government'''
laurie_price_7991;Laurie Price;79.0;25.1;96.2;'''Let might vote amount themselves; Available win should Loss serve task himself skin night''';'''Defense recent cost situation; Peace great popular such Young politics box thing'''
barbara_jackson_3713;Barbara Jackson;26.0;29.1;39.2;'''Design small: Growth month current; Need way''';'''(Employee may my clear) ; Present not produce could rate and Perhaps positive us'''
steven_sandoval_0529;Steven Sandoval;;44.1;49.2;'''Administration I: Include field trade; Receive scientist''';'''Cover option artist: Live subject assume; We allow above economy enjoy'''
diana_anderson_8402;Diana Anderson;31.0;97.1;33.2;'''Investment against work: Country high; Around force my act''';'''Note: Give bank explain before; then Writer huge'''
kenneth_sanchez_2301;Kenneth Sanchez;100.0;24.1;39.2;'''Note: Onto drug particular able; then Tax''';'''Note: Wear action develop create yet; then Many meeting might'''
kelly_white_7996;Kelly White;67.0;34.1;82.2;'''Rate just; Home until research improve ; Work care''';'''Matter hold pay news: Hold film part; Market'''
danielle_anderson_5537;Danielle Anderson;69.0;76.1;18.2;'''Note: Possible easy office cultural; then Can''';'''(Force until) ; Become cell somebody rock however few and Operation keep'''
andrew_pena_2683;Andrew Pena;86.0;30.1;98.2;'''Old maintain small physical: Cost buy on dog; Party instead''';'''(Manager) ; Economy chance and Century whole increase'''
stacey_perkins_1702;Stacey Perkins;83.0;59.1;13.2;'''Church sort way; Leg particular bit ; Business hour throw stage force''';'''(Catch) ; Huge song serious collection special arm ok and Statement'''
emily_serrano_0477;Emily Serrano;60.0;76.1;86.2;'''Threat share: Here finally; Each several today itself''';'''Claim; Short require ; Newspaper note line next near remain'''
gregory_brooks_5019;Gregory Brooks;19.0;82.1;74.2;'''Offer instead election detail add bed: Business street; Teacher within concern other''';'''Article large: Our week; Challenge per tax where'''
joel_parsons_5953;Joel Parsons;49.0;39.1;64.2;'''Note: Music; then Must whatever''';'''Because without: Once stage Congress; Purpose stay rise government kid'''
bryan_andrews_1516;Bryan Andrews;19.0;79.1;36.2;'''Model will; Pm anything business Deal''';'''Some practice any: Performance arrive mention hard mind; Model member why'''
victor_meyers_1957;Victor Meyers;73.0;20.1;89.2;'''(Write own trade source green) ; Along music and Could example''';'''Someone field; Car event edge catch page Free five why'''
donald_lopez_0011;Donald Lopez;100.0;3.1;94.2;'''Ok how; Tv within ; International story''';'''(Story short six) ; Threat and Discussion'''
richard_johnson_6050;Richard Johnson;17.0;98.1;75.2;'''(Mr have almost discussion democratic) ; Ahead describe among language and Family hand number either lawyer two''';'''Develop by executive or support question; Relationship never various walk Case'''
emily_walker_8000;Emily Walker;30.0;36.1;38.2;'''(Cold factor) ; Now significant boy operation and Follow''';'''(Book I) ; Offer and Read it produce husband'''
yesenia_armstrong_3112;Yesenia Armstrong;72.0;49.1;6.2;'''Determine mean: Same plan could peace police her; Avoid keep''';'''Top week; Then act start ; Someone might already you'''
rebecca_hoover_7390;Rebecca Hoover;91.0;66.1;91.2;'''Note: Bank cell western source however them; then Describe''';'''Inside record; Threat each box Thank author practice'''
angela_rodriguez_7144;Angela Rodriguez;39.0;90.1;9.2;'''Receive share event debate; Officer nearly act total reflect product Send entire back information''';'''(Drug value) ; Claim particular finally another within and Factor moment myself dream last'''
brian_nolan_0312;Brian Nolan;1.0;38.1;100.2;'''(Property article key go I) ; Yeah parent detail if and Situation care senior against kind''';'''Both fight everyone; Natural such clearly here tonight billion Him reveal officer side'''
