# This is a comment line to skip
username	total_count	review	summary
kieran_hammond_8816	34.0	'''(Ipsa in corporis) 	 Consectetur dolorem dolorum and Beatae animi exercitationem hic'''	'''(Quas) 	 Cupiditate cupiditate and Tempore quaerat'''
raymond_williams_4259	81.0	'''(Ab unde in neque impedit at) 	 Eos voluptate velit and Est beatae'''	'''Dolore libero id: Fuga mollitia	 Facere adipisci quo at'''
ms_reynolds_4975	24.0	'''(Vero eligendi perspiciatis) 	 Debitis culpa porro illo and Qui exercitationem et'''	'''Explicabo dignissimos quia consequatur vitae: Libero cum	 Adipisci nihil vel consectetur impedit'''
ms_robinson_4232	85.0	'''Facere facere quis: Non est occaecati nostrum iure cum	 At aut recusandae'''	'''Temporibus dicta; Suscipit iste earum minima modi 	 Dicta illo dolore'''
richard_patel_5032	95.0	'''(Tempore alias sunt) 	 Repellendus harum quas distinctio hic and Fugit libero dignissimos'''	'''Nemo ex: Consequatur tempora nesciunt est vitae	 Autem necessitatibus'''
max_ellis_4585	21.0	'''(Fugit accusantium aperiam quibusdam) 	 Nobis animi sunt dignissimos in and Dignissimos quisquam'''	'''Note: Dolore eum ducimus ab suscipit	 then Fugiat aperiam pariatur'''
stewart_ali_4380	30.0	'''Praesentium: Voluptatem eligendi aliquid accusamus iure	 Laudantium blanditiis amet aliquam reprehenderit'''	'''Recusandae incidunt eveniet; Consectetur inventore deleniti sint cupiditate 	 Recusandae eum possimus'''
martyn_hunter_9075	55.0	'''Nisi magnam sint architecto distinctio; Minus unde 	 Consequatur perspiciatis'''	'''(Incidunt itaque) 	 Ducimus and Officia libero reprehenderit sunt ab'''
dr_nash_8270	100.0	'''(Maiores ipsum) 	 Harum earum doloremque and Iure'''	'''(Veritatis sunt) 	 Beatae exercitationem and Blanditiis'''
miss_parker_7853	79.0	'''Ut quisquam molestiae excepturi corrupti corporis: Dolore adipisci voluptate	 Provident error fugit cum'''	'''(Ipsum doloribus) 	 At ex quibusdam beatae and Laudantium illo quasi tempora repellat'''
guy_naylor_6272	93.0	'''Minus officiis modi in; Sit mollitia 	 Natus beatae hic libero'''	'''Note: Repellendus fugiat eveniet officia	 then Id ea mollitia'''
mr_oliver_9387	87.0	'''Maiores eius; Maiores porro 	 Perspiciatis placeat quaerat nisi'''	'''Note: Culpa reiciendis ratione	 then Beatae voluptatum'''
mr_burke_3961	80.0	'''(Voluptatum magnam nam) 	 Repudiandae quo and Quae'''	'''Voluptatem architecto soluta facere	 Architecto Repellat eum aut'''
dr_richardson_4823	65.0	'''Quod quaerat: Nesciunt error laudantium illum dolorum	 In incidunt possimus itaque labore'''	'''(Accusamus numquam exercitationem) 	 Expedita itaque and Eum'''
joanna_wright_3280	50.0	'''Note: Ea libero a nulla	 then Soluta eum quis eum animi'''	'''Asperiores ipsum animi	 Aliquam nemo perferendis officia similique modi Consequuntur expedita'''
josephine_garner_6597	58.0	'''Iure vel minus ullam autem	 Deleniti ab perspiciatis dolores odio Reprehenderit accusantium hic'''	'''Aliquam voluptates cupiditate inventore	 Veniam voluptates vitae Asperiores sapiente'''
dr_murphy_6568	50.0	'''Note: Esse minus cumque maiores	 then Assumenda autem'''	'''(Rem neque quis facere nesciunt) 	 Neque dolores and Necessitatibus dicta dolores'''
barbara_ward_5857	44.0	'''Placeat eius unde ad; Autem ipsa 	 Adipisci quod quo'''	'''Numquam excepturi quas veniam quos: Dignissimos	 Mollitia reprehenderit'''
sean_morgan_1533	27.0	'''(Labore) 	 Dolore corrupti cum and Adipisci'''	'''(Blanditiis quis illum) 	 Incidunt aliquid numquam dolores dicta voluptatibus and Porro molestiae quis voluptatibus at fuga'''
dr_jones_2739	25.0	'''Note: Fugit	 then Earum'''	'''Fuga quibusdam odio	 Repellat suscipit occaecati Dolor cumque consectetur itaque cupiditate'''
ms_atkinson_1473	65.0	'''Minima	 Neque Maxime doloribus'''	'''Note: Quis at	 then Suscipit vitae itaque nihil quis beatae'''
mr_holt_6610	2.0	'''Neque architecto; Eius magnam illum illo 	 Sunt laborum suscipit'''	'''Veritatis doloribus distinctio excepturi accusamus harum; Voluptatibus adipisci distinctio ut 	 Voluptates officia'''
diane_taylor_0773	32.0	'''Ut harum reprehenderit: In nihil cum	 Et doloremque'''	'''Note: Iusto dolorem rem officia tenetur	 then Quos iste veritatis veniam reprehenderit'''
leonard_bartlett_0398	76.0	'''Mollitia nostrum suscipit modi necessitatibus itaque: Officia rem laudantium voluptates vero	 Ad error'''	'''Praesentium dolores beatae corporis; Nemo voluptate voluptatibus 	 Nesciunt perferendis'''
lindsey_williams_5621	21.0	'''Atque molestias doloribus vel atque: Voluptatum illo modi	 Error tempore possimus ipsa'''	'''(Accusantium laboriosam repellat) 	 Asperiores facilis delectus and Totam'''
joshua_jackson_9833	7.0	'''Soluta officiis: Necessitatibus error iure	 Reiciendis'''	'''(Rerum asperiores animi) 	 Sunt cumque est voluptatibus quibusdam in and Eum provident'''
hilary_preston_3525	27.0	'''Dicta saepe eaque cum non ea; Ipsum autem mollitia deleniti 	 Excepturi facilis'''	'''(Quasi accusantium) 	 Illo commodi tempora earum repudiandae tempore and Fuga magni sequi nulla'''
amelia_miller_8261	40.0	'''Dolore dolor laborum provident; Unde 	 Doloremque alias eligendi eligendi'''	'''Corporis; Officia unde quis quae voluptatibus ducimus 	 Officia amet necessitatibus quia ratione rem'''
miss_smith_7017	76.0	'''A: Impedit doloribus velit	 Dignissimos'''	'''Repellendus natus: Eum delectus praesentium	 Facere impedit debitis vero'''
karen_smith_1714	84.0	'''Eum repudiandae deserunt: Dolore rem	 Eum inventore a esse repellendus'''	'''Reiciendis nisi maxime deleniti: Optio	 Modi magni quos placeat'''
lesley_webb_0629	74.0	'''Esse tenetur ab	 Veritatis Omnis numquam ea'''	'''Note: Accusamus debitis magnam	 then Maxime voluptatibus'''
ryan_young_7055	65.0	'''Autem	 Ullam reprehenderit repudiandae Eius saepe accusamus'''	'''Magni accusantium doloremque: Necessitatibus animi dolorum	 Eum eius'''
julie_howard_1905	64.0	'''Natus; Atque itaque 	 Enim laborum sequi veniam'''	'''Explicabo distinctio accusantium	 Porro iure culpa Exercitationem quas sit'''
leonard_gough_4910	49.0	'''(Vel laborum aspernatur iure cumque) 	 Soluta minus voluptatum and Earum'''	'''Adipisci sit distinctio; Iusto ipsum quasi 	 Alias ex'''
bryan_ashton_7036	53.0	'''(Iure repellat tempore non) 	 Totam labore maiores ducimus sequi and Totam eaque'''	'''Dignissimos sed adipisci: Nobis eum	 Minus incidunt explicabo'''
