# This is a comment line to skip
name;username;salary;price;remark;review
Diane Ward;diane_ward_9446;84.0;80.1;'''(Nobis at harum) ; Numquam temporibus corrupti quod and Optio dolorem''';'''Nesciunt hic iste non; Perferendis earum ; Labore illo temporibus libero natus'''
Dawn Summers;dawn_summers_2343;5.0;12.1;'''Libero et possimus sit; Vero molestias alias delectus cum ; Aperiam quibusdam''';'''Note: Debitis; then Debitis sunt'''
Mrs Naomi Marsh;mrs_marsh_9334;58.0;68.1;'''Eligendi quas; Cupiditate rerum ipsum vitae placeat explicabo Sit''';'''Cupiditate repellat; Nesciunt doloremque ; Accusamus quaerat possimus'''
Patrick Rose;patrick_rose_2734;42.0;60.1;'''Aspernatur repellendus repellat; Aspernatur ; Ipsum''';'''Inventore et; At laudantium soluta aspernatur Laborum fugiat'''
Francesca Patel;francesca_patel_4820;;10.1;'''Culpa animi: Perspiciatis earum libero; Nulla distinctio assumenda''';'''Tempore; Unde Perspiciatis omnis dolor nostrum'''
Mr Graeme Parkinson;mr_parkinson_9441;85.0;32.1;'''(Accusamus voluptatem) ; Cumque asperiores voluptatem and Modi nesciunt neque vitae''';'''Explicabo rem ut ea dolore: Distinctio rerum dolorum; Nam veritatis sapiente corrupti'''
Dr Aaron Ali;dr_ali_5911;79.0;11.1;'''Unde nesciunt id eum in: Sint; Nemo iste inventore''';'''Note: Reiciendis error ratione velit deleniti; then Illum incidunt alias repellendus'''
Adrian Peters;adrian_peters_3884;68.0;25.1;'''(Et iure) ; Rem modi omnis nostrum sequi and Dolorem ex consectetur recusandae''';'''Note: Harum quam animi excepturi unde; then Reiciendis odit iure voluptatum veritatis'''
Angela Byrne-Henderson;angela_henderson_2369;61.0;6.1;'''Note: Alias sed minima laboriosam; then Id voluptatem voluptatibus architecto consequatur voluptate''';'''Porro veniam consequuntur; Velit atque quidem ; Assumenda repellendus dignissimos nihil consequuntur'''
Nigel Collins;nigel_collins_9839;63.0;28.1;'''Note: Id; then Quae aperiam aliquid vitae dolor''';'''Ab; Veniam nobis ; Quos officiis'''
Joyce Potter;joyce_potter_7596;71.0;16.1;'''(Amet sapiente autem) ; Amet corporis animi and Blanditiis libero''';'''(Ipsa) ; Numquam and Rerum ratione eveniet'''
Cheryl Hurst;cheryl_hurst_7132;68.0;7.1;'''(Non) ; Neque and Voluptatum optio repudiandae''';'''(Est consequuntur in) ; Repellat minima dolore and Aliquam doloribus doloribus'''
Luke Lewis;luke_lewis_0082;96.0;7.1;'''Note: Beatae ipsum corrupti; then Recusandae nam''';'''Note: Nostrum aliquid; then Quas laudantium minima'''
'Janice O''Donnell';janice_donnell_0063;29.0;88.1;'''Officia unde; Facere sint quasi Pariatur''';'''Note: Odio; then Sapiente pariatur est voluptate'''
Mr Joshua Knight;mr_knight_3000;84.0;42.1;'''Eligendi vel assumenda; Ipsam suscipit libero ; Mollitia repellendus voluptates''';'''Note: Atque quo suscipit; then Excepturi dicta ipsam'''
Mr Colin Foster;mr_foster_8797;51.0;8.1;'''Aperiam sed: Consequuntur; Sapiente dicta laboriosam''';'''(Quia rem) ; Ex praesentium and Non minus'''
Thomas Barber;thomas_barber_9957;54.0;22.1;'''(Maxime) ; Deserunt voluptatum exercitationem and Accusamus nulla laudantium nihil corporis hic''';'''Reprehenderit saepe: Nesciunt veniam modi modi; Qui minus provident'''
Brenda Jordan;brenda_jordan_8421;14.0;36.1;'''(Laboriosam quod delectus quia optio) ; Deserunt and Architecto omnis saepe''';'''Beatae: Inventore vero; Et laudantium mollitia'''
Bethany Harrison;bethany_harrison_1087;58.0;74.1;'''(Itaque delectus exercitationem) ; Maiores magni and Vero''';'''Note: Magni sunt necessitatibus voluptates; then Maiores distinctio'''
Clifford Richardson;clifford_richardson_2566;9.0;83.1;'''Vitae repellendus quam vitae; Deleniti sit ; Expedita iusto fugit''';'''Note: Pariatur voluptatum deleniti provident repudiandae; then Impedit ratione'''
Tina Johnston-Hill;tina_hill_5546;3.0;6.1;'''Libero maxime saepe eveniet: Dicta quisquam eaque; Eveniet magnam ullam''';'''Cum natus temporibus porro quae; Temporibus molestiae animi ; Voluptas harum'''
William Rowe-Richardson;william_richardson_4813;13.0;55.1;'''(Officiis aperiam nesciunt) ; Iste architecto and Maxime est''';'''Animi; Exercitationem sed ; Doloribus corporis'''
Mrs Annette Hawkins;mrs_hawkins_8136;20.0;62.1;'''Doloremque quo minima excepturi suscipit; Fugiat consectetur facilis accusantium reiciendis ; Commodi quia quis asperiores''';'''Iste provident voluptas non; Saepe officia doloremque hic ; Consequatur neque nobis delectus'''
Dr Yvonne Hawkins;dr_hawkins_8090;5.0;3.1;'''Quisquam sit; Totam perferendis hic dicta ; Repellat saepe quisquam''';'''Id voluptatibus totam; Totam eos ; Vitae beatae esse similique optio'''
Barry Palmer;barry_palmer_5522;92.0;87.1;'''Illo esse temporibus error; Consequuntur illum ; Itaque repellendus eos inventore''';'''Placeat expedita dolorum; Deleniti ; Voluptatum error perferendis at rerum optio'''
Mrs Deborah King;mrs_king_0915;34.0;46.1;'''Itaque quibusdam commodi cum; Fugit provident ; Fugit quis quo''';'''Note: Nemo illum alias; then Corrupti aut'''
Jemma Wilson;jemma_wilson_4375;77.0;72.1;'''Commodi quam voluptate labore: Officiis molestiae; Voluptatibus ad quod''';'''(Excepturi expedita tempora) ; Porro error and Fugiat eaque sed'''
Mrs Jade Lewis;mrs_lewis_7835;49.0;26.1;'''Dolorum non blanditiis; Enim aspernatur reiciendis amet ; Natus incidunt quaerat magnam labore''';'''Accusamus; Ea sit Ab'''
Justin Jones;justin_jones_3978;22.0;78.1;'''(Sequi) ; Quas and Perspiciatis inventore''';'''Numquam sapiente; Aspernatur consequuntur pariatur laudantium praesentium ; Tempore vel velit iusto repudiandae'''
Leigh Murray-Howard;leigh_howard_1449;38.0;89.1;'''Quasi dicta quo; Libero Sequi''';'''Reprehenderit maxime dicta ad quibusdam; Odio a voluptatibus Repellendus nisi excepturi mollitia'''
Nigel Stephenson-Cox;nigel_cox_6196;76.0;21.1;'''Odio; Distinctio officia ; Unde deserunt officia''';'''Blanditiis eveniet consequatur inventore exercitationem: Atque eaque; Laudantium in sit dignissimos ullam dolorem'''
Valerie Holt;valerie_holt_8213;17.0;65.1;'''Harum consequatur: Error; Aliquid''';'''Debitis repellat: Mollitia iure; Adipisci laboriosam'''
