username	name	salary	message	review
joseph_gilbert_5737	Joseph Gilbert	51.0	'''Read	 Interesting gas Similar kitchen personal new'''	'''(Seem support way meet science) 	 Ever feel network cup and So'''
jerry_garcia_0721	Jerry Garcia	12.0	'''Quality consumer; Break show 	 Table partner knowledge none'''	'''(Federal policy me) 	 Enough and Onto increase'''
tammy_phillips_9249	Tammy Phillips	91.0	'''(Walk mission hair) 	 Show direction and Statement art Mr order onto'''	'''(American street) 	 Course drive quite and Home magazine effect color your week'''
ronald_williams_5146	Ronald Williams	82.0	'''Better; Memory among attorney any sort letter 	 Build situation'''	'''By learn writer	 Theory picture whom International'''
cindy_wells_4056	Cindy Wells	67.0	'''(Without thing modern apply) 	 Indeed girl voice and Note investment leader'''	'''Create share first	 Early reason Actually lead leg suddenly finally'''
bianca_thomas_3365	Bianca Thomas	25.0	'''Congress	 Conference management fear Subject each'''	'''Drive simple	 Carry weight enjoy Appear debate baby'''
rebecca_ponce_1332	Rebecca Ponce	98.0	'''Note: Sign behavior research	 then Try hit'''	'''Note: Room what good	 then Sea always fall fear'''
jennifer_powers_1740	Jennifer Powers	85.0	'''Before decade community discuss	 Radio natural image Take'''	'''Note: Star class	 then Adult while happen available'''
daniel_wilson_1417	Daniel Wilson	94.0	'''Certain fine argue data bed manager dark	 Democratic site message Goal under position major property'''	'''Movie level dark TV; Develop marriage leg 	 Across'''
dave_fisher_7309	Dave Fisher	45.0	'''(Professor theory growth nice moment) 	 Check nation nice economic and Enjoy'''	'''During even	 Guess Eye'''
annette_hanson_0105	Annette Hanson	1.0	'''Society something: Drive way voice industry	 Admit culture'''	'''Note: Quickly girl fire behind	 then Cut your beyond'''
emily_miller_3331	Emily Miller	23.0	'''Attention nature live great federal; Than see couple speech 	 Half left over'''	'''Deep long	 Defense sport street Blue reflect travel'''
victor_dds_3020	Victor Kirby DDS	82.0	'''Part thank chance: Knowledge control wear too	 Miss building'''	'''Note: Perform	 then Among team'''
dr_fox_7050	Dr. Steven Fox	72.0	'''Note: Sure result improve	 then Prove'''	'''Keep various manager set: Family key wife win	 Four bank notice'''
