username;name;price;score;rating;note;comment
samantha_campos_5792;Samantha Campos;75.0;;24.2;'''Mention; Back quality area prepare Take degree clear''';'''(Wife one however) ; Quickly commercial maybe sell marriage and Only'''
brett_perez_7401;Brett Perez;3.0;72.1;20.2;'''Middle adult successful government; Police hope letter Answer coach game''';'''Note: Simple trial; then Recognize rather story'''
adam_flores_6833;Adam Flores;60.0;1.1;18.2;'''Check change civil because; Simple rate though ; Many spring family here''';'''Nothing; Even reduce across ; Bad world edge'''
courtney_campbell_3135;Courtney Campbell;77.0;17.1;98.2;'''Picture name must task value: Several law no piece; Also society defense''';'''Maintain bad meeting for: These finish benefit I as; Gun'''
jeffrey_fuentes_1869;Jeffrey Fuentes;10.0;78.1;64.2;'''Note: Inside analysis; then Hard much together''';'''(Consider) ; Include economic and Study employee meeting edge'''
hannah_mclaughlin_6822;Hannah Mclaughlin;19.0;32.1;27.2;'''Particular once economy; Large article ; Apply reach sort point especially pressure''';'''House treat; Me reveal shake ; Option'''
dean_boyd_9965;Dean Boyd;45.0;96.1;54.2;'''Letter adult fight; On plan Skill''';'''Note: Exist so expert bar; then Fish tonight sister'''
emily_walker_9735;Emily Walker;94.0;89.1;88.2;'''Especially may stuff: Product; Score what none team''';'''Note: Per; then Possible pressure sister ahead'''
andrea_tucker_9111;e;92.0;30.1;33.2;'''But stock: Despite; Seven about ask mean close section''';'''Yourself; Someone force ; President daughter future shake'''
adam_cantrell_5498;Adam Cantrell;78.0;67.1;34.2;'''Note: Serious; then Myself put natural age''';'''Meet here people brother: Performance pretty; Leave soldier successful'''
gerald_washington_4127;Gerald Washington;38.0;16.1;83.2;'''Realize claim red; Research ; One whole''';'''System size size: Brother oil politics model; Thousand'''
alexis_henderson_1131;Alexis Henderson;97.0;51.1;79.2;'''Trial figure few ability positive; Scene require use ; Better through''';'''(Account name say) ; Wonder owner each and Seat six'''
michelle_dds_6603;Michelle Mcdonald DDS;31.0;6.1;7.2;'''Note: Yard door now; then Chair game those dark''';'''(Though) ; Picture perform chair force action and Spend relate allow police new image'''
raymond_moore_8451;Raymond Moore;29.0;15.1;80.2;'''Though; Economy I face move''';'''Billion happy son: Beautiful system special; Quite'''
julie_moore_2258;Julie Moore;98.0;77.1;11.2;'''Material development lay bed: According site once skill amount; Tv fact peace compare occur us''';'''Enough evidence car; Study ; Investment nation back'''
