# This is a comment line to skip
username;score;note;remark
miss_moore_4703;;'''Quidem iure: Commodi perspiciatis eius amet; Laborum eum laudantium''';'''Note: Ipsam distinctio; then Porro beatae'''
peter_hughes_2558;62.0;'''(Voluptatum nostrum) ; Molestias aliquid accusamus dignissimos and Ipsam aliquam optio rerum consectetur quidem''';'''Sapiente; Consequatur iste illum commodi ; Officiis possimus'''
lisa_lawrence_3093;19.0;'''Animi quas labore; Ratione nobis cupiditate ; Neque corporis deleniti veritatis numquam delectus''';'''Note: Molestiae atque; then Nesciunt repellendus nesciunt'''
vanessa_price_8238;57.0;'''Magni suscipit: Asperiores aut; Impedit delectus pariatur amet quis''';'''Note: Labore in recusandae ab; then Possimus ipsa enim nobis cupiditate deserunt'''
justin_hanson_3476;2.0;'''In placeat sed hic voluptas; Odio praesentium aspernatur voluptate illum ; Harum cum''';'''Impedit eos; Quod ; A quidem consequuntur ea'''
danielle_chapman_2581;84.0;'''Eligendi laboriosam recusandae; Consequatur excepturi velit ; Dolore similique''';'''Itaque consequatur; Sed illum illo ; Magni aliquam voluptas in quidem enim'''
leanne_jones_1844;51.0;'''Non; Blanditiis illo porro Ut temporibus culpa''';'''Voluptatem culpa; Voluptatum libero ; Voluptas quidem'''
melanie_robertson_8921;2.0;'''Note: Corrupti iste asperiores; then Aliquam id magni quisquam''';'''Qui totam: Mollitia reprehenderit; Molestias non porro'''
marilyn_hussain_0669;59.0;'''Ipsum distinctio aperiam veniam quibusdam: Iste iusto excepturi voluptatibus; Accusantium deleniti id rerum voluptatibus''';'''Earum minus: Quo doloribus veritatis impedit; Repellat aliquam beatae minima'''
donald_long_8104;80.0;'''(Sapiente) ; Modi distinctio and Autem asperiores consequuntur laudantium eaque''';'''Note: Deleniti rem molestiae unde; then Voluptate nesciunt'''
mr_hunt_2292;32.0;'''Culpa sit: Illo vitae consequatur; Ex placeat''';'''Qui omnis vel asperiores repellat: Culpa a qui; Itaque vitae soluta'''
kayleigh_wilson_2429;41.0;'''Adipisci praesentium vitae sunt consequuntur culpa: Provident repellendus vitae; Officia ex''';'''Autem modi: Eligendi; Vitae veniam laborum'''
dr_parker_6295;56.0;'''Necessitatibus quis perferendis quidem voluptatem: Necessitatibus repudiandae ducimus perferendis ex; Vero vel''';'''(Suscipit) ; Molestiae and Doloribus magni accusantium maiores'''
gerard_potter_9730;59.0;'''Odio repudiandae praesentium; Quisquam porro facere ; Ea ipsa''';'''Vitae laborum; Vel quo ; Accusantium repellendus doloremque ut quaerat facilis'''
ryan_lloyd_8583;81.0;'''Nihil minima; Doloremque libero cumque magni eius assumenda Nemo magnam voluptates voluptatum dolore''';'''Note: Maiores minus; then Accusamus voluptatibus'''
raymond_jones_9813;83.0;'''Note: Natus reprehenderit; then Tenetur possimus''';'''Corporis doloribus beatae ratione aspernatur; Amet ; Exercitationem adipisci'''
ms_webster_0483;18.0;'''Harum doloremque error; Saepe eaque Velit nobis corrupti''';'''Note: Tempore maxime quae; then Debitis voluptas expedita molestias a'''
lucy_dawson_2960;2.0;'''Voluptate sunt exercitationem optio deleniti: Earum esse repellat; Modi''';'''(Veritatis dicta velit) ; Natus unde and Voluptas'''
luke_richardson_4573;60.0;'''(Nostrum) ; Error and Reprehenderit quae''';'''Modi molestiae; Sit odit ; Cupiditate saepe'''
mr_gill_0606;62.0;'''Deserunt illo; Ut qui illum Quae nostrum eius ex repellendus''';'''(Rem deserunt laboriosam neque itaque) ; Voluptate and Esse'''
alison_warren_7778;4.0;'''Adipisci assumenda illo; Amet dolore inventore eos facilis Adipisci aperiam sequi''';'''(Delectus ut) ; Fugit aliquid nisi and Perferendis praesentium amet eum'''
lauren_iqbal_5069;58.0;'''(Voluptatum officia sunt) ; Animi repellat and Alias inventore ipsa illum''';'''Fugiat blanditiis neque; Numquam quisquam deserunt Ipsa amet quidem'''
miss_reeves_5089;2.0;'''(Labore officia similique aut autem voluptates explicabo) ; Quaerat voluptates and Dolores''';'''Officia quae; Expedita voluptates Doloribus reiciendis molestias'''
jay_powell_3159;33.0;'''Note: Debitis neque soluta quisquam beatae; then Nihil voluptatum iste dolores ipsa quia''';'''Veritatis rem facere: Soluta quae consequatur id; Laborum molestias veritatis'''
kelly_clark_4763;35.0;'''Voluptate molestias; Exercitationem omnis Quae non''';'''Reiciendis sequi amet: Quo sint optio; Perspiciatis dicta quaerat'''
wendy_myers_0481;36.0;'''Note: Nesciunt; then Ducimus voluptas numquam''';'''Ullam mollitia aliquam facere velit: Ipsum voluptate; Pariatur dolor sequi voluptatum'''
conor_stevenson_5091;40.0;'''Note: Ducimus nulla nostrum voluptate ipsum; then Voluptatum officia enim''';'''Note: Aperiam laboriosam aliquam vel laborum quia reprehenderit; then Numquam'''
