username	name	age	rating	total_count	review	note
dave_walker_9721	Dave Walker	80.0		59.2	'''Leader have individual	 Later a Office follow'''	'''Conference word receive	 Popular artist energy Middle trip involve'''
rebecca_wade_6647	Rebecca Wade	31.0	55.1	72.2	'''Note: Budget enough Mr tree suddenly kind	 then Wall price address'''	'''Official character receive: Rest stage article	 Culture'''
misty_brewer_8938	Misty Brewer	60.0	19.1	7.2	'''Put factor: Imagine eight long	 Partner statement'''	'''War party per; Artist suggest 	 Your sign either'''
scott_romero_9794	Scott Romero	71.0	36.1	91.2	'''Public whole buy where; Nor 	 Someone let'''	'''Note: Only happy military	 then Religious pretty mind'''
cody_sanchez_9788	Cody Sanchez	80.0	99.1	68.2	'''Rule join remain; Return station bring dark 	 Upon reveal lawyer cost'''	'''Note: Sing interview	 then Heavy data'''
april_nunez_9150	April Nunez	5.0	78.1	88.2	'''(Concern reflect sort) 	 Key society base bring serious and Size history much into'''	'''Stand direction	 Time decide attack Group seven media medical her'''
sarah_choi_4671	Sarah Choi		55.1	57.2	'''Recent them; Mouth environmental situation 	 Administration arrive see toward tell simple'''	'''(Apply very home) 	 Open road system and Politics traditional weight factor government'''
ryan_jenkins_4716	Ryan Jenkins	37.0	55.1	96.2	'''Note: Consumer begin because	 then Each theory campaign'''	'''Fast under while produce there even; Although 	 Push drive'''
bryan_gonzalez_5336	Bryan Gonzalez	8.0	84.1	88.2	'''Note: Scientist better fish guess	 then Fast should yeah although suggest'''	'''(Exactly) 	 Oil and Tell'''
alexandra_clark_8691	Alexandra Clark	45.0	50.1		'''Program style	 Difference Long computer two'''	'''Yet: Hair him	 High might message student hospital'''
james_hebert_9497	James Hebert	23.0	86.1	15.2	'''Note: Book mission name someone Mr	 then Actually'''	'''In certainly individual two radio responsibility	 Task concern heavy far determine Effect'''
gina_hernandez_1842	Gina Hernandez	33.0	77.1	63.2	'''(Suggest ready) 	 Authority make son describe and Character control ask line themselves'''	'''Success pay sometimes quite pick: Great	 Give class herself'''
