# This is a comment line to skip
username,price,age,review,summary
paula_walton_7151,58.0,69.1,'''(Eum delectus nihil explicabo consectetur) , Tempore praesentium nihil exercitationem and Consequatur''','''Note: Atque, then Laboriosam ipsum aliquid'''
michelle_armstrong_1201,12.0,51.1,'''Note: Mollitia magni deleniti incidunt harum, then Eaque necessitatibus facere''','''(Quisquam ab itaque consequatur) , Quis suscipit and Tempora hic nobis tenetur est'''
miss_payne_3181,61.0,11.1,'''(Praesentium veritatis) , Voluptatem quibusdam illum rem and Quas velit libero incidunt vitae laudantium''','''Note: Laudantium, then Nobis labore unde'''
mohammed_smith_0118,45.0,45.1,'''Note: Dicta expedita id, then Quisquam debitis delectus a''','''Note: Assumenda perspiciatis, then Illum blanditiis ipsum accusamus sed'''
henry_spencer_6315,15.0,9.1,'''Note: Facilis maxime nam adipisci, then Neque repellendus debitis tempora''','''Maxime perspiciatis eaque ipsum temporibus voluptatum, Dignissimos esse aspernatur Expedita voluptatibus libero'''
stacey_porter_7721,10.0,85.1,'''Note: Ducimus porro voluptatem, then Nam quibusdam''','''Sequi esse aspernatur; Rerum dolorum , Atque et distinctio quia nemo'''
dr_fletcher_8358,,50.1,'''(Recusandae eum sapiente hic) , Consequatur and Explicabo consectetur laudantium totam''','''(Laudantium architecto) , Perspiciatis and Animi laborum dolore'''
colin_graham_9475,61.0,12.1,'''Sed tenetur tenetur: At ducimus voluptates, Impedit esse a dolore''','''Ullam eveniet cum sunt animi, Veniam facilis quisquam Maiores sit voluptas deserunt rerum'''
dr_lewis_2069,94.0,53.1,'''Mollitia: Dolor voluptate praesentium, Sunt perferendis rem''','''Alias dolor soluta; Eius quia assumenda , Quod tenetur natus'''
mrs_todd_4602,82.0,22.1,'''Tempore eaque nobis; Error illum esse assumenda voluptates , Aut ex aperiam iusto''','''Note: Temporibus, then Fuga iusto beatae ab'''
jemma_patel_1165,20.0,77.1,'''A dolores; Reiciendis , Nam cupiditate''','''Ab: Reiciendis optio, Numquam'''
marc_ali_3396,98.0,,'''Officiis rerum quia: Doloremque, Sequi enim''','''Exercitationem inventore corrupti: Sapiente officia qui, Explicabo ex distinctio temporibus dolore'''
ms_pritchard_3348,49.0,44.1,'''Dignissimos quia: Repellendus, Dicta veniam nihil quisquam''','''Delectus; Vero ea maiores , Alias labore illo'''
andrea_fuller_7146,8.0,79.1,'''Praesentium deleniti laboriosam molestias sapiente a; Odio , Eius libero''','''Odio dolor: Nulla, Odio voluptate porro veritatis eaque'''
miss_smith_1678,51.0,47.1,'''Vero eos quae iusto alias, Mollitia placeat fugit In''','''Amet dolorum, Aut ratione Impedit officia esse ab'''
dylan_simpson_1338,96.0,85.1,'''Commodi neque possimus: Molestiae quibusdam repellendus ratione tempora adipisci, Asperiores corporis placeat libero''','''Ex quos excepturi velit explicabo tempora, Minus quaerat Sapiente blanditiis est ad'''
mrs_bennett_1297,8.0,100.1,'''(Sint quia natus) , Nam non asperiores and Iste quam''','''Architecto corporis illo totam; Iusto , Error doloremque neque voluptatem'''
mrs_turner_5734,10.0,18.1,'''Minus similique; Animi , Saepe iste''','''Illo incidunt: Consequatur vero iusto tempora quam, Dolore'''
aimee_taylor_9717,36.0,92.1,'''(Velit) , Repellendus ex quaerat nisi sint and Cum at''','''Doloremque atque: Id pariatur sit, Qui omnis iste quaerat'''
donald_cross_1982,82.0,86.1,'''Perspiciatis modi, Hic odit Saepe perferendis''','''Rem atque, Vel ducimus Consequatur recusandae facilis libero debitis nihil'''
alexandra_hughes_0597,34.0,27.1,'''Possimus magnam officia, Suscipit expedita nulla Ut ratione''','''Neque eaque; Harum est , Vitae omnis ipsam praesentium eaque sapiente'''
samuel_oliver_9125,63.0,69.1,'''Note: Dolorem nemo temporibus, then Totam cupiditate non''','''Facere eos fugiat culpa sunt possimus: Repellat iure vero, Quisquam ab'''
jenna_francis_8778,4.0,43.1,'''Facere incidunt nulla nihil: Enim inventore, Deserunt''','''(Magni voluptates) , Aliquid nulla accusamus and Cumque esse modi sapiente nobis'''
david_jackson_9581,51.0,65.1,'''Quo earum perferendis aspernatur; Rem maiores ducimus , Voluptatum doloribus''','''Note: Magnam voluptates in ipsum praesentium quod, then Omnis'''
katie_williamson_1514,17.0,81.1,'''(Accusamus maxime aut) , Consequuntur cum and Id velit commodi numquam odio tenetur''','''Note: Perspiciatis atque aperiam, then Corrupti'''
martyn_richardson_4472,15.0,87.1,'''(Error accusamus quia quae) , Minus dolores sed eligendi and Sapiente''','''Voluptates eaque aliquid alias necessitatibus magnam, Nam omnis excepturi Voluptates voluptate'''
carly_garner_2356,40.0,32.1,'''Note: Deleniti saepe, then Autem quas ipsam''','''(Ducimus ut) , Iure enim delectus dolore and Suscipit explicabo'''
jodie_lloyd_3558,75.0,89.1,'''Note: Repellat delectus sapiente consectetur expedita quas, then Asperiores tempore nobis veritatis dicta''','''Fuga fugiat repudiandae, Esse nisi nihil molestiae Eos inventore in'''
