username;name;rating;salary;note;summary
ms_ross_1465;Ms Dawn Ross;89.0;30.1;'''Explicabo quisquam: Odit facere voluptatibus; Vel error''';'''Beatae quibusdam corporis magnam; Soluta voluptatem ; Unde officia'''
dr_edwards_7768;Dr Margaret Edwards;79.0;21.1;'''Facilis quisquam laudantium animi recusandae: Alias similique veritatis exercitationem veniam; Nam sint''';'''Maxime dignissimos sint soluta: Cupiditate culpa; Voluptates voluptatibus rem'''
barbara_bolton_2019;Barbara Bolton;94.0;6.1;'''(Repellat maxime) ; Molestiae qui and Dolor necessitatibus illo officiis nemo vero''';'''Maiores maxime; Eos adipisci ; At quo cumque'''
gordon_duffy_1064;Gordon Alexander-Duffy;42.0;5.1;'''Note: Eligendi magni fugiat; then Fugiat nemo fugiat''';'''(Similique fugiat expedita) ; Numquam atque ut omnis enim and Numquam voluptatem minima consequatur a at'''
jemma_phillips_9416;Jemma Phillips;74.0;51.1;'''Note: Accusamus ducimus laboriosam repudiandae placeat veritatis; then Itaque cumque''';'''Ipsa quisquam recusandae velit; Architecto asperiores hic fuga ; Eum doloremque reprehenderit libero praesentium'''
rachel_wilson_0955;Rachel Wilson;11.0;54.1;'''Quos adipisci unde adipisci ea: Aliquid consequuntur itaque distinctio culpa; Incidunt in amet''';'''Voluptatem vitae praesentium cumque vero; Suscipit ; Fugiat porro'''
francesca_thompson_4680;Francesca Thompson;17.0;16.1;'''Magni quo accusantium illo: Ullam aliquid molestiae incidunt est repellat; Amet mollitia unde dolor''';'''(Saepe) ; Maiores culpa accusamus and Corporis repellendus eum sint'''
charlotte_jones_8649;Charlotte Jones;1.0;47.1;'''Note: Tempore mollitia; then Facere enim similique veniam''';'''Esse nemo magnam; Asperiores ; Delectus'''
mandy_parker_4113;Mandy Parker;72.0;24.1;'''Quo; Aut deleniti Libero sit''';'''Recusandae veritatis ad libero; Quis facere fugit animi ; Possimus'''
luke_spencer_8681;Luke Davies-Spencer;35.0;13.1;'''A vitae: Sequi ducimus; Sequi quam dolorum''';'''Rem: Quod impedit laboriosam saepe; Odit odit illo saepe laboriosam est'''
graeme_miller_2751;Graeme Miller;67.0;16.1;'''At architecto tempore sapiente facere suscipit: Ratione corrupti similique ratione accusamus reprehenderit; Tempore a''';'''(Perspiciatis expedita eligendi nulla) ; Corrupti nemo quam veniam and Similique'''
james_barrett_4571;James Barrett;41.0;10.1;'''(Itaque velit) ; Quod dolore eveniet and Et similique dolorum accusamus sit''';'''Ratione officiis quas quo; Odit quod voluptates ut ; Quas quo'''
susan_smith_2255;Susan Smith;19.0;26.1;'''Note: Sunt incidunt error; then Id optio''';'''Corporis velit: Provident corrupti vitae atque; Occaecati'''
katy_north_1478;Katy North;17.0;54.1;'''Corrupti mollitia; Tempore ducimus Commodi ab voluptas''';'''(Officia tempora optio) ; Hic officia and Enim animi'''
josephine_morris_7657;Josephine Morris;35.0;55.1;'''Laboriosam corrupti reiciendis repudiandae; Delectus ullam Maxime blanditiis''';'''Placeat molestiae alias minus sapiente; Rerum ab ipsa voluptas ; Sed est'''
miss_tucker_4166;Miss Diana Tucker;81.0;55.1;'''Note: Eius; then Officiis quas vel expedita modi''';'''Note: Vero eius dolores; then Suscipit deserunt laboriosam possimus corrupti'''
dr_mason_7132;Dr Trevor Mason;72.0;51.1;'''Debitis; Temporibus ratione reiciendis ea voluptate ; Laborum neque iste''';'''Deserunt est dolorum voluptates: In ad minima quasi; Praesentium corrupti explicabo magnam incidunt deleniti'''
janice_hargreaves_2178;Janice Hargreaves;7.0;54.1;'''(Nam deleniti reiciendis fugiat totam corrupti) ; Est quas reprehenderit perferendis dolores and Debitis in''';'''Illum est quis; Dolorem laudantium veritatis ; Voluptatem accusamus'''
helen_hancock_3141;x;21.0;;'''Note: Modi quaerat; then Officia id''';'''Quasi sapiente: Nostrum quibusdam; Tempore reiciendis beatae magnam'''
barbara_humphries_9282;Barbara Humphries;99.0;21.1;'''Mollitia nostrum; Porro eligendi laudantium distinctio Nesciunt odio dolores''';'''(Placeat odio provident tempora explicabo) ; Rem and Amet ex molestias'''
lydia_harris_6278;Lydia Harris;31.0;7.1;'''Note: Nisi ea; then Earum incidunt''';'''Quidem iure: Autem quam officia soluta quibusdam; Quo quae'''
dr_parry_1632;Dr Martin Parry;49.0;50.1;'''Voluptas: Eaque accusamus neque ut facere tenetur; Tempore aperiam''';'''Note: Quod corporis error; then Illo illum voluptate'''
mr_allen_5947;Mr Frank Allen;49.0;89.1;'''Nobis; Vero ut suscipit ; Nesciunt''';'''Optio ratione aliquid; Rem nulla ; Vero maiores ipsa'''
melissa_moore_5699;Melissa Moore;85.0;76.1;'''(Iste perspiciatis illum) ; Mollitia corrupti and Aliquid blanditiis''';'''Dolore suscipit: Saepe repellendus; Officia iusto corporis totam officia'''
elliott_cook_2270;Elliott Cook;78.0;22.1;'''Note: Illo cum officia veniam laboriosam; then Hic laborum in''';'''Debitis iste exercitationem; Eos consequatur quasi Laboriosam est sed'''
stewart_morton_8946;Stewart Banks-Morton;29.0;10.1;'''Similique sapiente; Ea nulla beatae qui vel Autem''';'''Qui nostrum repellendus cupiditate modi; Culpa fugiat ducimus ; Facere assumenda aperiam'''
christopher_evans_2948;Christopher Evans;29.0;14.1;'''Note: Ipsam aliquam; then Voluptatem veritatis''';'''Quaerat ad consequuntur odio; Esse consequuntur ; Voluptates placeat'''
hazel_knowles_0753;Hazel Knowles;99.0;21.1;'''Sunt laboriosam ipsa: Consequatur modi; Laborum consectetur quod''';'''Note: Aliquid harum ipsum; then Vel maiores placeat porro'''
jean_bell_8546;Jean Bell;31.0;94.1;'''Illo explicabo illo voluptatem; Molestias similique sunt dolore nesciunt ; Laudantium assumenda''';'''Ducimus ut doloremque; Voluptatibus ; Autem cum consequuntur odit iste'''
dale_gallagher_1281;Dale Gallagher;85.0;12.1;'''(Asperiores unde) ; Minus impedit perferendis and Dolore temporibus error cumque''';'''Note: Qui ab et earum; then Praesentium inventore'''
matthew_jones_2119;Matthew Jones;98.0;98.1;'''Note: Iste facere repellat; then Sunt iste incidunt ipsam''';'''Quis; Exercitationem unde recusandae repellat ipsa ; Explicabo eum dolorem molestiae'''
charlotte_turnbull_4320;Charlotte Turnbull;40.0;44.1;'''Modi sint non error qui: Laudantium tempora; Ab''';'''Numquam at incidunt; Est dicta laudantium ea consectetur Eaque in quaerat'''
dr_davies_9274;Dr Tom Davies;;53.1;'''Accusantium amet ipsum culpa; In Maxime''';'''Exercitationem tenetur quibusdam officiis: Veniam; Similique hic expedita corrupti numquam'''
naomi_waters_0740;Naomi Waters;50.0;38.1;'''Explicabo quod: Vel voluptate aspernatur fuga enim ipsa; Quibusdam harum''';'''Necessitatibus laborum aut ipsa: Maxime; Libero'''
hazel_shaw_6668;Hazel Shaw;15.0;80.1;'''Molestias tempora odit; Dolores Impedit cumque unde excepturi''';'''Asperiores quia: Autem aliquid earum error est; Similique explicabo soluta'''
georgia_jones_4189;Georgia Smith-Jones;18.0;54.1;'''Note: Atque nemo; then Quisquam laborum delectus atque''';'''Sapiente dolor laboriosam sint porro; Sapiente corrupti Quod cupiditate'''
amy_carroll_2828;Amy Davis-Carroll;64.0;18.1;'''Note: Perferendis blanditiis repudiandae repudiandae fugit; then Nam incidunt rem officia''';'''(Nostrum rerum sapiente accusamus) ; Delectus occaecati eum and Nisi a'''
