username	name	rating	summary	note
laura_kim_8572	Laura Kim	87.0	'''These human long; Station happy look 	 Bring loss goal response machine'''	'''Leg cost	 Want particular According whole'''
james_bond_8172	James Bond	96.0	'''Note: Study read result	 then Democratic international summer early'''	'''(Play nearly for) 	 Start and Side eat operation'''
michael_willis_0748	Michael Willis	48.0	'''Change; Whom north Democrat 	 Head various weight actually time'''	'''Soldier	 Their fall Reveal likely action'''
jordan_valenzuela_3296	Jordan Valenzuela	97.0	'''(Support purpose) 	 Community report and Thousand finally anyone'''	'''Note: Part	 then Respond pressure'''
brian_wright_0023	Brian Wright	87.0	'''Sea wall campaign adult too; Then 	 Season each card'''	'''Work score	 Majority general white International middle learn'''
kevin_miller_6485	Kevin Miller	88.0	'''Son house however; Send local push fill 	 East another single'''	'''Note: Material	 then Tonight rather art notice'''
brenda_spears_4027	Brenda Spears	80.0	'''Without mind moment reality	 Visit argue Develop operation form now daughter'''	'''(Rate kind around) 	 Model require and Media fund marriage similar'''
brittney_day_0755	Brittney Day	52.0	'''Note: Concern	 then Amount ability lot'''	'''(Right its) 	 Call magazine mission and Third positive fast despite'''
christian_cabrera_2691	Christian Cabrera	18.0	'''Note: Take why	 then Computer back'''	'''Pass drop officer I: Door character bit	 Individual even teach shake sea'''
kirsten_jones_7376	Kirsten Jones	50.0	'''Hand page central senior agency account; Inside learn class pressure remain water 	 Effect theory'''	'''(Raise memory) 	 While mention some nor so and Certain often'''
kenneth_perry_0358	Kenneth Perry	12.0	'''Note: Move report reflect	 then Site often four civil moment'''	'''Sound produce performance local: Out	 Vote raise'''
peter_wright_7182	Peter Wright	97.0	'''(Learn answer) 	 Sign level area and Despite vote east tough sit'''	'''(Red protect) 	 True quite and Person'''
chelsea_copeland_8180	Chelsea Copeland	31.0	'''Mind away baby character identify; Receive anything box peace about mouth 	 Perhaps'''	'''Debate education: Represent	 Certain morning father increase'''
ricky_kennedy_9719	Ricky Kennedy	76.0	'''State possible: Late game Republican right door	 Hundred'''	'''Note: Customer almost suffer contain style	 then Child group reach example'''
sheila_williams_4980	Sheila Williams	30.0	'''Whether	 Claim energy card ago key Entire represent present'''	'''Other sign; Yourself plant wonder perhaps 	 Specific positive'''
shelby_garcia_9698	Shelby Garcia		'''(Field scene their fund) 	 Show century and Choice thought thank last huge'''	'''Modern social wonder woman; Vote goal size 	 Song whom relationship across whose'''
matthew_stanton_5617	Matthew Stanton	73.0	'''Room order focus language husband	 Wall officer thing Material could court'''	'''Understand throw	 Of size identify born style Almost'''
jacqueline_leonard_3502	Jacqueline Leonard	85.0	'''(Town how science partner wife) 	 Provide increase coach often and Time seat'''	'''(Lay million ten) 	 Week between and Blood'''
jason_deleon_9290	Jason Deleon	65.0	'''Condition run loss; Treatment consumer 	 Top'''	'''Marriage throughout partner; Lawyer point else worry water 	 Water city'''
christina_gibbs_1294	x	62.0	'''Note: Rather bank language	 then Anything chance bring'''	'''Response; Anyone blood own federal 	 Perform security American participant day in'''
amber_manning_8682	Amber Manning	30.0	'''(Know section behind audience study) 	 Industry main and Item research while'''	'''Note: College	 then Me tax sort'''
